Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,4,0,inf,0.0,0.0,0.0,0
2,46,0,inf,0.0,0.0,0.0,0
3,57,0,inf,0.0,0.0,0.0,0
4,67,0,inf,0.0,0.0,0.0,0
5,110,0,inf,0.0,0.0,0.0,0
6,121,0,inf,0.0,0.0,0.0,0
7,131,0,inf,0.0,0.0,0.0,0
8,173,0,inf,0.0,0.0,0.0,0
9,184,0,inf,0.0,0.0,0.0,0
10,194,0,inf,0.0,0.0,0.0,0
11,237,0,inf,0.0,0.0,0.0,0
12,248,0,inf,0.0,0.0,0.0,0
13,258,0,inf,0.0,0.0,0.0,0
14,301,0,inf,0.0,0.0,0.0,0
15,312,0,inf,0.0,0.0,0.0,0
16,321,0,inf,0.0,0.0,0.0,0
17,364,0,inf,0.0,0.0,0.0,0
18,375,0,inf,0.0,0.0,0.0,0
19,385,0,inf,0.0,0.0,0.0,0
20,428,0,inf,0.0,0.0,0.0,0
21,439,0,inf,0.0,0.0,0.0,0
22,448,0,inf,0.0,0.0,0.0,0
23,491,0,inf,0.0,0.0,0.0,0
24,502,0,inf,0.0,0.0,0.0,0
25,512,0,inf,0.0,0.0,0.0,0
26,555,0,inf,0.0,0.0,0.0,0
27,566,0,inf,0.0,0.0,0.0,0
28,576,0,inf,0.0,0.0,0.0,0
29,618,0,inf,0.0,0.0,0.0,0
30,629,0,inf,0.0,0.0,0.0,0
31,639,0,inf,0.0,0.0,0.0,0
32,682,0,inf,0.0,0.0,0.0,0
33,693,0,inf,0.0,0.0,0.0,0
34,703,0,inf,0.0,0.0,0.0,0
35,746,0,inf,0.0,0.0,0.0,0
36,757,0,inf,0.0,0.0,0.0,0
37,766,0,inf,0.0,0.0,0.0,0
38,809,0,inf,0.0,0.0,0.0,0
39,820,0,inf,0.0,0.0,0.0,0
40,830,0,inf,0.0,0.0,0.0,0
41,873,0,inf,0.0,0.0,0.0,0
42,884,0,inf,0.0,0.0,0.0,0
43,893,0,inf,0.0,0.0,0.0,0
44,936,0,inf,0.0,0.0,0.0,0
45,947,0,inf,0.0,0.0,0.0,0
46,957,0,inf,0.0,0.0,0.0,0
47,1000,0,inf,0.0,0.0,0.0,0
48,1011,0,inf,0.0,0.0,0.0,0
49,1021,0,inf,0.0,0.0,0.0,0
50,1063,0,inf,0.0,0.0,0.0,0
51,1074,0,inf,0.0,0.0,0.0,0
52,1084,0,inf,0.0,0.0,0.0,0
53,1127,0,inf,0.0,0.0,0.0,0
54,1138,0,inf,0.0,0.0,0.0,0
55,1148,0,inf,0.0,0.0,0.0,0
56,1190,0,inf,0.0,0.0,0.0,0
57,1201,0,inf,0.0,0.0,0.0,0
58,1211,0,inf,0.0,0.0,0.0,0
59,1254,0,inf,0.0,0.0,0.0,0
60,1265,0,inf,0.0,0.0,0.0,0
61,1275,0,inf,0.0,0.0,0.0,0
62,1318,0,inf,0.0,0.0,0.0,0
63,1329,0,inf,0.0,0.0,0.0,0
64,1338,0,inf,0.0,0.0,0.0,0
65,1381,0,inf,0.0,0.0,0.0,0
66,1392,0,inf,0.0,0.0,0.0,0
67,1402,0,inf,0.0,0.0,0.0,0
68,1445,0,inf,0.0,0.0,0.0,0
69,1456,0,inf,0.0,0.0,0.0,0
70,1466,0,inf,0.0,0.0,0.0,0
71,1508,0,inf,0.0,0.0,0.0,0
72,1519,0,inf,0.0,0.0,0.0,0
73,1529,0,inf,0.0,0.0,0.0,0
74,1572,0,inf,0.0,0.0,0.0,0
75,1583,0,inf,0.0,0.0,0.0,0
76,1593,0,inf,0.0,0.0,0.0,0
77,1635,0,inf,0.0,0.0,0.0,0
78,1646,0,inf,0.0,0.0,0.0,0
79,1656,0,inf,0.0,0.0,0.0,0
80,1699,0,inf,0.0,0.0,0.0,0
81,1710,0,inf,0.0,0.0,0.0,0
82,1720,0,inf,0.0,0.0,0.0,0
83,1763,0,inf,0.0,0.0,0.0,0
84,1774,0,inf,0.0,0.0,0.0,0
85,1783,0,inf,0.0,0.0,0.0,0
86,1826,0,inf,0.0,0.0,0.0,0
87,1837,0,inf,0.0,0.0,0.0,0
88,1847,0,inf,0.0,0.0,0.0,0
89,1890,0,inf,0.0,0.0,0.0,0
90,1901,0,inf,0.0,0.0,0.0,0
91,1910,0,inf,0.0,0.0,0.0,0
92,1953,0,inf,0.0,0.0,0.0,0
93,1964,0,inf,0.0,0.0,0.0,0
94,1974,0,inf,0.0,0.0,0.0,0
95,2017,0,inf,0.0,0.0,0.0,0
96,2028,0,inf,0.0,0.0,0.0,0
97,2038,0,inf,0.0,0.0,0.0,0
98,2080,0,inf,0.0,0.0,0.0,0
99,2091,0,inf,0.0,0.0,0.0,0
100,2101,0,inf,0.0,0.0,0.0,0
