Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,11,0,inf,0.0,0.0,0.0,0
2,22,0,inf,0.0,0.0,0.0,0
3,24,0,inf,0.0,0.0,0.0,0
4,67,0,inf,0.0,0.0,0.0,0
5,78,0,inf,0.0,0.0,0.0,0
6,87,0,inf,0.0,0.0,0.0,0
7,129,0,inf,0.0,0.0,0.0,0
8,140,0,inf,0.0,0.0,0.0,0
9,150,0,inf,0.0,0.0,0.0,0
10,192,0,inf,0.0,0.0,0.0,0
11,203,0,inf,0.0,0.0,0.0,0
12,213,0,inf,0.0,0.0,0.0,0
13,255,0,inf,0.0,0.0,0.0,0
14,266,0,inf,0.0,0.0,0.0,0
15,275,0,inf,0.0,0.0,0.0,0
16,318,0,inf,0.0,0.0,0.0,0
17,329,0,inf,0.0,0.0,0.0,0
18,338,0,inf,0.0,0.0,0.0,0
19,381,0,inf,0.0,0.0,0.0,0
20,392,0,inf,0.0,0.0,0.0,0
21,401,0,inf,0.0,0.0,0.0,0
22,444,0,inf,0.0,0.0,0.0,0
23,455,0,inf,0.0,0.0,0.0,0
24,464,0,inf,0.0,0.0,0.0,0
25,506,0,inf,0.0,0.0,0.0,0
26,517,0,inf,0.0,0.0,0.0,0
27,527,0,inf,0.0,0.0,0.0,0
28,569,0,inf,0.0,0.0,0.0,0
29,580,0,inf,0.0,0.0,0.0,0
30,590,0,inf,0.0,0.0,0.0,0
31,632,0,inf,0.0,0.0,0.0,0
32,643,0,inf,0.0,0.0,0.0,0
33,652,0,inf,0.0,0.0,0.0,0
34,695,0,inf,0.0,0.0,0.0,0
35,706,0,inf,0.0,0.0,0.0,0
36,715,0,inf,0.0,0.0,0.0,0
37,758,0,inf,0.0,0.0,0.0,0
38,769,0,inf,0.0,0.0,0.0,0
39,778,0,inf,0.0,0.0,0.0,0
40,821,0,inf,0.0,0.0,0.0,0
41,832,0,inf,0.0,0.0,0.0,0
42,841,0,inf,0.0,0.0,0.0,0
43,883,0,inf,0.0,0.0,0.0,0
44,894,0,inf,0.0,0.0,0.0,0
45,904,0,inf,0.0,0.0,0.0,0
46,946,0,inf,0.0,0.0,0.0,0
47,957,0,inf,0.0,0.0,0.0,0
48,967,0,inf,0.0,0.0,0.0,0
49,1009,0,inf,0.0,0.0,0.0,0
50,1020,0,inf,0.0,0.0,0.0,0
51,1029,0,inf,0.0,0.0,0.0,0
52,1072,0,inf,0.0,0.0,0.0,0
53,1083,0,inf,0.0,0.0,0.0,0
54,1092,0,inf,0.0,0.0,0.0,0
55,1135,0,inf,0.0,0.0,0.0,0
56,1146,0,inf,0.0,0.0,0.0,0
57,1155,0,inf,0.0,0.0,0.0,0
58,1198,0,inf,0.0,0.0,0.0,0
59,1209,0,inf,0.0,0.0,0.0,0
60,1218,0,inf,0.0,0.0,0.0,0
61,1260,0,inf,0.0,0.0,0.0,0
62,1271,0,inf,0.0,0.0,0.0,0
63,1281,0,inf,0.0,0.0,0.0,0
64,1323,0,inf,0.0,0.0,0.0,0
65,1334,0,inf,0.0,0.0,0.0,0
66,1344,0,inf,0.0,0.0,0.0,0
67,1386,0,inf,0.0,0.0,0.0,0
68,1397,0,inf,0.0,0.0,0.0,0
69,1407,0,inf,0.0,0.0,0.0,0
70,1449,0,inf,0.0,0.0,0.0,0
71,1460,0,inf,0.0,0.0,0.0,0
72,1469,0,inf,0.0,0.0,0.0,0
73,1512,0,inf,0.0,0.0,0.0,0
74,1523,0,inf,0.0,0.0,0.0,0
75,1532,0,inf,0.0,0.0,0.0,0
76,1575,0,inf,0.0,0.0,0.0,0
77,1586,0,inf,0.0,0.0,0.0,0
78,1595,0,inf,0.0,0.0,0.0,0
79,1637,0,inf,0.0,0.0,0.0,0
80,1648,0,inf,0.0,0.0,0.0,0
81,1658,0,inf,0.0,0.0,0.0,0
82,1700,0,inf,0.0,0.0,0.0,0
83,1711,0,inf,0.0,0.0,0.0,0
84,1721,0,inf,0.0,0.0,0.0,0
85,1763,0,inf,0.0,0.0,0.0,0
86,1774,0,inf,0.0,0.0,0.0,0
87,1784,0,inf,0.0,0.0,0.0,0
88,1826,0,inf,0.0,0.0,0.0,0
89,1837,0,inf,0.0,0.0,0.0,0
90,1846,0,inf,0.0,0.0,0.0,0
91,1889,0,inf,0.0,0.0,0.0,0
92,1900,0,inf,0.0,0.0,0.0,0
93,1909,0,inf,0.0,0.0,0.0,0
94,1952,0,inf,0.0,0.0,0.0,0
95,1963,0,inf,0.0,0.0,0.0,0
96,1972,0,inf,0.0,0.0,0.0,0
97,2014,0,inf,0.0,0.0,0.0,0
98,2025,0,inf,0.0,0.0,0.0,0
99,2035,0,inf,0.0,0.0,0.0,0
100,2077,0,inf,0.0,0.0,0.0,0
