Round,Sim Time [s],Loss,Accuracy,prog [%]
1,14,inf,0,0
2,74,inf,0,0
3,133,inf,0,0
4,193,inf,0,0
5,253,inf,0,0
6,313,inf,0,0
7,373,inf,0,0
8,433,inf,0,0
9,493,inf,0,0
10,553,inf,0,0
11,613,inf,0,0
12,673,inf,0,0
13,732,inf,0,0
14,792,inf,0,0
15,852,inf,0,0
16,912,inf,0,0
17,972,inf,0,0
18,1032,inf,0,0
19,1092,inf,0,0
20,1152,inf,0,0
21,1212,inf,0,0
22,1272,inf,0,0
23,1332,inf,0,0
24,1391,inf,0,0
25,1451,inf,0,0
26,1511,inf,0,0
27,1571,inf,0,0
28,1631,inf,0,0
29,1691,inf,0,0
30,1751,inf,0,0
31,1811,inf,0,0
32,1871,inf,0,0
33,1931,inf,0,0
34,1990,inf,0,0
35,2050,inf,0,0
36,2110,inf,0,0
37,2170,inf,0,0
38,2230,inf,0,0
39,2290,inf,0,0
40,2350,inf,0,0
41,2410,inf,0,0
42,2470,inf,0,0
43,2530,inf,0,0
44,2590,inf,0,0
45,2649,inf,0,0
46,2709,inf,0,0
47,2769,inf,0,0
48,2829,inf,0,0
49,2889,inf,0,0
50,2949,inf,0,0
51,3009,inf,0,0
52,3069,inf,0,0
53,3129,inf,0,0
54,3189,inf,0,0
55,3249,inf,0,0
56,3308,inf,0,0
57,3368,inf,0,0
58,3428,inf,0,0
59,3488,inf,0,0
60,3548,inf,0,0
61,3608,inf,0,0
62,3668,inf,0,0
63,3728,inf,0,0
64,3788,inf,0,0
65,3848,inf,0,0
66,3907,inf,0,0
67,3967,inf,0,0
68,4027,inf,0,0
69,4087,inf,0,0
70,4147,inf,0,0
71,4207,inf,0,0
72,4267,inf,0,0
73,4327,inf,0,0
74,4387,inf,0,0
75,4447,inf,0,0
76,4507,inf,0,0
77,4566,inf,0,0
78,4626,inf,0,0
79,4686,inf,0,0
80,4746,inf,0,0
81,4806,inf,0,0
82,4866,inf,0,0
83,4926,inf,0,0
84,4986,inf,0,0
85,5046,inf,0,0
86,5106,inf,0,0
87,5165,inf,0,0
88,5225,inf,0,0
89,5285,inf,0,0
90,5345,inf,0,0
91,5405,inf,0,0
92,5465,inf,0,0
93,5525,inf,0,0
94,5585,inf,0,0
95,5645,inf,0,0
96,5705,inf,0,0
97,5765,inf,0,0
98,5824,inf,0,0
99,5884,inf,0,0
