Round,Sim Time [s],Loss,Accuracy,prog [%]
1,25,inf,0,0
2,89,inf,0,0
3,153,inf,0,0
4,217,inf,0,0
5,282,inf,0,0
6,346,inf,0,0
7,410,inf,0,0
8,474,inf,0,0
9,539,inf,0,0
10,603,inf,0,0
11,667,inf,0,0
12,731,inf,0,0
13,796,inf,0,0
14,860,inf,0,0
15,924,inf,0,0
16,988,inf,0,0
17,1053,inf,0,0
18,1117,inf,0,0
19,1181,inf,0,0
20,1246,inf,0,0
21,1310,inf,0,0
22,1374,inf,0,0
23,1438,inf,0,0
24,1503,inf,0,0
25,1567,inf,0,0
26,1631,inf,0,0
27,1695,inf,0,0
28,1760,inf,0,0
29,1824,inf,0,0
30,1888,inf,0,0
31,1952,inf,0,0
32,2017,inf,0,0
33,2081,inf,0,0
34,2145,inf,0,0
35,2209,inf,0,0
36,2274,inf,0,0
37,2338,inf,0,0
38,2402,inf,0,0
39,2466,inf,0,0
40,2531,inf,0,0
41,2595,inf,0,0
42,2659,inf,0,0
43,2723,inf,0,0
44,2788,inf,0,0
45,2852,inf,0,0
46,2916,inf,0,0
47,2981,inf,0,0
48,3045,inf,0,0
49,3109,inf,0,0
50,3173,inf,0,0
51,3238,inf,0,0
52,3302,inf,0,0
53,3366,inf,0,0
54,3430,inf,0,0
55,3495,inf,0,0
56,3559,inf,0,0
57,3623,inf,0,0
58,3687,inf,0,0
59,3752,inf,0,0
60,3816,inf,0,0
61,3880,inf,0,0
62,3944,inf,0,0
63,4009,inf,0,0
64,4073,inf,0,0
65,4137,inf,0,0
66,4201,inf,0,0
67,4266,inf,0,0
68,4330,inf,0,0
69,4394,inf,0,0
70,4459,inf,0,0
71,4523,inf,0,0
72,4587,inf,0,0
73,4651,inf,0,0
74,4716,inf,0,0
75,4780,inf,0,0
76,4844,inf,0,0
77,4908,inf,0,0
78,4973,inf,0,0
79,5037,inf,0,0
80,5101,inf,0,0
81,5165,inf,0,0
82,5230,inf,0,0
83,5294,inf,0,0
84,5358,inf,0,0
85,5422,inf,0,0
86,5487,inf,0,0
87,5551,inf,0,0
88,5615,inf,0,0
89,5679,inf,0,0
90,5744,inf,0,0
91,5808,inf,0,0
92,5872,inf,0,0
93,5937,inf,0,0
94,6001,inf,0,0
95,6065,inf,0,0
96,6129,inf,0,0
97,6194,inf,0,0
98,6258,inf,0,0
99,6322,inf,0,0
100,6386,inf,0,0
