Round,Sim Time [s],Loss,Accuracy,prog [%]
1,40,inf,0,0
2,102,inf,0,0
3,163,inf,0,0
4,224,inf,0,0
5,286,inf,0,0
6,347,inf,0,0
7,409,inf,0,0
8,470,inf,0,0
9,531,inf,0,0
10,593,inf,0,0
11,654,inf,0,0
12,716,inf,0,0
13,777,inf,0,0
14,839,inf,0,0
15,900,inf,0,0
16,961,inf,0,0
17,1023,inf,0,0
18,1084,inf,0,0
19,1146,inf,0,0
20,1207,inf,0,0
21,1268,inf,0,0
22,1330,inf,0,0
23,1391,inf,0,0
24,1453,inf,0,0
25,1514,inf,0,0
26,1575,inf,0,0
27,1637,inf,0,0
28,1698,inf,0,0
29,1760,inf,0,0
30,1821,inf,0,0
31,1883,inf,0,0
32,1944,inf,0,0
33,2005,inf,0,0
34,2067,inf,0,0
35,2128,inf,0,0
36,2190,inf,0,0
37,2251,inf,0,0
38,2312,inf,0,0
39,2374,inf,0,0
40,2435,inf,0,0
41,2497,inf,0,0
42,2558,inf,0,0
43,2619,inf,0,0
44,2681,inf,0,0
45,2742,inf,0,0
46,2804,inf,0,0
47,2865,inf,0,0
48,2927,inf,0,0
49,2988,inf,0,0
50,3049,inf,0,0
51,3111,inf,0,0
52,3172,inf,0,0
53,3234,inf,0,0
54,3295,inf,0,0
55,3356,inf,0,0
56,3418,inf,0,0
57,3479,inf,0,0
58,3541,inf,0,0
59,3602,inf,0,0
60,3664,inf,0,0
61,3725,inf,0,0
62,3786,inf,0,0
63,3848,inf,0,0
64,3909,inf,0,0
65,3971,inf,0,0
66,4032,inf,0,0
67,4093,inf,0,0
68,4155,inf,0,0
69,4216,inf,0,0
70,4278,inf,0,0
71,4339,inf,0,0
72,4400,inf,0,0
73,4462,inf,0,0
74,4523,inf,0,0
75,4585,inf,0,0
76,4646,inf,0,0
77,4708,inf,0,0
78,4769,inf,0,0
79,4830,inf,0,0
80,4892,inf,0,0
81,4953,inf,0,0
82,5015,inf,0,0
83,5076,inf,0,0
84,5137,inf,0,0
85,5199,inf,0,0
86,5260,inf,0,0
87,5322,inf,0,0
88,5383,inf,0,0
89,5444,inf,0,0
90,5506,inf,0,0
91,5567,inf,0,0
92,5629,inf,0,0
93,5690,inf,0,0
94,5752,inf,0,0
95,5813,inf,0,0
96,5874,inf,0,0
97,5936,inf,0,0
98,5997,inf,0,0
99,6059,inf,0,0
100,6120,inf,0,0
