Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
55,16932.573625208,825,0.6395639563956396,1.0441334247589111,15,20,42.857142857142854
56,17284.492284875,840,0.639063906390639,1.0422093868255615,15,20,42.857142857142854
57,17649.095644666,855,0.641964196419642,1.0394455194473267,17,18,48.57142857142857
58,18001.964679083,870,0.6433643364336433,1.0388741493225098,16,19,45.714285714285715
59,18351.551715458,885,0.6436643664366438,1.0372467041015625,14,21,40.0
60,18723.86483925,900,0.6444644464446444,1.0370408296585083,21,14,60.0
61,19095.925964666,915,0.6461646164616462,1.0348296165466309,18,17,51.42857142857142
62,19458.434783625,930,0.6483648364836483,1.033160924911499,18,17,51.42857142857142
63,19794.8268985,945,0.6485648564856488,1.0325512886047363,14,21,40.0
64,20176.397926708,960,0.6491649164916492,1.0325124263763428,16,19,45.714285714285715
65,20540.370817,975,0.6504650465046502,1.031592607498169,15,20,42.857142857142854
66,20902.390897125,990,0.6497649764976499,1.0323612689971924,14,21,40.0
67,21260.157684541,1005,0.6502650265026502,1.0330376625061035,14,21,40.0
68,21625.00422775,1020,0.6518651865186519,1.0349857807159424,17,18,48.57142857142857
69,21935.818638416,1035,0.6547654765476547,1.0334707498550415,17,18,48.57142857142857
70,22267.849881833,1050,0.6537653765376539,1.0330122709274292,20,15,57.14285714285714
71,22586.584987416,1065,0.6543654365436543,1.0347274541854858,17,18,48.57142857142857
72,22894.226418375,1080,0.6553655365536554,1.0344663858413696,16,19,45.714285714285715
73,23205.981505833,1095,0.6536653665366536,1.0364885330200195,15,20,42.857142857142854
74,23552.75202,1110,0.6528652865286528,1.0385698080062866,17,18,48.57142857142857
75,23890.353861916,1125,0.6528652865286528,1.0392993688583374,17,18,48.57142857142857
76,24219.754936916,1140,0.6536653665366536,1.0406535863876343,16,19,45.714285714285715
77,24556.965228625,1155,0.654065406540654,1.0422446727752686,17,18,48.57142857142857
78,24924.657272583,1170,0.6524652465246524,1.0448287725448608,16,19,45.714285714285715
79,25245.749939583,1185,0.6541654165416542,1.0463695526123047,16,19,45.714285714285715
80,25587.699690208,1200,0.6541654165416542,1.0473014116287231,14,21,40.0
81,25952.043514041,1215,0.6521652165216522,1.0496234893798828,15,20,42.857142857142854
82,26328.966119,1230,0.654065406540654,1.0527124404907227,15,20,42.857142857142854
83,26699.616365,1245,0.6531653165316532,1.0542489290237427,17,18,48.57142857142857
84,27089.901084166,1260,0.6521652165216522,1.0577411651611328,17,18,48.57142857142857
85,27396.399840166,1275,0.6512651265126512,1.0605199337005615,18,17,51.42857142857142
86,27704.33404125,1290,0.6521652165216522,1.0644588470458984,19,16,54.285714285714285
87,28010.703012458,1305,0.6513651365136514,1.066569209098816,17,18,48.57142857142857
88,28318.095280916,1320,0.6507650765076508,1.071161150932312,17,18,48.57142857142857
89,28613.333711958,1335,0.65006500650065,1.0752038955688477,18,17,51.42857142857142
90,28902.652263833,1350,0.6504650465046503,1.0778332948684692,19,16,54.285714285714285
91,29182.497384041,1365,0.6501650165016499,1.0835703611373901,15,20,42.857142857142854
92,29477.433413291,1380,0.651165116511651,1.0886858701705933,15,20,42.857142857142854
93,29778.180960958,1395,0.6507650765076509,1.092516303062439,15,20,42.857142857142854
94,30074.207144916,1410,0.6498649864986497,1.096026062965393,15,20,42.857142857142854
95,30368.346260458,1425,0.6512651265126512,1.101053237915039,17,18,48.57142857142857
96,30660.365630625,1440,0.65006500650065,1.1082205772399902,17,18,48.57142857142857
97,30942.011799125,1455,0.648864886488649,1.1124924421310425,15,20,42.857142857142854
98,31241.670486,1470,0.6504650465046502,1.1175310611724854,20,15,57.14285714285714
99,31532.122260625,1485,0.6477647764776477,1.1239380836486816,16,19,45.714285714285715
100,31829.162542041,1500,0.6471647164716471,1.129317045211792,18,17,51.42857142857142
