Round,Sim Time [s],Loss,Accuracy,prog [%]
1,18,inf,0,0
2,80,2.2209689872145653,0.19811981198119813,100.0
3,110,1.9965673614680768,0.2887288728872887,100.0
4,143,1.8905480671554804,0.32553255325532554,100.0
5,173,1.7978752219676972,0.35453545354535454,100.0
6,206,1.7062242956891656,0.38413841384138414,100.0
7,236,1.6298117368213831,0.40494049404940496,100.0
8,269,1.577368048594147,0.4223422342234223,100.0
9,299,1.53852331116125,0.4367436743674367,100.0
10,332,1.504315935609862,0.45124512451245125,100.0
11,334,inf,0,0
12,395,1.4484233998998999,0.47434743474347435,100.0
13,397,inf,0,0
14,458,1.4032578519546426,0.4892489248924892,100.0
15,460,inf,0,0
16,521,1.3677322161292658,0.5041504150415042,100.0
17,523,inf,0,0
18,584,1.3353978947878815,0.5189518951895189,100.0
19,586,inf,0,0
20,647,1.3024006555114407,0.5318531853185319,100.0
21,649,inf,0,0
22,710,1.2682921319610438,0.5426542654265426,100.0
23,712,inf,0,0
24,773,1.2367504153008282,0.553955395539554,100.0
25,775,inf,0,0
26,836,1.2078850386252626,0.5639563956395639,100.0
27,838,inf,0,0
28,899,1.1828650887807133,0.5713571357135714,100.0
29,901,inf,0,0
30,962,1.1624832522173907,0.5820582058205821,100.0
31,964,inf,0,0
32,1025,1.1440938641763816,0.5915591559155916,100.0
33,1027,inf,0,0
34,1088,1.129365335029061,0.5959595959595959,100.0
35,1090,inf,0,0
36,1151,1.1160644684622005,0.6007600760076007,100.0
37,1153,inf,0,0
38,1214,1.1040408121729532,0.6083608360836084,100.0
39,1216,inf,0,0
40,1277,1.093473212866037,0.6144614461446145,100.0
41,1279,inf,0,0
42,1340,1.0840656629307792,0.6192619261926192,100.0
43,1342,inf,0,0
44,1403,1.0747784542910623,0.6232623262326232,100.0
45,1405,inf,0,0
46,1466,1.0674338469842857,0.6273627362736274,100.0
47,1468,inf,0,0
48,1529,1.0596637317560709,0.6308630863086309,100.0
49,1531,inf,0,0
50,1592,1.0539868757825672,0.6335633563356335,100.0
51,1594,inf,0,0
52,1655,1.0479772442496098,0.637063706370637,100.0
53,1657,inf,0,0
54,1718,1.044133445981362,0.6395639563956396,100.0
55,1720,inf,0,0
56,1781,1.0394455401435916,0.641964196419642,100.0
57,1783,inf,0,0
58,1844,1.0372466819992894,0.6436643664366437,100.0
59,1846,inf,0,0
60,1907,1.0348296618020654,0.6461646164616461,100.0
61,1909,inf,0,0
62,1970,1.032551334071044,0.6485648564856485,100.0
63,1972,inf,0,0
64,2034,1.0315926439444756,0.6504650465046504,100.0
65,2064,1.0323613038597095,0.6497649764976497,100.0
66,2097,1.0330377042697483,0.6502650265026503,100.0
67,2127,1.0349857310622292,0.6518651865186519,100.0
68,2160,1.0334707360297437,0.6547654765476547,100.0
69,2190,1.0330122543749238,0.6537653765376538,100.0
70,2223,1.03472745791159,0.6543654365436543,100.0
71,2253,1.034466332059608,0.6553655365536554,100.0
72,2286,1.0364885473858338,0.6536653665366536,100.0
73,2316,1.0385698229183884,0.6528652865286528,100.0
74,2349,1.0392993231570737,0.6528652865286528,100.0
75,2379,1.0406535793479792,0.6536653665366536,100.0
76,2412,1.0422447007850688,0.654065406540654,100.0
77,2442,1.0448287467578556,0.6524652465246524,100.0
78,2475,1.0463695058397198,0.6541654165416542,100.0
79,2505,1.047301444882076,0.6541654165416542,100.0
80,2538,1.0496234629361243,0.6521652165216522,100.0
81,2568,1.0527124780571533,0.654065406540654,100.0
82,2601,1.0542489533774426,0.6531653165316532,100.0
83,2631,1.0577412024220183,0.6521652165216522,100.0
84,2664,1.0605199711020687,0.6512651265126512,100.0
85,2694,1.0644588572337685,0.6521652165216522,100.0
86,2727,1.0665692015284984,0.6513651365136514,100.0
87,2757,1.0711611765478475,0.6507650765076508,100.0
88,2790,1.075203946546315,0.65006500650065,100.0
89,2820,1.0778332633713614,0.6504650465046504,100.0
90,2853,1.0835704207395092,0.6501650165016502,100.0
91,2883,1.0886858877528027,0.6511651165116512,100.0
92,2916,1.0925163009760794,0.6507650765076508,100.0
93,2946,1.0960260077388735,0.6498649864986499,100.0
94,2979,1.1010532969921014,0.6512651265126512,100.0
95,3009,1.1082205822792168,0.65006500650065,100.0
96,3042,1.1124924551841233,0.6488648864886488,100.0
97,3072,1.1175311145268565,0.6504650465046504,100.0
98,3105,1.123938112340282,0.6477647764776477,100.0
99,3135,1.129317027560728,0.6471647164716472,100.0
