Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,19.124889833,30,0.10482096419283857,1.150189757347107,1,0,100.0
2,34.38610725,60,0.15283056611322265,1.146742820739746,1,0,100.0
3,49.740312708,90,0.19623924784956992,1.1269620656967163,1,0,100.0
4,64.927160708,120,0.2750550110022004,1.0131092071533203,1,0,100.0
5,80.317913041,150,0.3218643728745749,0.9451127052307129,1,0,100.0
6,95.527176333,180,0.3606721344268854,0.8873835206031799,1,0,100.0
7,110.782043583,210,0.3846769353870774,0.8384678959846497,1,0,100.0
8,126.146386208,240,0.40788157631526306,0.8059147000312805,1,0,100.0
9,141.455673041,270,0.42568513702740546,0.7854608297348022,1,0,100.0
10,156.731427916,300,0.44248849769953996,0.7616937756538391,1,0,100.0
11,172.023959291,330,0.44748949789958,0.7532367706298828,1,0,100.0
12,187.388872416,360,0.46769353870774155,0.7305774688720703,1,0,100.0
13,202.72282225,390,0.4742948589717944,0.7192679047584534,1,0,100.0
14,217.976606875,420,0.4720944188837767,0.7125977277755737,1,0,100.0
15,233.2346575,450,0.48549709941988406,0.710665762424469,1,0,100.0
16,248.537416375,480,0.49349869973994803,0.6968768835067749,1,0,100.0
17,263.976819666,510,0.4990998199639927,0.6930058002471924,1,0,100.0
18,279.306205541,540,0.5217043408681736,0.6690624952316284,1,0,100.0
19,294.557661166,570,0.5223044608921784,0.6631523966789246,1,0,100.0
20,309.736974541,600,0.5349069813962792,0.6479803323745728,1,0,100.0
21,324.987039125,630,0.540508101620324,0.6454362869262695,1,0,100.0
22,340.27982825,660,0.5449089817963593,0.6360267400741577,1,0,100.0
23,355.584694,690,0.5417083416683337,0.6387825608253479,1,0,100.0
24,370.818502208,720,0.5507101420284057,0.6329208612442017,1,0,100.0
25,386.058251916,750,0.545509101820364,0.6401561498641968,1,0,100.0
26,401.331669458,780,0.5635127025405081,0.6161484718322754,1,0,100.0
27,416.535846583,810,0.5641128225645129,0.6121792197227478,1,0,100.0
28,431.768831541,840,0.5669133826765353,0.6079973578453064,1,0,100.0
29,447.053269583,870,0.5661132226445289,0.604723334312439,1,0,100.0
30,462.310813833,900,0.5657131426285257,0.6094092130661011,1,0,100.0
31,477.573710583,930,0.579115823164633,0.6003564596176147,1,0,100.0
32,492.8529745,960,0.5819163832766553,0.5911183953285217,1,0,100.0
33,508.097067666,990,0.5809161832366473,0.5917928814888,1,0,100.0
34,523.327933416,1020,0.5809161832366473,0.5905237197875977,1,0,100.0
35,538.50244125,1050,0.583116623324665,0.591513454914093,1,0,100.0
36,553.736256416,1080,0.595119023804761,0.5758617520332336,1,0,100.0
37,568.995271833,1110,0.5955191038207641,0.5725612044334412,1,0,100.0
38,584.333351333,1140,0.5983196639327866,0.5830163955688477,1,0,100.0
39,599.555368833,1170,0.6097219443888777,0.5654777884483337,1,0,100.0
40,614.826519458,1200,0.596119223844769,0.573824405670166,1,0,100.0
41,629.965400125,1230,0.6013202640528106,0.5687417984008789,1,0,100.0
42,645.281426291,1260,0.6035207041408281,0.5647215247154236,1,0,100.0
43,660.5924555,1290,0.6011202240448089,0.5680392980575562,1,0,100.0
44,675.8241755,1320,0.6047209441888378,0.5580422878265381,1,0,100.0
45,691.072726583,1350,0.6117223444688937,0.554917573928833,1,0,100.0
46,706.3833795,1380,0.6179235847169434,0.5507153868675232,1,0,100.0
47,721.626495458,1410,0.6157231446289257,0.5497270226478577,1,0,100.0
48,736.989971041,1440,0.6083216643328666,0.5575952529907227,1,0,100.0
49,752.334641875,1470,0.6113222644528906,0.551166832447052,1,0,100.0
50,767.705986291,1500,0.625125025005001,0.542409360408783,1,0,100.0
51,782.986221583,1530,0.6219243848769754,0.5421625375747681,1,0,100.0
52,798.311569833,1560,0.6237247449489898,0.5468095541000366,1,0,100.0
53,813.558742541,1590,0.6219243848769754,0.546810507774353,1,0,100.0
54,828.825179375,1620,0.6179235847169434,0.5552526712417603,1,0,100.0
55,844.08890375,1650,0.6237247449489898,0.542988657951355,1,0,100.0
56,859.380185666,1680,0.6213242648529705,0.5448837876319885,1,0,100.0
57,874.828137333,1710,0.6235247049409882,0.5425270199775696,1,0,100.0
58,890.181456916,1740,0.6227245449089818,0.5502435564994812,1,0,100.0
59,905.469288291,1770,0.610122024404881,0.5666921734809875,1,0,100.0
60,920.708138333,1800,0.617123424684937,0.5552871823310852,1,0,100.0
61,935.945076,1830,0.6265253050610122,0.5443419218063354,1,0,100.0
62,951.191144291,1860,0.6207241448289658,0.5454500913619995,1,0,100.0
63,966.413877833,1890,0.6305261052210442,0.5443889498710632,1,0,100.0
64,981.866269541,1920,0.628125625125025,0.5417643785476685,1,0,100.0
65,997.149917,1950,0.618123624724945,0.5595862865447998,1,0,100.0
66,1012.507814833,1980,0.630126025205041,0.5442978739738464,1,0,100.0
67,1027.822137208,2010,0.6209241848369674,0.5606179237365723,1,0,100.0
68,1043.1040895,2040,0.6349269853970794,0.5450577735900879,1,0,100.0
69,1058.353525375,2070,0.624124824964993,0.5504419207572937,1,0,100.0
70,1073.662739208,2100,0.630126025205041,0.5486196875572205,1,0,100.0
71,1088.950340416,2130,0.6249249849969994,0.5512608885765076,1,0,100.0
72,1104.256185375,2160,0.632126425285057,0.5464004278182983,1,0,100.0
73,1119.525565,2190,0.6315263052610522,0.5480114817619324,1,0,100.0
74,1134.788636916,2220,0.6267253450690138,0.5497710108757019,1,0,100.0
75,1150.086197416,2250,0.6303260652130426,0.5488197803497314,1,0,100.0
76,1165.440901375,2280,0.639127825565113,0.5480443239212036,1,0,100.0
77,1180.681517958,2310,0.6265253050610122,0.5582643747329712,1,0,100.0
78,1195.955025541,2340,0.6299259851970395,0.5498846173286438,1,0,100.0
79,1212.03812775,2370,0.6295259051810362,0.5571567416191101,1,0,100.0
80,1228.083271875,2400,0.6407281456291258,0.5517477989196777,1,0,100.0
81,1244.15484675,2430,0.630126025205041,0.5514319539070129,1,0,100.0
82,1260.033656666,2460,0.639127825565113,0.5504032373428345,1,0,100.0
83,1276.033352416,2490,0.6273254650930186,0.5602929592132568,1,0,100.0
84,1291.936530125,2520,0.6339267853570714,0.5633422136306763,1,0,100.0
85,1307.848905333,2550,0.6333266653330666,0.5608566999435425,1,0,100.0
86,1323.70880425,2580,0.6303260652130426,0.5629330277442932,1,0,100.0
87,1339.472399375,2610,0.6293258651730346,0.5721299648284912,1,0,100.0
88,1355.289365333,2640,0.636127225445089,0.5623781085014343,1,0,100.0
89,1371.144647458,2670,0.633126625325065,0.5668961405754089,1,0,100.0
90,1386.978143625,2700,0.6407281456291258,0.5682992935180664,1,0,100.0
91,1402.847392083,2730,0.6367273454690938,0.5662707090377808,1,0,100.0
92,1418.653556041,2760,0.6377275455091018,0.5641034245491028,1,0,100.0
93,1434.543002416,2790,0.6383276655331066,0.5759595036506653,1,0,100.0
94,1450.282317166,2820,0.630126025205041,0.5744324326515198,1,0,100.0
95,1466.041226833,2850,0.6399279855971194,0.5651004314422607,1,0,100.0
96,1481.834633666,2880,0.6335267053410683,0.5797334909439087,1,0,100.0
97,1497.725570916,2910,0.6365273054610923,0.583467960357666,1,0,100.0
98,1513.5110115,2940,0.6257251450290058,0.6114843487739563,1,0,100.0
99,1529.374255916,2970,0.6279255851170235,0.5836446285247803,1,0,100.0
100,1545.178291791,3000,0.625125025005001,0.5916215181350708,1,0,100.0
