Round,Sim Time [s],Loss,Accuracy,prog [%]
1,8,0.5256395344734192,0.10065645514223195,22.86
2,64,1.833995731639862,0.18527315914489312,80.0
3,121,1.8546737542629241,0.2131563065781533,82.86
4,177,1.6000465314537287,0.2749093636704588,80.0
5,234,1.503414280487597,0.31766470808851105,80.0
6,290,1.4238832720696926,0.35129391173896735,80.0
7,347,1.3546950745120645,0.3787973496687086,80.0
8,404,1.3512737393751741,0.39903439951719977,82.86
9,460,1.2614771868813783,0.42367795974496814,80.0
10,517,1.2248349840324373,0.44268033504188026,80.0
11,573,1.193017050300166,0.4613076634579322,80.0
12,630,1.1648839970201255,0.47743467933491684,80.0
13,687,1.1811705300907605,0.48750754375377187,82.86
14,743,1.1157928738493472,0.49968746093261657,80.0
15,800,1.0958936167100444,0.5091886485810726,80.0
16,856,1.0779819489823654,0.5175646955869484,80.0
17,913,1.0621577942495235,0.5246905863232905,80.0
18,970,1.088014579174854,0.5299939649969825,82.86
19,1026,1.032699645681819,0.5414426803350418,80.0
20,1083,1.057846643359249,0.5449607724803862,82.86
21,1139,1.0063622063743882,0.5476934616827104,80.0
22,1196,0.9935996176208602,0.5543192899112389,80.0
23,1253,1.019979116445285,0.5567893783946892,82.86
24,1309,0.9713504716587952,0.5644455556944618,80.0
25,1366,0.9982031819318538,0.5698249849124924,82.86
26,1422,0.9520139239692944,0.574696837104638,80.0
27,1479,0.9441343654777855,0.5801975246905863,80.0
28,1536,0.9714266386943288,0.5810500905250453,82.86
29,1592,0.9265685758789884,0.5866983372921615,80.0
30,1649,0.95365560321628,0.5911888955944478,82.86
31,1705,0.9124860974201001,0.5970746343292912,80.0
32,1762,0.9054531269137748,0.6012001500187524,80.0
33,1819,0.9326057569237776,0.6027761013880507,82.86
34,1875,0.8927314002423664,0.6079509938742342,80.0
35,1932,0.9196008352408913,0.6111044055522028,82.86
36,1988,0.8805704104898672,0.6144518064758094,80.0
37,2045,0.8757509138009162,0.617327165895737,80.0
38,2101,0.8703086562115931,0.6178272284035504,80.0
39,2158,0.866477505781909,0.6180772596574572,80.0
40,2215,0.8929109195373516,0.6191913095956548,82.86
41,2271,0.8566052267945372,0.6214526815851982,80.0
42,2328,0.8523916518508864,0.6240780097512189,80.0
43,2384,0.8486163472912536,0.6255781972746594,80.0
44,2441,0.8458789509103081,0.6257032129016127,80.0
45,2498,0.8736336388356416,0.6254677127338564,82.86
46,2554,0.8394819757524936,0.6293286660832604,80.0
47,2611,0.835753291994211,0.6323290411301413,80.0
48,2667,0.8330838329690232,0.6320790098762346,80.0
49,2724,0.8306195710730855,0.6344543067883486,80.0
50,2781,0.8579356857687984,0.635727217863609,82.86
51,2837,0.8251634606769322,0.6387048381047631,80.0
52,2894,0.8537062647809893,0.6404345202172601,82.86
53,2950,0.8229146619169929,0.641705213151644,80.0
54,3007,0.8194638140277865,0.6423302912864108,80.0
55,3064,0.8479151436737077,0.6417622208811105,82.86
56,3120,0.8170342048536506,0.6470808851106389,80.0
57,3177,0.8451920479744723,0.6449004224502112,82.86
58,3233,0.8156230683192888,0.6458307288411052,80.0
59,3290,0.8136928854444428,0.6483310413801725,80.0
60,3347,0.8426742435298529,0.6470730235365117,82.86
61,3403,0.8123145894879417,0.6495811976497062,80.0
62,3460,0.8408105600758142,0.647917923958962,82.86
63,3516,0.8122709449763519,0.6504563070383798,80.0
64,3573,0.810306503050994,0.6517064633079135,80.0
65,3630,0.8404672780088924,0.6510561255280628,82.86
66,3686,0.8113727801081401,0.6517064633079135,80.0
67,3743,0.8405956374964999,0.6522631261315631,82.86
68,3799,0.8121509566157722,0.6523315414426804,80.0
69,3856,0.8123005909270101,0.6517064633079135,80.0
70,3912,0.8138023025346889,0.6538317289661207,80.0
71,3969,0.8142560848689685,0.6548318539817477,80.0
72,4026,0.8443580492451751,0.651901025950513,82.86
73,4082,0.8152434416601106,0.6557069633704213,80.0
74,4139,0.8168484519760604,0.6539567445930742,80.0
75,4195,0.8179701140177639,0.6532066508313539,80.0
76,4252,0.8205900079893672,0.6527065883235404,80.0
77,4309,0.8498133787649398,0.6509354254677128,82.86
78,4365,0.8240635153393987,0.6532066508313539,80.0
79,4422,0.8243336093295655,0.6522065258157269,80.0
80,4478,0.8273728759783742,0.6514564320540067,80.0
81,4535,0.827846074187459,0.6504563070383798,80.0
82,4592,0.8595822807661676,0.651901025950513,82.86
83,4648,0.8314606026203217,0.653581697712214,80.0
84,4705,0.8345904166297536,0.6520815101887736,80.0
85,4761,0.8382707362010388,0.6512064008001001,80.0
86,4818,0.8412675835942497,0.6529566195774472,80.0
87,4875,0.8724433248736403,0.6504526252263126,82.86
88,4931,0.8470117970048148,0.6512064008001001,80.0
89,4988,0.8792715470035508,0.6496077248038624,82.86
90,5044,0.8527946852141882,0.6527065883235404,80.0
91,5101,0.8585627914317705,0.6515814476809602,80.0
92,5158,0.8901250070738526,0.6496077248038624,82.86
93,5214,0.8645440304963479,0.6513314164270534,80.0
94,5271,0.8997476941495597,0.6505733252866627,82.86
95,5327,0.8729129271928652,0.6512064008001001,80.0
96,5384,0.8776866755192368,0.6503312914114264,80.0
97,5441,0.9116117848099695,0.6497284248642125,82.86
98,5497,0.8841888910421618,0.6505813226653332,80.0
99,5554,0.9195029261629984,0.6488835244417622,82.86
100,5610,0.895772313540452,0.6492061507688461,80.0
