Round,Sim Time [s],Loss,Accuracy,prog [%]
1,2.063356708,1.37937770819664,0.11085180863477247,60.0
2,7.367577916,1.362278613460064,0.15852642107017836,60.0
3,19.743861041,1.304177342069149,0.22703783963993998,60.0
4,19.748774,1.238896606257558,0.24720786797799632,60.0
5,24.7950775,1.1933699025839568,0.2773795632605434,60.0
6,37.0834465,1.1428273626580834,0.30771795299216537,60.0
7,37.08916725,1.0816912467122077,0.3420570095015836,60.0
8,42.111924208,1.0249485800780356,0.3842307051175196,60.0
9,54.365828416,0.9815245923310518,0.3938989831638606,60.0
10,54.370638208,0.9452661594040692,0.40956826137689617,60.0
11,59.357686291,0.9181551675014198,0.43023837306217705,60.0
12,71.5759795,0.8967049007050693,0.4469078179696616,60.0
13,71.580200125,0.8683968118488788,0.4662443740623437,60.0
14,76.566557041,0.8600687613977119,0.47541256876146026,60.0
15,88.979609875,0.8527936035491526,0.4830805134189031,60.0
16,88.984501666,0.828169355950877,0.5005834305717619,60.0
17,94.011841708,0.8076334506423213,0.509084847474579,60.0
18,106.243636333,0.8215082531990483,0.5115852642107018,60.0
19,106.249165125,0.8014458452653139,0.5249208201366895,60.0
20,111.263344833,0.7712148721322417,0.5379229871645275,60.0
21,123.622393,0.7742774373029359,0.5364227371228538,60.0
22,123.627866458,0.7683553350491915,0.5352558759793299,60.0
23,128.624425541,0.753817423591949,0.5464244040673446,60.0
24,140.860914666,0.7412024179623462,0.561093515585931,60.0
25,140.865697083,0.734577692818013,0.5607601266877813,60.0
26,145.902175166,0.7287748568886891,0.5627604600766795,60.0
27,158.179733958,0.7234488627364394,0.5727621270211702,60.0
28,158.18434425,0.7227264361785608,0.568594765794299,60.0
29,163.19035475,0.7061117355872178,0.5809301550258377,60.0
30,175.479044,0.700998265701579,0.5834305717619603,60.0
31,175.483804208,0.7163127762772492,0.5724287381230205,60.0
32,180.522536583,0.6990725405524543,0.5819303217202867,60.0
33,192.834081375,0.6924659525447292,0.5889314885814302,60.0
34,192.839058083,0.7043936659997097,0.5860976829471578,60.0
35,197.897253791,0.6869950303813442,0.5922653775629272,60.0
36,210.329024708,0.6919062474430306,0.5867644607434572,60.0
