Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,13.072004416,30,0.12106053026513257,0.4595877528190613,1,0,100.0
2,22.2101875,60,0.18509254627313657,0.4541928470134735,1,0,100.0
3,31.236554875,90,0.2736368184092046,0.40799444913864136,1,0,100.0
4,40.285530708,120,0.3156578289144572,0.38502049446105957,1,0,100.0
5,49.365011125,150,0.344672336168084,0.36486372351646423,1,0,100.0
6,58.498890333,180,0.3746873436718359,0.34601035714149475,1,0,100.0
7,67.578012625,210,0.4042021010505253,0.329379141330719,1,0,100.0
8,76.664313375,240,0.42521260630315155,0.31793373823165894,1,0,100.0
9,85.801697916,270,0.4447223611805903,0.3048815429210663,1,0,100.0
10,94.979886333,300,0.46323161580790395,0.29598870873451233,1,0,100.0
11,104.131587208,330,0.46023011505752875,0.2935798168182373,1,0,100.0
12,113.232825125,360,0.4832416208104052,0.29026585817337036,1,0,100.0
13,122.350149666,390,0.48724362181090547,0.2853059470653534,1,0,100.0
14,131.487992875,420,0.5007503751875938,0.2762754261493683,1,0,100.0
15,140.721862875,450,0.5102551275637819,0.273716539144516,1,0,100.0
16,150.110432625,480,0.5007503751875938,0.2751866579055786,1,0,100.0
17,159.342814041,510,0.5292646323161581,0.26534396409988403,1,0,100.0
18,168.494924541,540,0.5062531265632816,0.27253153920173645,1,0,100.0
19,177.648274791,570,0.5307653826913457,0.2626262903213501,1,0,100.0
20,186.819795833,600,0.5387693846923461,0.2606918215751648,1,0,100.0
21,195.917872875,630,0.5542771385692846,0.2528768479824066,1,0,100.0
22,205.076493083,660,0.5577788894447223,0.25426986813545227,1,0,100.0
23,214.2796075,690,0.5617808904452226,0.2516660690307617,1,0,100.0
24,223.390547791,720,0.5492746373186593,0.25121596455574036,1,0,100.0
25,232.508609,750,0.5727863931965983,0.24114088714122772,1,0,100.0
26,241.674314958,780,0.5767883941970986,0.2420085370540619,1,0,100.0
27,250.849663958,810,0.5782891445722862,0.23739007115364075,1,0,100.0
28,259.976699416,840,0.5782891445722862,0.23593001067638397,1,0,100.0
29,269.279637,870,0.5767883941970986,0.23245397210121155,1,0,100.0
30,278.456119708,900,0.5887943971985993,0.2303435355424881,1,0,100.0
31,287.610175125,930,0.5982991495747874,0.2281499207019806,1,0,100.0
32,296.744763083,960,0.5832916458229115,0.23165331780910492,1,0,100.0
33,305.83707675,990,0.599799899949975,0.22733861207962036,1,0,100.0
34,315.060643916,1020,0.6128064032016008,0.22179913520812988,1,0,100.0
35,324.27090375,1050,0.607303651825913,0.2226792424917221,1,0,100.0
36,333.406145166,1080,0.6013006503251626,0.22439049184322357,1,0,100.0
37,342.659895375,1110,0.608304152076038,0.21910619735717773,1,0,100.0
38,351.842230291,1140,0.6208104052026013,0.21527434885501862,1,0,100.0
39,361.01041625,1170,0.615807903951976,0.21801969408988953,1,0,100.0
40,370.190897083,1200,0.6143071535767884,0.21532605588436127,1,0,100.0
41,379.321914458,1230,0.6253126563281641,0.21408739686012268,1,0,100.0
42,388.498570583,1260,0.6333166583291646,0.20896829664707184,1,0,100.0
43,397.688209,1290,0.6323161580790395,0.21003450453281403,1,0,100.0
44,406.884082041,1320,0.6203101550775387,0.2160850465297699,1,0,100.0
45,415.850246625,1350,0.6298149074537268,0.21113958954811096,1,0,100.0
46,424.984563666,1380,0.6278139069534767,0.20890827476978302,1,0,100.0
47,434.188431916,1410,0.6333166583291646,0.20810559391975403,1,0,100.0
48,443.315536958,1440,0.6288144072036018,0.2149771749973297,1,0,100.0
49,452.415318083,1470,0.6308154077038519,0.20655786991119385,1,0,100.0
50,461.5481805,1500,0.639319659829915,0.20541086792945862,1,0,100.0
51,470.668288958,1530,0.6373186593296648,0.21024326980113983,1,0,100.0
52,479.811404208,1560,0.6453226613306653,0.20397625863552094,1,0,100.0
53,488.908292875,1590,0.6443221610805403,0.2024603933095932,1,0,100.0
54,497.9942675,1620,0.6433216608304152,0.20273444056510925,1,0,100.0
55,507.098988541,1650,0.6363181590795398,0.2060951143503189,1,0,100.0
56,516.205505875,1680,0.6528264132066033,0.20081278681755066,1,0,100.0
57,525.315747958,1710,0.6433216608304152,0.20370160043239594,1,0,100.0
58,534.5159825,1740,0.6368184092046023,0.20529186725616455,1,0,100.0
59,543.678339541,1770,0.6458229114557279,0.20170649886131287,1,0,100.0
60,552.84364075,1800,0.6418209104552276,0.19943636655807495,1,0,100.0
61,561.992956208,1830,0.647823911955978,0.20568743348121643,1,0,100.0
62,571.111889041,1860,0.6488244122061031,0.20066750049591064,1,0,100.0
63,580.251640041,1890,0.6493246623311656,0.20220127701759338,1,0,100.0
64,589.393004791,1920,0.6583291645822912,0.1978020966053009,1,0,100.0
65,598.520045333,1950,0.6548274137068534,0.1982949674129486,1,0,100.0
66,607.654715458,1980,0.6473236618309155,0.20149588584899902,1,0,100.0
67,616.808377625,2010,0.6503251625812907,0.20182739198207855,1,0,100.0
68,625.937935916,2040,0.6503251625812907,0.20457811653614044,1,0,100.0
69,635.087040166,2070,0.6483241620810405,0.20255301892757416,1,0,100.0
70,644.261149333,2100,0.6538269134567284,0.20005811750888824,1,0,100.0
71,653.340641666,2130,0.6578289144572286,0.2010112702846527,1,0,100.0
72,662.430729208,2160,0.6588294147073537,0.1991688758134842,1,0,100.0
73,671.562536416,2190,0.6548274137068534,0.20107541978359222,1,0,100.0
74,680.652891666,2220,0.6593296648324162,0.2024974226951599,1,0,100.0
75,689.778402666,2250,0.6528264132066033,0.19745397567749023,1,0,100.0
76,698.889604916,2280,0.6528264132066033,0.2050451934337616,1,0,100.0
77,707.973940291,2310,0.6503251625812907,0.20807184278964996,1,0,100.0
78,717.095490333,2340,0.6448224112056028,0.20734307169914246,1,0,100.0
79,726.221416833,2370,0.6538269134567284,0.20555707812309265,1,0,100.0
80,735.410144666,2400,0.6503251625812907,0.20915386080741882,1,0,100.0
81,744.54664975,2430,0.6458229114557279,0.2074417620897293,1,0,100.0
82,753.673393,2460,0.6533266633316658,0.20433758199214935,1,0,100.0
83,762.787454625,2490,0.6538269134567284,0.20659691095352173,1,0,100.0
84,771.906974791,2520,0.6513256628314157,0.20472140610218048,1,0,100.0
85,781.002465833,2550,0.6513256628314157,0.20832383632659912,1,0,100.0
86,790.10691075,2580,0.6473236618309155,0.20804423093795776,1,0,100.0
87,799.193867083,2610,0.6513256628314157,0.21038776636123657,1,0,100.0
88,808.349327958,2640,0.6468234117058529,0.20829589664936066,1,0,100.0
89,817.502622291,2670,0.6513256628314157,0.21131572127342224,1,0,100.0
90,826.625704791,2700,0.6428214107053527,0.21387803554534912,1,0,100.0
91,835.657223166,2730,0.6448224112056028,0.211670383810997,1,0,100.0
92,844.719015875,2760,0.6558279139569785,0.2114051729440689,1,0,100.0
93,853.856056666,2790,0.6573286643321661,0.21229290962219238,1,0,100.0
94,862.973529625,2820,0.6513256628314157,0.21120955049991608,1,0,100.0
95,872.088695041,2850,0.6538269134567284,0.21331126987934113,1,0,100.0
96,881.227953375,2880,0.6493246623311656,0.21828266978263855,1,0,100.0
97,890.300064541,2910,0.6523261630815408,0.2165517508983612,1,0,100.0
98,899.408417916,2940,0.6503251625812907,0.21839044988155365,1,0,100.0
99,908.491897375,2970,0.6433216608304152,0.22558701038360596,1,0,100.0
100,917.628360791,3000,0.6533266633316658,0.21713784337043762,1,0,100.0
