Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
88,52193.686106375,2640,0.6379773884107938,0.9931916928717068,0.636666902961668,0.6379773884107938,0.637055895562427,35,0,100.0
89,52801.233037791,2670,0.6383927254898775,1.0546193752970014,0.637720767715211,0.6383927254898775,0.6374971458964688,35,0,100.0
90,53391.99934725,2700,0.6388593965319664,1.0028285997254507,0.637517757270618,0.6388593965319664,0.6378291898307573,35,0,100.0
91,53965.625212541,2730,0.6388051996198403,0.9734300298350198,0.6378988991194922,0.6388051996198403,0.6380527247993039,35,0,100.0
92,54552.740498791,2760,0.6377679750459978,1.000663032914911,0.6354662754461926,0.6377679750459978,0.6362468833824982,35,0,100.0
93,55140.302602166,2790,0.6373856320921498,1.0125009330255645,0.6363513008510732,0.6373856320921498,0.6363885109210277,35,0,100.0
94,55730.550734333,2820,0.6374360081749961,1.019142482961927,0.6370451643425096,0.6374360081749961,0.6368203706944887,35,0,100.0
95,56323.205496708,2850,0.6369350823305322,1.0509520875556129,0.6357630149486982,0.6369350823305322,0.6359888080388055,35,0,100.0
96,56907.9355265,2880,0.63802899692566,1.02579185962677,0.6372804404656611,0.63802899692566,0.6373264471581966,35,0,100.0
97,57494.185850791,2910,0.6376271035812149,1.028092924611909,0.6362801405899491,0.6376271035812149,0.6366856273099564,35,0,100.0
98,58087.456205583,2940,0.6362754963630325,1.070374599312033,0.6347291806456974,0.6362754963630325,0.6350895201751716,35,0,100.0
99,58671.553826125,2970,0.6353620379046715,1.0407480661358153,0.634341337022842,0.6353620379046715,0.6345858979300218,35,0,100.0
100,59254.251478416,3000,0.6355095299201587,1.047206078682627,0.6339484519114955,0.6355095299201587,0.6344222104000207,35,0,100.0
