Round,Sim Time [s],Loss,Accuracy,prog [%]
1,32,2.2994149649381637,0.13641364136413642,100.0
2,91,2.2919895638227463,0.17661766176617663,100.0
3,150,2.2328958438515665,0.22142214221422143,100.0
4,209,1.9606805235505105,0.29712971297129714,100.0
5,268,1.8582913337342442,0.33083308330833083,100.0
6,327,1.7712277219429613,0.35833583358335835,100.0
7,385,1.6392730698674918,0.3856817711566315,96.67
8,444,1.5773805539548398,0.40875232774674114,96.67
9,503,1.5277649793386459,0.42592592592592593,96.67
10,562,1.4862434678792953,0.44589282019449616,96.67
11,621,1.4494277320914901,0.4619284088557832,96.67
12,680,1.4166949417027646,0.47755017587419823,96.67
13,739,1.38792549521029,0.4889302710531761,96.67
14,798,1.4079422215889208,0.49704970497049705,100.0
15,857,1.3818202229596674,0.5054505450545055,100.0
16,916,1.3581125306228177,0.5156515651565157,100.0
17,975,1.3360780003627297,0.521952195219522,100.0
18,1034,1.3149518785896128,0.5294529452945295,100.0
19,1093,1.2966769424322062,0.5367536753675367,100.0
20,1152,1.2783835598121165,0.5447544754475447,100.0
21,1210,1.217379788036761,0.55327953651976,96.67
22,1269,1.2024980042877607,0.5587626732878129,96.67
23,1328,1.1874812678791933,0.5656941858059177,96.67
24,1387,1.1744584817124997,0.5731429753776123,96.67
25,1446,1.162496485691663,0.5785226567349472,96.67
26,1505,1.1498881273500505,0.5847299813780261,96.67
27,1564,1.138573638609826,0.5891785640388992,96.67
28,1623,1.1695886716285022,0.5886588658865887,100.0
29,1682,1.1602047772787365,0.5932593259325932,100.0
30,1741,1.1511075664477044,0.5938593859385939,100.0
31,1800,1.1411847609089425,0.5988598859885989,100.0
32,1859,1.1329199704091735,0.6005600560056006,100.0
33,1918,1.1246707334229664,0.604960496049605,100.0
34,1977,1.1177443711009487,0.6065606560656066,100.0
35,2035,1.069408004104317,0.6136974963790606,96.67
36,2094,1.0624219104077754,0.6130767639147527,96.67
37,2153,1.056975857912621,0.6178357128077798,96.67
38,2212,1.0512233856866455,0.6209393751293193,96.67
39,2271,1.0473632986374999,0.6205255534864473,96.67
40,2330,1.0433855317889305,0.6243534036830126,96.67
41,2389,1.039095410938916,0.6271466997723981,96.67
42,2448,1.0757384118035995,0.6254625462546255,100.0
43,2507,1.071649003135733,0.6267626762676267,100.0
44,2566,1.068008162815967,0.6294629462946295,100.0
45,2625,1.0658808186598192,0.6291629162916291,100.0
46,2684,1.0621183831971441,0.6310631063106311,100.0
47,2743,1.060592070475058,0.6345634563456346,100.0
48,2802,1.0568496885151504,0.6336633663366337,100.0
49,2860,1.014401899690203,0.6396648044692738,96.67
50,2919,1.0122913863131562,0.6398717152907097,96.67
51,2978,1.0098876547474671,0.6413200910407615,96.67
52,3037,1.0082443857718921,0.6411131802193255,96.67
53,3096,1.0073476499656118,0.6415270018621974,96.67
54,3155,1.0053308224024793,0.6417339126836333,96.67
55,3214,1.0051309269365691,0.6429753776122491,96.67
56,3273,1.0441897260011683,0.6420642064206421,100.0
57,3332,1.0439007997162086,0.6425642564256425,100.0
58,3391,1.0425865814149544,0.6438643864386439,100.0
59,3450,1.042133718954433,0.6434643464346435,100.0
60,3509,1.0410087638279941,0.6428642864286429,100.0
61,3568,1.0415705879019106,0.6449644964496449,100.0
62,3626,1.0006530838638743,0.6471135940409684,96.67
63,3685,1.0003550247755673,0.6472170494516863,96.67
64,3744,0.9997234123513781,0.6483550589695841,96.67
65,3803,1.0014254520657517,0.6498034347196359,96.67
66,3862,1.0001032983946967,0.6501138009517898,96.67
67,3921,1.0020900708466924,0.6499068901303539,96.67
68,3980,1.0028189367829567,0.6498034347196359,96.67
69,4039,1.0041100146114466,0.6511483550589696,96.67
70,4098,1.0465987136458448,0.6493649364936493,100.0
71,4157,1.0472758851516617,0.648964896489649,100.0
72,4216,1.0491578934104804,0.6487648764876488,100.0
73,4275,1.0499162673471116,0.6497649764976497,100.0
74,4334,1.0518441088170067,0.6478647864786479,100.0
75,4393,1.0539955679260153,0.6491649164916492,100.0
76,4451,1.013411374578513,0.6515621767018415,96.67
77,4510,1.0155681409745154,0.6510448996482516,96.67
78,4569,1.0162646773129953,0.6502172563625077,96.67
79,4628,1.0201749478675968,0.6506310780053797,96.67
80,4687,1.0229401534690141,0.6501138009517898,96.67
81,4746,1.026436796540391,0.6504241671839437,96.67
82,4805,1.0286989444937276,0.6518725429339954,96.67
83,4864,1.0291536215889305,0.6495965238981999,96.67
84,4923,1.0776984886731873,0.6504650465046504,100.0
85,4982,1.078868541275562,0.6462646264626463,100.0
86,5041,1.0834247261886805,0.6462646264626463,100.0
87,5100,1.08664741967697,0.6477647764776477,100.0
88,5159,1.0907741360573477,0.6445644564456445,100.0
89,5218,1.0939338971184158,0.6478647864786479,100.0
90,5276,1.055930252064274,0.6476308710945582,96.67
91,5335,1.0610529111167921,0.6482516035588661,96.67
92,5394,1.0632837131108053,0.6468032278088144,96.67
93,5453,1.0686337543130122,0.6463894061659424,96.67
94,5512,1.07294163177417,0.6463894061659424,96.67
95,5571,1.0789571388130028,0.6478377819159942,96.67
96,5630,1.0813697377866496,0.6461824953445066,96.67
97,5689,1.0889259939529985,0.6478377819159942,96.67
98,5748,1.1374285576127192,0.6427642764276428,100.0
99,5807,1.1437783573773879,0.6440644064406441,100.0
100,5866,1.1473538513615018,0.6462646264626463,100.0
