Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,36.211212916,30,0.10071007100710071,2.3019344806671143,1,0,100.0
2,68.006770625,60,0.1106110611061106,2.2986748218536377,1,0,100.0
3,99.292058208,90,0.14331433143314332,2.2871618270874023,1,0,100.0
4,131.001328958,120,0.20252025202520252,2.219062328338623,1,0,100.0
5,161.971954916,150,0.26932693269326935,2.072201728820801,1,0,100.0
6,191.801382083,180,0.3069306930693069,1.9294313192367554,1,0,100.0
7,221.625387458,210,0.34423442344234423,1.836349606513977,1,0,100.0
8,250.77982475,240,0.36323632363236324,1.7540909051895142,1,0,100.0
9,279.977695666,270,0.3795379537953795,1.6820446252822876,1,0,100.0
10,309.442126291,300,0.41234123412341234,1.603655219078064,1,0,100.0
11,338.684872041,330,0.4318431843184318,1.5498613119125366,1,0,100.0
12,368.295192458,360,0.4416441644164417,1.5246919393539429,1,0,100.0
13,398.84899775,390,0.45794579457945794,1.4792094230651855,1,0,100.0
14,429.058863166,420,0.4720472047204721,1.4459542036056519,1,0,100.0
15,458.778752958,450,0.4847484748474847,1.4179620742797852,1,0,100.0
16,489.572654208,480,0.49164916491649163,1.3957113027572632,1,0,100.0
17,519.50017275,510,0.5091509150915091,1.3693804740905762,1,0,100.0
18,550.014453625,540,0.5117511751175118,1.3401612043380737,1,0,100.0
19,579.945170458,570,0.5185518551855186,1.3412967920303345,1,0,100.0
20,605.975067125,600,0.5265526552655265,1.3081693649291992,1,0,100.0
21,632.609030125,630,0.5342534253425343,1.3004422187805176,1,0,100.0
22,658.972063833,660,0.5459545954595459,1.2716532945632935,1,0,100.0
23,685.485068458,690,0.5555555555555556,1.2452285289764404,1,0,100.0
24,711.794968916,720,0.5635563556355636,1.2309399843215942,1,0,100.0
25,738.114142666,750,0.5512551255125513,1.2551767826080322,1,0,100.0
26,764.434264791,780,0.5662566256625663,1.2229987382888794,1,0,100.0
27,790.656684333,810,0.5734573457345734,1.2027381658554077,1,0,100.0
28,817.023175125,840,0.5795579557955796,1.176964282989502,1,0,100.0
29,844.388413791,870,0.575957595759576,1.1927391290664673,1,0,100.0
30,873.029112208,900,0.5841584158415841,1.166578769683838,1,0,100.0
31,901.585620208,930,0.5912591259125912,1.1605186462402344,1,0,100.0
32,929.701229375,960,0.5948594859485948,1.153794765472412,1,0,100.0
33,956.937831166,990,0.5976597659765976,1.1350202560424805,1,0,100.0
34,983.559328625,1020,0.6007600760076007,1.1381772756576538,1,0,100.0
35,1010.338956916,1050,0.6103610361036104,1.1161662340164185,1,0,100.0
