Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,25,0,inf,0.0,0.0,0.0,0
2,40,0,inf,0.0,0.0,0.0,0
3,87,0,inf,0.0,0.0,0.0,0
4,102,0,inf,0.0,0.0,0.0,0
5,148,0,inf,0.0,0.0,0.0,0
6,163,0,inf,0.0,0.0,0.0,0
7,210,0,inf,0.0,0.0,0.0,0
8,224,0,inf,0.0,0.0,0.0,0
9,271,0,inf,0.0,0.0,0.0,0
10,286,0,inf,0.0,0.0,0.0,0
11,333,0,inf,0.0,0.0,0.0,0
12,347,0,inf,0.0,0.0,0.0,0
13,394,0,inf,0.0,0.0,0.0,0
14,409,0,inf,0.0,0.0,0.0,0
15,455,0,inf,0.0,0.0,0.0,0
16,470,0,inf,0.0,0.0,0.0,0
17,517,0,inf,0.0,0.0,0.0,0
18,531,0,inf,0.0,0.0,0.0,0
19,578,0,inf,0.0,0.0,0.0,0
20,593,0,inf,0.0,0.0,0.0,0
21,640,0,inf,0.0,0.0,0.0,0
22,654,0,inf,0.0,0.0,0.0,0
23,701,0,inf,0.0,0.0,0.0,0
24,716,0,inf,0.0,0.0,0.0,0
25,762,0,inf,0.0,0.0,0.0,0
26,777,0,inf,0.0,0.0,0.0,0
27,824,0,inf,0.0,0.0,0.0,0
28,839,0,inf,0.0,0.0,0.0,0
29,885,0,inf,0.0,0.0,0.0,0
30,900,0,inf,0.0,0.0,0.0,0
31,947,0,inf,0.0,0.0,0.0,0
32,961,0,inf,0.0,0.0,0.0,0
33,1008,0,inf,0.0,0.0,0.0,0
34,1023,0,inf,0.0,0.0,0.0,0
35,1069,0,inf,0.0,0.0,0.0,0
36,1084,0,inf,0.0,0.0,0.0,0
37,1131,0,inf,0.0,0.0,0.0,0
38,1146,0,inf,0.0,0.0,0.0,0
39,1192,0,inf,0.0,0.0,0.0,0
40,1207,0,inf,0.0,0.0,0.0,0
41,1254,0,inf,0.0,0.0,0.0,0
42,1268,0,inf,0.0,0.0,0.0,0
43,1315,0,inf,0.0,0.0,0.0,0
44,1330,0,inf,0.0,0.0,0.0,0
45,1377,0,inf,0.0,0.0,0.0,0
46,1391,0,inf,0.0,0.0,0.0,0
47,1438,0,inf,0.0,0.0,0.0,0
48,1453,0,inf,0.0,0.0,0.0,0
49,1499,0,inf,0.0,0.0,0.0,0
50,1514,0,inf,0.0,0.0,0.0,0
51,1561,0,inf,0.0,0.0,0.0,0
52,1575,0,inf,0.0,0.0,0.0,0
53,1622,0,inf,0.0,0.0,0.0,0
54,1637,0,inf,0.0,0.0,0.0,0
55,1684,0,inf,0.0,0.0,0.0,0
56,1698,0,inf,0.0,0.0,0.0,0
57,1745,0,inf,0.0,0.0,0.0,0
58,1760,0,inf,0.0,0.0,0.0,0
59,1806,0,inf,0.0,0.0,0.0,0
60,1821,0,inf,0.0,0.0,0.0,0
61,1868,0,inf,0.0,0.0,0.0,0
62,1883,0,inf,0.0,0.0,0.0,0
63,1929,0,inf,0.0,0.0,0.0,0
64,1944,0,inf,0.0,0.0,0.0,0
65,1991,0,inf,0.0,0.0,0.0,0
66,2005,0,inf,0.0,0.0,0.0,0
67,2052,0,inf,0.0,0.0,0.0,0
68,2067,0,inf,0.0,0.0,0.0,0
69,2113,0,inf,0.0,0.0,0.0,0
70,2128,0,inf,0.0,0.0,0.0,0
71,2175,0,inf,0.0,0.0,0.0,0
72,2190,0,inf,0.0,0.0,0.0,0
73,2236,0,inf,0.0,0.0,0.0,0
74,2251,0,inf,0.0,0.0,0.0,0
75,2298,0,inf,0.0,0.0,0.0,0
76,2312,0,inf,0.0,0.0,0.0,0
77,2359,0,inf,0.0,0.0,0.0,0
78,2374,0,inf,0.0,0.0,0.0,0
79,2421,0,inf,0.0,0.0,0.0,0
80,2435,0,inf,0.0,0.0,0.0,0
81,2482,0,inf,0.0,0.0,0.0,0
82,2497,0,inf,0.0,0.0,0.0,0
83,2543,0,inf,0.0,0.0,0.0,0
84,2558,0,inf,0.0,0.0,0.0,0
85,2605,0,inf,0.0,0.0,0.0,0
86,2619,0,inf,0.0,0.0,0.0,0
87,2666,0,inf,0.0,0.0,0.0,0
88,2681,0,inf,0.0,0.0,0.0,0
89,2728,0,inf,0.0,0.0,0.0,0
90,2742,0,inf,0.0,0.0,0.0,0
91,2789,0,inf,0.0,0.0,0.0,0
92,2804,0,inf,0.0,0.0,0.0,0
93,2850,0,inf,0.0,0.0,0.0,0
94,2865,0,inf,0.0,0.0,0.0,0
95,2912,0,inf,0.0,0.0,0.0,0
96,2927,0,inf,0.0,0.0,0.0,0
97,2973,0,inf,0.0,0.0,0.0,0
98,2988,0,inf,0.0,0.0,0.0,0
99,3035,0,inf,0.0,0.0,0.0,0
