Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,49,0,inf,0.0,0.0,0.0,0
2,107,0,inf,0.0,0.0,0.0,0
3,166,0.24682468246824682,2.09080102199316,0.19298972182240678,0.24682468246824682,0.19861939685339922,100.0
4,224,0,inf,0.0,0.0,0.0,0
5,282,0,inf,0.0,0.0,0.0,0
6,340,0,inf,0.0,0.0,0.0,0
7,398,0,inf,0.0,0.0,0.0,0
8,457,0,inf,0.0,0.0,0.0,0
9,515,0,inf,0.0,0.0,0.0,0
10,573,0,inf,0.0,0.0,0.0,0
11,631,0,inf,0.0,0.0,0.0,0
12,689,0,inf,0.0,0.0,0.0,0
13,748,0,inf,0.0,0.0,0.0,0
14,806,0,inf,0.0,0.0,0.0,0
15,864,0,inf,0.0,0.0,0.0,0
16,922,0,inf,0.0,0.0,0.0,0
17,981,0.5229522952295229,1.3251848728103564,0.5177474067127954,0.5229522952295229,0.5176984428625591,100.0
18,1039,0,inf,0.0,0.0,0.0,0
19,1097,0,inf,0.0,0.0,0.0,0
20,1155,0,inf,0.0,0.0,0.0,0
21,1213,0,inf,0.0,0.0,0.0,0
22,1272,0.56005600560056,1.2381304585889563,0.5555517630301116,0.56005600560056,0.5551069327706434,100.0
23,1330,0,inf,0.0,0.0,0.0,0
24,1388,0,inf,0.0,0.0,0.0,0
25,1446,0,inf,0.0,0.0,0.0,0
26,1504,0,inf,0.0,0.0,0.0,0
27,1563,0,inf,0.0,0.0,0.0,0
28,1621,0,inf,0.0,0.0,0.0,0
29,1679,0,inf,0.0,0.0,0.0,0
30,1737,0,inf,0.0,0.0,0.0,0
31,1795,0,inf,0.0,0.0,0.0,0
32,1854,0,inf,0.0,0.0,0.0,0
33,1912,0,inf,0.0,0.0,0.0,0
34,1970,0,inf,0.0,0.0,0.0,0
35,2028,0,inf,0.0,0.0,0.0,0
36,2086,0,inf,0.0,0.0,0.0,0
37,2145,0,inf,0.0,0.0,0.0,0
38,2203,0,inf,0.0,0.0,0.0,0
39,2261,0,inf,0.0,0.0,0.0,0
40,2319,0,inf,0.0,0.0,0.0,0
41,2378,0.6301630163016302,1.058939454522272,0.6262631822665247,0.6301630163016302,0.6272535511779416,100.0
42,2436,0,inf,0.0,0.0,0.0,0
43,2494,0,inf,0.0,0.0,0.0,0
44,2552,0,inf,0.0,0.0,0.0,0
45,2610,0,inf,0.0,0.0,0.0,0
46,2669,0.6394639463946394,1.0365616059422442,0.6378773404140397,0.6394639463946394,0.6382926638533213,100.0
47,2727,0,inf,0.0,0.0,0.0,0
48,2785,0,inf,0.0,0.0,0.0,0
49,2843,0,inf,0.0,0.0,0.0,0
50,2901,0,inf,0.0,0.0,0.0,0
51,2960,0,inf,0.0,0.0,0.0,0
52,3018,0,inf,0.0,0.0,0.0,0
53,3076,0,inf,0.0,0.0,0.0,0
54,3134,0,inf,0.0,0.0,0.0,0
55,3192,0,inf,0.0,0.0,0.0,0
56,3251,0,inf,0.0,0.0,0.0,0
57,3309,0,inf,0.0,0.0,0.0,0
58,3367,0,inf,0.0,0.0,0.0,0
59,3425,0,inf,0.0,0.0,0.0,0
60,3484,0.6538653865386539,1.0041014441535525,0.6512828750837157,0.6538653865386539,0.6522035853546708,100.0
61,3542,0,inf,0.0,0.0,0.0,0
62,3600,0,inf,0.0,0.0,0.0,0
63,3658,0,inf,0.0,0.0,0.0,0
64,3716,0,inf,0.0,0.0,0.0,0
65,3775,0.6559655965596559,1.0012227652451307,0.6525741717308716,0.6559655965596559,0.6538244014205022,100.0
66,3833,0,inf,0.0,0.0,0.0,0
67,3891,0,inf,0.0,0.0,0.0,0
68,3949,0,inf,0.0,0.0,0.0,0
69,4007,0,inf,0.0,0.0,0.0,0
70,4066,0.6559655965596559,1.0016086906402848,0.6534312654035893,0.6559655965596559,0.6544006198077454,100.0
71,4124,0,inf,0.0,0.0,0.0,0
72,4182,0,inf,0.0,0.0,0.0,0
73,4240,0,inf,0.0,0.0,0.0,0
74,4298,0,inf,0.0,0.0,0.0,0
75,4357,0,inf,0.0,0.0,0.0,0
76,4415,0,inf,0.0,0.0,0.0,0
77,4473,0,inf,0.0,0.0,0.0,0
78,4531,0,inf,0.0,0.0,0.0,0
79,4589,0,inf,0.0,0.0,0.0,0
80,4648,0,inf,0.0,0.0,0.0,0
81,4706,0,inf,0.0,0.0,0.0,0
82,4764,0,inf,0.0,0.0,0.0,0
83,4822,0,inf,0.0,0.0,0.0,0
84,4881,0.6553655365536554,1.0219702764797334,0.6538590384964929,0.6553655365536554,0.6544534585963735,100.0
85,4939,0,inf,0.0,0.0,0.0,0
86,4997,0,inf,0.0,0.0,0.0,0
87,5055,0,inf,0.0,0.0,0.0,0
88,5113,0,inf,0.0,0.0,0.0,0
89,5172,0.6559655965596559,1.0339395784334977,0.6541840223150076,0.6559655965596559,0.6549431510234645,100.0
90,5230,0,inf,0.0,0.0,0.0,0
91,5288,0,inf,0.0,0.0,0.0,0
92,5346,0,inf,0.0,0.0,0.0,0
93,5404,0,inf,0.0,0.0,0.0,0
94,5463,0,inf,0.0,0.0,0.0,0
95,5521,0,inf,0.0,0.0,0.0,0
96,5579,0,inf,0.0,0.0,0.0,0
97,5637,0,inf,0.0,0.0,0.0,0
98,5695,0,inf,0.0,0.0,0.0,0
99,5754,0,inf,0.0,0.0,0.0,0
100,5812,0,inf,0.0,0.0,0.0,0
