Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,67.571488541,30,0.10078897655295033,2.0708909034729004,1,0,100.0
2,91.409248,60,0.11379042115790644,2.0673794746398926,1,0,100.0
3,115.888737541,90,0.1856872985887321,2.056210994720459,1,0,100.0
4,141.538037541,120,0.20813423713745968,1.9480812549591064,1,0,100.0
5,167.115791291,150,0.2939215468385376,1.776096224784851,1,0,100.0
6,192.494620541,180,0.32948105345038337,1.6902750730514526,1,0,100.0
7,215.7152275,210,0.34614957217468606,1.6251286268234253,1,0,100.0
8,239.027458083,240,0.3797088565396155,1.5372828245162964,1,0,100.0
9,262.569557208,270,0.3974886098455384,1.4901751279830933,1,0,100.0
10,286.372090958,300,0.4049338815423936,1.4609557390213013,1,0,100.0
11,310.142994666,330,0.42404711634626063,1.4181104898452759,1,0,100.0
12,333.776781125,360,0.43827091899099907,1.3845263719558716,1,0,100.0
13,357.551682916,390,0.4522724747194133,1.3546735048294067,1,0,100.0
14,381.319872625,420,0.4703855983998222,1.3318978548049927,1,0,100.0
15,404.893262833,450,0.48527614179353257,1.297025203704834,1,0,100.0
16,428.500312375,480,0.49449938882098016,1.2749828100204468,1,0,100.0
17,452.2138885,510,0.4992776975219469,1.2602348327636719,1,0,100.0
18,475.81905375,540,0.5050561173463718,1.2448155879974365,1,0,100.0
19,499.434591,570,0.5142793643738193,1.2279603481292725,1,0,100.0
20,523.055968291,600,0.5236137348594289,1.1933025121688843,1,0,100.0
21,546.586447958,630,0.5271696855206134,1.1850254535675049,1,0,100.0
22,570.104011583,660,0.5345038337593065,1.1703104972839355,1,0,100.0
23,593.640509291,690,0.543615957328592,1.1551384925842285,1,0,100.0
24,617.186538916,720,0.5475052783642627,1.146343469619751,1,0,100.0
25,640.834939666,750,0.5608400933437049,1.1111725568771362,1,0,100.0
26,664.359635416,780,0.579953328147572,1.0995627641677856,1,0,100.0
27,687.984071541,810,0.5782864762751417,1.0914870500564575,1,0,100.0
28,711.750942333,840,0.5823980442271364,1.077535629272461,1,0,100.0
29,735.618611916,870,0.580731192354706,1.0700528621673584,1,0,100.0
30,759.294185291,900,0.5950661184576064,1.0472135543823242,1,0,100.0
31,782.982446416,930,0.5937326369596622,1.0452361106872559,1,0,100.0
32,806.770838083,960,0.5948438715412824,1.0426275730133057,1,0,100.0
33,830.464476291,990,0.6030670074452718,1.0249494314193726,1,0,100.0
34,854.134927166,1020,0.5933992665851762,1.033393383026123,1,0,100.0
35,877.818118291,1050,0.6018446494054895,1.0222989320755005,1,0,100.0
36,901.45456125,1080,0.6090676741860207,1.020051121711731,1,0,100.0
37,925.106939958,1110,0.6100677853094788,0.9947526454925537,1,0,100.0
38,948.841179583,1140,0.6196244027114124,0.9844260215759277,1,0,100.0
39,972.497784958,1170,0.6154017113012556,0.9881272315979004,1,0,100.0
40,996.0619775,1200,0.617068563173686,0.9876502156257629,1,0,100.0
41,1019.638822541,1230,0.6207356372930326,0.9821611642837524,1,0,100.0
42,1043.22622875,1260,0.629514390487832,0.9526172280311584,1,0,100.0
43,1067.050246,1290,0.6265140571174574,0.9624700546264648,1,0,100.0
44,1090.627128083,1320,0.6256250694521613,0.9591314792633057,1,0,100.0
45,1114.2115465,1350,0.6328480942326925,0.9433724284172058,1,0,100.0
46,1137.927903125,1380,0.6422935881764641,0.9382250905036926,1,0,100.0
47,1161.585822125,1410,0.6384042671407935,0.9406082034111023,1,0,100.0
48,1185.276458458,1440,0.6461829092121347,0.9242625832557678,1,0,100.0
49,1208.977958833,1470,0.6431825758417602,0.936893105506897,1,0,100.0
50,1232.695596708,1500,0.641737970885654,0.9314344525337219,1,0,100.0
51,1256.436677125,1530,0.6410712301366819,0.9314153790473938,1,0,100.0
52,1281.118566041,1560,0.6457384153794866,0.9348832368850708,1,0,100.0
53,1306.185254958,1590,0.6466274030447827,0.9266480803489685,1,0,100.0
54,1330.483916125,1620,0.6510723413712635,0.918499231338501,1,0,100.0
55,1354.775942291,1650,0.648516501833537,0.9227387309074402,1,0,100.0
56,1379.327172208,1680,0.6439604400488943,0.9301118850708008,1,0,100.0
57,1403.802643833,1710,0.6538504278253139,0.9126543402671814,1,0,100.0
58,1428.255851791,1740,0.6531836870763418,0.909888505935669,1,0,100.0
59,1452.518536708,1770,0.6547394154906101,0.9142184853553772,1,0,100.0
60,1476.804996083,1800,0.6541837981998,0.9219496250152588,1,0,100.0
61,1501.126698125,1830,0.6515168352039116,0.9234206080436707,1,0,100.0
62,1525.332893583,1860,0.6595177241915768,0.9079014658927917,1,0,100.0
63,1549.672890958,1890,0.6555172796977442,0.9086182713508606,1,0,100.0
64,1574.064217041,1920,0.6552950327814202,0.9281368255615234,1,0,100.0
65,1598.334749166,1950,0.6586287365262807,0.9108361601829529,1,0,100.0
66,1622.697488,1980,0.6626291810201134,0.9018561244010925,1,0,100.0
67,1647.190736916,2010,0.6525169463273697,0.9390100836753845,1,0,100.0
68,1671.596845916,2040,0.6654072674741638,0.9030491709709167,1,0,100.0
