INFO flwr 2023-04-08 21:51:18,818 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
INFO flwr 2023-04-08 21:51:18,825 | app.py:152 | Flower ECE: gRPC server running (100 rounds), SSL is disabled
INFO flwr 2023-04-08 21:51:18,825 | server.py:86 | Initializing global parameters
INFO flwr 2023-04-08 21:51:18,825 | server.py:270 | Requesting initial parameters from one random client
INFO flwr 2023-04-08 21:51:22,188 | server.py:274 | Received initial parameters from one random client
INFO flwr 2023-04-08 21:51:22,188 | server.py:88 | Evaluating initial parameters
INFO flwr 2023-04-08 21:51:22,188 | server.py:101 | FL starting
DEBUG flwr 2023-04-08 21:51:22,188 | server.py:215 | fit_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:51:27,480 | server.py:229 | fit_round 1 received 1 results and 0 failures
WARNING flwr 2023-04-08 21:51:27,483 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
DEBUG flwr 2023-04-08 21:51:27,483 | server.py:165 | evaluate_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:51:41,782 | server.py:179 | evaluate_round 1 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:51:41,782 | server.py:215 | fit_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:51:46,831 | server.py:229 | fit_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:51:46,832 | server.py:165 | evaluate_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:01,068 | server.py:179 | evaluate_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:01,068 | server.py:215 | fit_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:06,112 | server.py:229 | fit_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:06,114 | server.py:165 | evaluate_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:20,394 | server.py:179 | evaluate_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:20,395 | server.py:215 | fit_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:25,423 | server.py:229 | fit_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:25,424 | server.py:165 | evaluate_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:39,603 | server.py:179 | evaluate_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:39,604 | server.py:215 | fit_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:44,600 | server.py:229 | fit_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:44,601 | server.py:165 | evaluate_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:52:58,884 | server.py:179 | evaluate_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:52:58,884 | server.py:215 | fit_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:03,900 | server.py:229 | fit_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:03,902 | server.py:165 | evaluate_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:18,108 | server.py:179 | evaluate_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:18,108 | server.py:215 | fit_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:23,125 | server.py:229 | fit_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:23,126 | server.py:165 | evaluate_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:37,365 | server.py:179 | evaluate_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:37,365 | server.py:215 | fit_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:42,393 | server.py:229 | fit_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:42,395 | server.py:165 | evaluate_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:53:56,586 | server.py:179 | evaluate_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:53:56,586 | server.py:215 | fit_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:01,609 | server.py:229 | fit_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:01,610 | server.py:165 | evaluate_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:15,985 | server.py:179 | evaluate_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:15,985 | server.py:215 | fit_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:21,014 | server.py:229 | fit_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:21,016 | server.py:165 | evaluate_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:35,367 | server.py:179 | evaluate_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:35,367 | server.py:215 | fit_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:40,416 | server.py:229 | fit_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:40,418 | server.py:165 | evaluate_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:54,604 | server.py:179 | evaluate_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:54,604 | server.py:215 | fit_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:54:59,655 | server.py:229 | fit_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:54:59,656 | server.py:165 | evaluate_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:13,858 | server.py:179 | evaluate_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:13,858 | server.py:215 | fit_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:18,911 | server.py:229 | fit_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:18,913 | server.py:165 | evaluate_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:33,218 | server.py:179 | evaluate_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:33,218 | server.py:215 | fit_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:38,257 | server.py:229 | fit_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:38,259 | server.py:165 | evaluate_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:52,551 | server.py:179 | evaluate_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:52,551 | server.py:215 | fit_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:55:57,599 | server.py:229 | fit_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:55:57,600 | server.py:165 | evaluate_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:11,829 | server.py:179 | evaluate_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:11,829 | server.py:215 | fit_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:16,858 | server.py:229 | fit_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:16,859 | server.py:165 | evaluate_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:31,059 | server.py:179 | evaluate_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:31,060 | server.py:215 | fit_round 17: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:36,094 | server.py:229 | fit_round 17 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:36,095 | server.py:165 | evaluate_round 17: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:50,403 | server.py:179 | evaluate_round 17 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:50,403 | server.py:215 | fit_round 18: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:56:55,433 | server.py:229 | fit_round 18 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:56:55,435 | server.py:165 | evaluate_round 18: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:09,642 | server.py:179 | evaluate_round 18 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:09,642 | server.py:215 | fit_round 19: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:14,666 | server.py:229 | fit_round 19 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:14,667 | server.py:165 | evaluate_round 19: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:28,940 | server.py:179 | evaluate_round 19 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:28,940 | server.py:215 | fit_round 20: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:33,996 | server.py:229 | fit_round 20 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:33,997 | server.py:165 | evaluate_round 20: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:48,229 | server.py:179 | evaluate_round 20 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:48,229 | server.py:215 | fit_round 21: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:57:53,267 | server.py:229 | fit_round 21 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:57:53,268 | server.py:165 | evaluate_round 21: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:07,613 | server.py:179 | evaluate_round 21 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:07,613 | server.py:215 | fit_round 22: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:12,673 | server.py:229 | fit_round 22 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:12,674 | server.py:165 | evaluate_round 22: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:26,890 | server.py:179 | evaluate_round 22 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:26,890 | server.py:215 | fit_round 23: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:31,969 | server.py:229 | fit_round 23 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:31,970 | server.py:165 | evaluate_round 23: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:46,240 | server.py:179 | evaluate_round 23 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:46,240 | server.py:215 | fit_round 24: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:58:51,306 | server.py:229 | fit_round 24 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:58:51,307 | server.py:165 | evaluate_round 24: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:05,594 | server.py:179 | evaluate_round 24 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:05,594 | server.py:215 | fit_round 25: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:10,652 | server.py:229 | fit_round 25 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:10,653 | server.py:165 | evaluate_round 25: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:24,921 | server.py:179 | evaluate_round 25 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:24,921 | server.py:215 | fit_round 26: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:29,972 | server.py:229 | fit_round 26 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:29,974 | server.py:165 | evaluate_round 26: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:44,184 | server.py:179 | evaluate_round 26 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:44,184 | server.py:215 | fit_round 27: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 21:59:49,255 | server.py:229 | fit_round 27 received 1 results and 0 failures
DEBUG flwr 2023-04-08 21:59:49,257 | server.py:165 | evaluate_round 27: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 22:00:03,553 | server.py:179 | evaluate_round 27 received 1 results and 0 failures
DEBUG flwr 2023-04-08 22:00:03,554 | server.py:215 | fit_round 28: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 22:00:08,616 | server.py:229 | fit_round 28 received 1 results and 0 failures
DEBUG flwr 2023-04-08 22:00:08,617 | server.py:165 | evaluate_round 28: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 22:00:22,855 | server.py:179 | evaluate_round 28 received 1 results and 0 failures
DEBUG flwr 2023-04-08 22:00:22,855 | server.py:215 | fit_round 29: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 22:00:27,929 | server.py:229 | fit_round 29 received 1 results and 0 failures
DEBUG flwr 2023-04-08 22:00:27,931 | server.py:165 | evaluate_round 29: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 22:00:42,155 | server.py:179 | evaluate_round 29 received 1 results and 0 failures
