Round,Sim Time [s],Loss,Accuracy,prog [%]
1,26,inf,0,0
2,82,inf,0,0
3,139,inf,0,0
4,195,inf,0,0
5,252,inf,0,0
6,309,inf,0,0
7,365,inf,0,0
8,422,inf,0,0
9,479,inf,0,0
10,535,inf,0,0
11,592,inf,0,0
12,649,inf,0,0
13,705,inf,0,0
14,762,inf,0,0
15,819,inf,0,0
16,875,inf,0,0
17,932,inf,0,0
18,988,inf,0,0
19,1045,inf,0,0
20,1102,inf,0,0
21,1158,inf,0,0
22,1215,inf,0,0
23,1272,inf,0,0
24,1328,inf,0,0
25,1385,inf,0,0
26,1442,inf,0,0
27,1498,inf,0,0
28,1555,inf,0,0
29,1612,inf,0,0
30,1668,inf,0,0
31,1725,inf,0,0
32,1782,inf,0,0
33,1838,inf,0,0
34,1895,inf,0,0
35,1951,inf,0,0
36,2008,inf,0,0
37,2065,inf,0,0
38,2121,inf,0,0
39,2178,inf,0,0
40,2235,inf,0,0
41,2291,inf,0,0
42,2348,inf,0,0
43,2405,inf,0,0
44,2461,inf,0,0
45,2518,inf,0,0
46,2575,inf,0,0
47,2631,inf,0,0
48,2688,inf,0,0
49,2744,inf,0,0
50,2801,inf,0,0
51,2858,inf,0,0
52,2914,inf,0,0
53,2971,inf,0,0
54,3028,inf,0,0
55,3084,inf,0,0
56,3141,inf,0,0
57,3198,inf,0,0
58,3254,inf,0,0
59,3311,inf,0,0
60,3368,inf,0,0
61,3424,inf,0,0
62,3481,inf,0,0
63,3538,inf,0,0
64,3594,inf,0,0
65,3651,inf,0,0
66,3707,inf,0,0
67,3764,inf,0,0
68,3821,inf,0,0
69,3877,inf,0,0
70,3934,inf,0,0
71,3991,inf,0,0
72,4047,inf,0,0
73,4104,inf,0,0
74,4161,inf,0,0
75,4217,inf,0,0
76,4274,inf,0,0
77,4331,inf,0,0
78,4387,inf,0,0
79,4444,inf,0,0
80,4501,inf,0,0
81,4557,inf,0,0
82,4614,inf,0,0
83,4670,inf,0,0
84,4727,inf,0,0
85,4784,inf,0,0
86,4840,inf,0,0
87,4897,inf,0,0
88,4954,inf,0,0
89,5010,inf,0,0
90,5067,inf,0,0
91,5124,inf,0,0
92,5180,inf,0,0
93,5237,inf,0,0
94,5294,inf,0,0
95,5350,inf,0,0
96,5407,inf,0,0
97,5463,inf,0,0
98,5520,inf,0,0
99,5577,inf,0,0
100,5633,inf,0,0
