Round,Sim Time [s],Loss,Accuracy,prog [%]
1,31,2.3008876091718675,0.1002100210021002,100.0
2,90,2.295804356384277,0.11541154115411541,100.0
3,149,inf,0,0
4,208,inf,0,0
5,268,1.9625551167353987,0.29182918291829185,100.0
6,327,1.8729681187987328,0.32213221322132213,100.0
7,386,1.7824491114892065,0.35333533353335334,100.0
8,445,inf,0,0
9,505,1.6276316111810505,0.41004100410041006,100.0
10,564,1.5719217034954578,0.43494349434943497,100.0
11,623,1.5222658618006855,0.45344534453445345,100.0
12,682,inf,0,0
13,742,1.4489752579610795,0.47754775477547756,100.0
14,801,1.4198288704317064,0.48994899489948995,100.0
15,860,1.3938952355924061,0.49884988498849886,100.0
16,919,inf,0,0
17,978,inf,0,0
18,1038,1.3296919931732119,0.5215521552155216,100.0
19,1097,1.3112918855142315,0.5293529352935293,100.0
20,1156,inf,0,0
21,1215,inf,0,0
22,1275,1.2638847151125083,0.5480548054805481,100.0
23,1334,1.2490736655878136,0.5529552955295529,100.0
24,1393,1.2362680177095813,0.5572557255725572,100.0
25,1452,inf,0,0
26,1512,1.210962675636774,0.5657565756575658,100.0
27,1571,1.1994092699169414,0.5682568256825683,100.0
28,1630,1.1889707593163883,0.5754575457545754,100.0
29,1689,inf,0,0
30,1749,1.1686049153760716,0.5837583758375837,100.0
31,1808,1.1587043738796259,0.5874587458745875,100.0
32,1867,1.1509566378510032,0.59005900590059,100.0
33,1926,inf,0,0
34,1985,inf,0,0
35,2045,1.1271145381784415,0.6006600660066007,100.0
36,2104,1.119927029829721,0.6055605560556055,100.0
37,2163,inf,0,0
38,2222,inf,0,0
39,2282,1.1024132178490087,0.6094609460946094,100.0
40,2341,1.0956102700182273,0.613061306130613,100.0
41,2400,inf,0,0
42,2459,inf,0,0
43,2519,1.0816656983316635,0.6181618161816181,100.0
44,2578,1.077294802500781,0.61996199619962,100.0
45,2637,1.0742945783260596,0.6223622362236224,100.0
46,2696,inf,0,0
47,2756,1.065749685392402,0.6257625762576258,100.0
48,2815,1.0622357589989684,0.628062806280628,100.0
49,2874,1.0607551074534243,0.6276627662766276,100.0
50,2933,inf,0,0
51,2992,inf,0,0
52,3052,1.0517466814872993,0.6318631863186318,100.0
53,3111,1.0489398562752965,0.6324632463246325,100.0
54,3170,inf,0,0
55,3229,inf,0,0
56,3289,1.0433943239027164,0.6381638163816382,100.0
57,3348,1.042251211756646,0.6395639563956396,100.0
58,3407,inf,0,0
59,3466,inf,0,0
60,3526,1.0387635894396714,0.63996399639964,100.0
61,3585,1.0377120952193701,0.6414641464146414,100.0
62,3644,1.0386509820118197,0.6409640964096409,100.0
63,3703,inf,0,0
64,3763,1.0376984922648453,0.6444644464446445,100.0
65,3822,1.0371572927486703,0.6441644164416441,100.0
66,3881,1.0365398538616115,0.6465646564656465,100.0
67,3940,inf,0,0
68,4000,1.0366437693719053,0.6451645164516452,100.0
69,4059,1.0393282118723346,0.6477647764776477,100.0
70,4118,1.0383049518267116,0.6462646264626463,100.0
71,4177,inf,0,0
72,4236,inf,0,0
73,4296,1.042730967462366,0.6482648264826483,100.0
74,4355,1.0448799319411044,0.6481648164816481,100.0
75,4414,inf,0,0
76,4473,inf,0,0
77,4533,1.0513831755246985,0.6493649364936493,100.0
78,4592,1.0532417155800704,0.6502650265026503,100.0
79,4651,1.0545433726120923,0.6487648764876488,100.0
80,4710,inf,0,0
81,4770,1.0594898479545558,0.647964796479648,100.0
82,4829,1.0634307255232853,0.648964896489649,100.0
83,4888,1.0643363360323803,0.6487648764876488,100.0
84,4947,inf,0,0
85,5007,1.0713065503929544,0.6458645864586459,100.0
86,5066,1.074850520138279,0.6456645664566457,100.0
87,5125,1.080239547683105,0.645964596459646,100.0
88,5184,inf,0,0
89,5243,inf,0,0
90,5303,1.092197045016169,0.6454645464546455,100.0
91,5362,1.0923886267508471,0.6452645264526453,100.0
92,5421,inf,0,0
93,5480,inf,0,0
94,5540,1.1086273340378192,0.6440644064406441,100.0
95,5599,1.113160829833147,0.6431643164316432,100.0
96,5658,inf,0,0
97,5717,inf,0,0
98,5777,1.129460387939877,0.6407640764076408,100.0
99,5836,1.1351907591753487,0.6441644164416441,100.0
100,5895,1.1401115293209212,0.643064306430643,100.0
