INFO flwr 2023-04-08 18:48:53,991 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
INFO flwr 2023-04-08 18:48:54,000 | app.py:152 | Flower ECE: gRPC server running (100 rounds), SSL is disabled
INFO flwr 2023-04-08 18:48:54,000 | server.py:86 | Initializing global parameters
INFO flwr 2023-04-08 18:48:54,000 | server.py:270 | Requesting initial parameters from one random client
INFO flwr 2023-04-08 18:49:36,248 | server.py:274 | Received initial parameters from one random client
INFO flwr 2023-04-08 18:49:36,248 | server.py:88 | Evaluating initial parameters
INFO flwr 2023-04-08 18:49:36,248 | server.py:101 | FL starting
DEBUG flwr 2023-04-08 18:49:36,248 | server.py:215 | fit_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:49:41,730 | server.py:229 | fit_round 1 received 1 results and 0 failures
WARNING flwr 2023-04-08 18:49:41,733 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
DEBUG flwr 2023-04-08 18:49:41,733 | server.py:165 | evaluate_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:01,277 | server.py:179 | evaluate_round 1 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:01,277 | server.py:215 | fit_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:06,383 | server.py:229 | fit_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:06,385 | server.py:165 | evaluate_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:25,114 | server.py:179 | evaluate_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:25,114 | server.py:215 | fit_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:30,231 | server.py:229 | fit_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:30,232 | server.py:165 | evaluate_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:49,593 | server.py:179 | evaluate_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:49,593 | server.py:215 | fit_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:50:54,909 | server.py:229 | fit_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:50:54,910 | server.py:165 | evaluate_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:51:15,242 | server.py:179 | evaluate_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:51:15,242 | server.py:215 | fit_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:51:20,695 | server.py:229 | fit_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:51:20,697 | server.py:165 | evaluate_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:51:40,819 | server.py:179 | evaluate_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:51:40,819 | server.py:215 | fit_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:51:46,287 | server.py:229 | fit_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:51:46,289 | server.py:165 | evaluate_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:06,206 | server.py:179 | evaluate_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:06,206 | server.py:215 | fit_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:11,410 | server.py:229 | fit_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:11,411 | server.py:165 | evaluate_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:29,459 | server.py:179 | evaluate_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:29,459 | server.py:215 | fit_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:34,632 | server.py:229 | fit_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:34,633 | server.py:165 | evaluate_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:52,779 | server.py:179 | evaluate_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:52,779 | server.py:215 | fit_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:52:57,952 | server.py:229 | fit_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:52:57,953 | server.py:165 | evaluate_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:53:16,322 | server.py:179 | evaluate_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:53:16,322 | server.py:215 | fit_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:53:21,466 | server.py:229 | fit_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:53:21,468 | server.py:165 | evaluate_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:53:40,125 | server.py:179 | evaluate_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:53:40,125 | server.py:215 | fit_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:53:45,280 | server.py:229 | fit_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:53:45,281 | server.py:165 | evaluate_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:03,896 | server.py:179 | evaluate_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:03,896 | server.py:215 | fit_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:09,023 | server.py:229 | fit_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:09,024 | server.py:165 | evaluate_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:27,530 | server.py:179 | evaluate_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:27,530 | server.py:215 | fit_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:32,653 | server.py:229 | fit_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:32,655 | server.py:165 | evaluate_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:51,305 | server.py:179 | evaluate_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:51,305 | server.py:215 | fit_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:54:56,431 | server.py:229 | fit_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:54:56,433 | server.py:165 | evaluate_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:55:15,073 | server.py:179 | evaluate_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:55:15,073 | server.py:215 | fit_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:55:20,156 | server.py:229 | fit_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:55:20,158 | server.py:165 | evaluate_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:55:38,647 | server.py:179 | evaluate_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:55:38,647 | server.py:215 | fit_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:55:43,739 | server.py:229 | fit_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:55:43,740 | server.py:165 | evaluate_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:56:02,254 | server.py:179 | evaluate_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-08 18:56:02,254 | server.py:215 | fit_round 17: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-08 18:56:07,344 | server.py:229 | fit_round 17 received 1 results and 0 failures
