60426569428], [0.9473660918743104], [0.9464447229501486], [0.9507214896237594], [0.9491879016684547], [0.9578986366555972], [0.9582906137953118], [0.9582034464574696], [0.9576824712259456], [0.9620755367659014], [0.958586848542034], [0.9601171771694178], [0.9601769623465488], [0.9630916616752097], [0.9614599557165969], [0.9661088258891765], [0.9620847118141977], [0.9619909952029618], [0.9665094196909575], [0.9655794300722041], [0.9653113300056737], [0.966584114106765], [0.9663650577176027], [0.9651757682966905], [0.9689006581999166], [0.9700805639789686], [0.9671633675713338], [0.9677124364442418], [0.9704105357869485], [0.9682781888643299], [0.9671054009889091], [0.9698099985695325], [0.9700863197709797], [0.9703064846278512], [0.9715153806434801], [0.9736949125705087], [0.9667497919126001], [0.9680182534976987], [0.969299171772621], [0.9715860590002616], [0.9704912158217088], [0.9697857643715868], [0.9703087245335058], [0.9701815024792162], [0.9690885345000867], [0.9733020834955117], [0.9704713652512592], [0.9693161763037055], [0.9705743382467253], [0.9725851546645253], [0.9719004594998705], [0.971168315178929], [0.9722220398394577], [0.9730925218679793], [0.9715865763143394], [0.9718883748269451], [0.9730868906011768], [0.969314738396555], [0.9736059594341628], [0.9709774616535074], [0.9721942226349339], [0.9736954605711571], [0.9749800714836014], [0.972188037435117], [0.9716085386760142], [0.9730788588136507], [0.9744929746178912], [0.9718776101515814], [0.972996612586429], [0.972392361695788], [0.9728075772450108], [0.9729978274099845], [0.9719100463109189], [0.9740008683262775], [0.9738108363296778]]
DEBUG flwr 2023-07-07 17:14:58,955 | server.py:218 | fit_round 82: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-07-07 17:15:10,691 | server.py:232 | fit_round 82 received 1 results and 0 failures
DEBUG flwr 2023-07-07 17:15:10,693 | server.py:168 | evaluate_round 82: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-07-07 17:15:57,945 | server.py:182 | evaluate_round 82 received 1 results and 0 failures
evaluate_round 82 received 1 results and 0 timeouts
time: 5160.427804041
losses_distributed: [[0.4791807532310486], [0.33406808972358704], [0.27930185198783875], [0.23833832144737244], [0.22905419766902924], [0.1912836730480194], [0.1872418075799942], [0.18324697017669678], [0.17258498072624207], [0.16305066645145416], [0.16373470425605774], [0.14992758631706238], [0.14979298412799835], [0.13743358850479126], [0.14132051169872284], [0.13835668563842773], [0.13680654764175415], [0.13819469511508942], [0.1324572116136551], [0.12887389957904816], [0.132332444190979], [0.11780127882957458], [0.12274058163166046], [0.11626501381397247], [0.11622379720211029], [0.11768903583288193], [0.12338487803936005], [0.12131612002849579], [0.12257813662290573], [0.12558940052986145], [0.10960307717323303], [0.10948647558689117], [0.11071380972862244], [0.11238085478544235], [0.11199188232421875], [0.10815654695034027], [0.10833092033863068], [0.10992090404033661], [0.1088184341788292], [0.09993533045053482], [0.10250146687030792], [0.09288210421800613], [0.11079138517379761], [0.10726600885391235], [0.11107590049505234], [0.09656808525323868], [0.11040934920310974], [0.10664787143468857], [0.09921769797801971], [0.10001568496227264], [0.10613325983285904], [0.09640910476446152], [0.1054464727640152], [0.1052401214838028], [0.10056379437446594], [0.09499236196279526], [0.0954323336482048], [0.10120323300361633], [0.0990537479519844], [0.09529829770326614], [0.09988245368003845], [0.1002759337425232], [0.09542983025312424], [0.1030362918972969], [0.09425094723701477], [0.10516764968633652], [0.09557023644447327], [0.09734611213207245], [0.09363630414009094], [0.09637271612882614], [0.0988898053765297], [0.09166844189167023], [0.0920012891292572], [0.0986558049917221], [0.09092722833156586], [0.09627029299736023], [0.09633053839206696], [0.09528759866952896], [0.09833914041519165], [0.08978784084320068], [0.09930972754955292], [0.09406614303588867]]
metrics_distributed: [[0.8509], [0.8984], [0.9176], [0.9265], [0.9349], [0.9447], [0.944], [0.9474], [0.9464], [0.9507], [0.9492], [0.9579], [0.9583], [0.9582], [0.9577], [0.9621], [0.9586], [0.9601], [0.9602], [0.9631], [0.9615], [0.9661], [0.9621], [0.962], [0.9665], [0.9656], [0.9653], [0.9666], [0.9664], [0.9652], [0.9689], [0.9701], [0.9672], [0.9677], [0.9704], [0.9683], [0.9671], [0.9698], [0.9701], [0.9703], [0.9715], [0.9737], [0.9668], [0.968], [0.9693], [0.9716], [0.9705], [0.9698], [0.9703], [0.9702], [0.9691], [0.9733], [0.9705], [0.9693], [0.9706], [0.9726], [0.9719], [0.9712], [0.9722], [0.9731], [0.9716], [0.9719], [0.9731], [0.9693], [0.9736], [0.971], [0.9722], [0.9737], [0.975], [0.9722], [0.9716], [0.9731], [0.9745], [0.9719], [0.973], [0.9724], [0.9728], [0.973], [0.9719], [0.974], [0.9738], [0.9729]]
precision_distributed: [[0.8503188286799819], [0.899101101304411], [0.9178521799808608], [0.9266405106197717], [0.935096624718691], [0.9449823142200611], [0.9439457231645114], [0.9474921219875867], [0.9467165981752627], [0.9509723837281668], [0.9496719193699285], [0.9580657156106194], [0.9583531057046919], [0.958324285106666], [0.9577958955724422], [0.9621692379829406], [0.9586772314790627], [0.9603163960658135], [0.960262204277125], [0.9631712231215597], [0.9615528305949221], [0.9662062471142085], [0.9621947064179281], [0.9620529131617419], [0.9665693078280119], [0.9656077168454608], [0.9654792063618943], [0.9666657514454706], [0.9664502172845916], [0.96524006139963], [0.9690011647648563], [0.9701001242498689], [0.9672539872116468], [0.9677537962602837], [0.9704866555379985], [0.9683547124928733], [0.9671594095152973], [0.9699004273502236], [0.9701439881348033], [0.970337768693901], [0.9716996148524535], [0.9737154437840787], [0.9668204628940174], [0.9681957115044489], [0.9693523715930594], [0.9716804835688894], [0.9705914359262461], [0.9698303994988344], [0.9704165011550254], [0.9702319555693885], [0.9691651264404231], [0.973395624534646], [0.9705468419081675], [0.9694693787910921], [0.9707012827361463], [0.9726521141848307], [0.9719255871069001], [0.9712717688816054], [0.9723536660267637], [0.9731293320818079], [0.9716028387228617], [0.9719369844541914], [0.9731096627190656], [0.9693803937567546], [0.973668841265301], [0.9710491882957264], [0.972293480911111], [0.9737479859033621], [0.9750011748696378], [0.9722503027364695], [0.9716711089911608], [0.9731344187029619], [0.9745442906877468], [0.9719379909086927], [0.9730935594882393], [0.9724708012310118], [0.9729346930705935], [0.9730640119248221], [0.9720288959609444], [0.9740907892297135], [0.9738937856883009], [0.9729716867085754]]
recall_distributed: [[0.8509], [0.8984], [0.9176], [0.9265], [0.9349], [0.9447], [0.944], [0.9474], [0.9464], [0.9507], [0.9492], [0.9579], [0.9583], [0.9582], [0.9577], [0.9621], [0.9586], [0.9601], [0.9602], [0.9631], [0.9615], [0.9661], [0.9621], [0.962], [0.9665], [0.9656], [0.9653], [0.9666], [0.9664], [0.9652], [0.9689], [0.9701], [0.9672], [0.9677], [0.9704], [0.9683], [0.9671], [0.9698], [0.9701], [0.9703], [0.9715], [0.9737], [0.9668], [0.968], [0.9693], [0.9716], [0.9705], [0.9698], [0.9703], [0.9702], [0.9691], [0.9733], [0.9705], [0.9693], [0.9706], [0.9726], [0.9719], [0.9712], [0.9722], [0.9731], [0.9716], [0.9719], [0.9731], [0.9693], [0.9736], [0.971], [0.9722], [0.9737], [0.975], [0.9722], [0.9716], [0.9731], [0.9745], [0.9719], [0.973], [0.9724], [0.9728], [0.973], [0.9719], [0.974], [0.9738], [0.9729]]
fscore_distributed: [[0.8503134261051275], [0.8983366505035788], [0.9175200911793087], [0.9264702823900698], [0.934776773539373], [0.9447558319414624], [0.9439060426569428], [0.9473660918743104], [0.9464447229501486], [0.9507214896237594], [0.9491879016684547], [0.9578986366555972], [0.9582906137953118], [0.9582034464574696], [0.9576824712259456], [0.9620755367659014], [0.958586848542034], [0.9601171771694178], [0.9601769623465488], [0.9630916616752097], [0.9614599557165969], [0.9661088258891765], [0.9620847118141977], [0.9619909952029618], [0.9665094196909575], [0.9655794300722041], [0.9653113300056737], [0.966584114106765], [0.9663650577176027], [0.9651757682966905], [0.9689006581999166], [0.9700805639789686], [0.9671633675713338], [0.9677124364442418], [0.9704105357869485], [0.9682781888643299], [0.9671054009889091], [0.9698099985695325], [0.9700863197709797], [0.9703064846278512], [0.9715153806434801], [0.9736949125705087], [0.9667497919126001], [0.9680182534976987], [0.969299171772621], [0.9715860590002616], [0.9704912158217088], [0.9697857643715868], [0.9703087245335058], [0.9701815024792162], [0.9690885345000867], [0.9733020834955117], [0.9704713652512592], [0.9693161763037055], [0.9705743382467253], [0.9725851546645253], [0.9719004594998705], [0.971168315178929], [0.9722220398394577], [0.9730925218679793], [0.9715865763143394], [0.9718883748269451], [0.9730868906011768], [0.969314738396555], [0.9736059594341628], [0.9709774616535074], [0.9721942226349339], [0.9736954605711571], [0.9749800714836014], [0.972188037435117], [0.9716085386760142], [0.9730788588136507], [0.9744929746178912], [0.9718776101515814], [0.972996612586429], [0.972392361695788], [0.9728075772450108], [0.9729978274099845], [0.9719100463109189], [0.9740008683262775], [0.9738108363296778], [0.9729022228143829]]
