Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
1,327.15584125,35,0.12686566339553884,1.1910469820102056,0.0252206685441617,0.12686566339553884,0.04206944881978337,30,0,100.0
2,642.782724333,70,0.13343908792645273,0.8375618713242667,0.05778962829486707,0.13343908792645273,0.06924272935430253,35,0,100.0
3,1032.500523,105,0.2271911806343397,1.0492231266839163,0.15448427338318857,0.2271911806343397,0.17142748845448721,35,0,100.0
4,1348.741394291,140,0.2658784159475637,0.7605153841631753,0.25984755056084025,0.2658784159475637,0.22044538048854193,35,0,100.0
5,1747.68942225,175,0.2999021129754948,0.9400171237332481,0.29079966404010094,0.2999021129754948,0.2693684841239062,35,0,100.0
6,2080.608682833,210,0.3234862710801664,0.6935681317533765,0.3128740307022477,0.3234862710801664,0.2927124654834469,35,0,100.0
7,2475.839320916,245,0.366612286106224,0.8398359613759178,0.3564487097962896,0.366612286106224,0.34861360230338123,35,0,100.0
8,2799.527849333,280,0.3975134757643544,0.6135433443955013,0.3901505546715237,0.3975134757643544,0.3840176774547616,35,0,100.0
9,3193.860984833,315,0.4236417042942965,0.7629383019038609,0.4146699031364631,0.4236417042942965,0.4129581902436263,35,0,100.0
10,3497.716668083,350,0.4448037966277685,0.5666652934891837,0.43602819864041836,0.4448037966277685,0.43580369067502883,35,0,100.0
11,3872.366679291,385,0.467594322594753,0.7184384346008301,0.45941452887953377,0.46759432259475303,0.4592118646674117,35,0,100.0
12,4192.009444916,420,0.48566499410638003,0.5441831290721894,0.4784905355145768,0.48566499410638003,0.47870810344490705,35,0,100.0
13,4586.416829958,455,0.5014973433347311,0.6898618536336082,0.4937195958670835,0.5014973433347311,0.4941453735690821,35,0,100.0
14,4903.155325125,490,0.5113930631972365,0.5192844016211373,0.5033928770572508,0.5113930631972365,0.5046051199120325,35,0,100.0
15,5296.938106458,525,0.5220767807431436,0.6603990546294621,0.5149916940391384,0.5220767807431436,0.5158070770102198,35,0,100.0
16,5609.676280916,560,0.5332455649005323,0.49435393810272216,0.5266621135534025,0.5332455649005323,0.5273769175928684,35,0,100.0
17,6025.456280083,595,0.5387033601585921,0.6404431692191532,0.5310730580273526,0.5387033601585921,0.5320671221680734,35,0,100.0
18,6334.909585041,630,0.5425195897998888,0.48477592042514256,0.535426218200116,0.5425195897998888,0.5361353622954225,35,0,100.0
19,6719.0979775,665,0.5448992976085099,0.6274136296340398,0.538552033761464,0.5448992976085099,0.5394890198983576,35,0,100.0
20,7028.496246958,700,0.5493675033710899,0.47249573128564015,0.5417532461021,0.5493675033710899,0.5434361971253079,35,0,100.0
21,7416.713114958,735,0.5516031009788402,0.610450005531311,0.5459396940351071,0.5516031009788402,0.5462559005553425,35,0,100.0
22,7733.585740125,770,0.5586608386584639,0.4639098422867911,0.5522561434894935,0.5586608386584639,0.5531237014172875,35,0,100.0
23,8130.244078708,805,0.560839629298781,0.5993698877947671,0.5534470330104007,0.560839629298781,0.5549090675542647,35,0,100.0
24,8446.237296666,840,0.5681329238621495,0.4546232947281429,0.5611590289400237,0.5681329238621495,0.5621582883462651,35,0,100.0
25,8843.601071833,875,0.5710547711916036,0.5875822190727507,0.5642530914283242,0.5710547711916036,0.5646282709860925,35,0,100.0
26,9169.132546666,910,0.5796185797549742,0.447312548330852,0.573425922915975,0.5796185797549742,0.5749938231187338,35,0,100.0
27,9563.495392625,945,0.5789070509921804,0.5765911681311471,0.5727175705643296,0.5789070509921804,0.573927612955608,35,0,100.0
28,9891.360626125,980,0.5826119535451775,0.4405094048806599,0.5753368770838927,0.5826119535451775,0.5767853757498921,35,0,100.0
29,10303.681679625,1015,0.5893736057802293,0.5661197738988059,0.5836203035250692,0.5893736057802293,0.5852083851418437,35,0,100.0
30,10645.394199666,1050,0.5887639659840052,0.4327551066875458,0.5833749899922752,0.5887639659840052,0.5840780530628727,35,0,100.0
31,11051.646688708,1085,0.5935002016962757,0.5578141906431743,0.5882378099709914,0.5935002016962757,0.589780228000875,35,0,100.0
32,11366.197604916,1120,0.597260688226493,0.42119411996432715,0.5914141491352743,0.597260688226493,0.5926126989811018,35,0,100.0
33,11752.432853125,1155,0.5992570080047296,0.5503384751932962,0.5927044028688176,0.5992570080047296,0.5943251029500882,35,0,100.0
34,12067.385179333,1190,0.6056048465224776,0.4187231578997203,0.6004672626273225,0.6056048465224776,0.6018452815454904,35,0,100.0
35,12461.721564625,1225,0.6058104009998934,0.5425903507641383,0.601611271816728,0.6058104009998934,0.6028410676354001,35,0,100.0
36,12781.198479708,1260,0.6114367399301419,0.41258965730667113,0.6062544671124324,0.6114367399301419,0.6078002817137947,35,0,100.0
37,13171.662229791,1295,0.61372129937573,0.5355587610176631,0.6089993888315196,0.61372129937573,0.6106251227115755,35,0,100.0
38,13489.724105083,1330,0.6182965877622351,0.4084030934742519,0.6136256381493735,0.6182965877622351,0.615002372023705,35,0,100.0
39,13875.899381625,1365,0.6165423986985943,0.5302450810159955,0.6121797705587912,0.6165423986985943,0.613379537056472,35,0,100.0
40,14207.6004525,1400,0.6165742891596864,0.40436647576945167,0.6121147810585151,0.6165742891596864,0.613237510142258,35,0,100.0
