Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
55,36168.295941833,1925,0.635023507207645,0.9012388569968087,0.631476374099948,0.635023507207645,0.6326364940654882,35,0,100.0
56,36774.68568525,1960,0.6376089303460128,0.8971982274736677,0.6335606383527093,0.6376089303460128,0.6348665731469598,35,0,100.0
57,37385.70032525,1995,0.6357875107489134,0.8989661506244114,0.631720651758736,0.6357875107489134,0.6328551272255352,35,0,100.0
58,37994.60418175,2030,0.6346144315931674,0.8923695172582354,0.6310851986574039,0.6346144315931674,0.6323545561293227,35,0,100.0
59,38607.504368166,2065,0.6357833157563699,0.8913019946643285,0.6330060348397968,0.6357833157563699,0.6338121306811972,35,0,100.0
60,39221.010503291,2100,0.6372248404586576,0.8982601080621991,0.6343079893391355,0.6372248404586576,0.6354718606354907,35,0,100.0
61,39834.264549375,2135,0.6366882861374025,0.8890150989804949,0.6344331167149291,0.6366882861374025,0.6352061018061509,35,0,100.0
62,40443.677148125,2170,0.6377885534912685,0.8906220146587916,0.634756741057813,0.6377885534912685,0.6357983757804868,35,0,100.0
63,41047.920830833,2205,0.6401916902596027,0.887448593548366,0.6376129152375931,0.6401916902596027,0.6381891910758238,35,0,100.0
64,41657.078892833,2240,0.6390661369840628,0.8857890214238848,0.6363654947341519,0.6390661369840628,0.6372050501693923,35,0,100.0
65,42272.660271958,2275,0.6409400985514021,0.8888664943831307,0.638862078217139,0.6409400985514021,0.6391377954810532,35,0,100.0
66,42884.709547958,2310,0.6396381933326672,0.8868847165788923,0.6363735791727596,0.6396381933326672,0.6373822350693078,35,0,100.0
67,43489.078204791,2345,0.6420108246314976,0.8837332282747541,0.6391466753414612,0.6420108246314976,0.6398662200963597,35,0,100.0
68,44095.843722708,2380,0.6421686398472015,0.8873590673719134,0.6399972703487856,0.6421686398472015,0.6405716957989037,35,0,100.0
69,44706.072600125,2415,0.6438665029859136,0.8880689297403608,0.6414607339190056,0.6438665029859136,0.6421422050327434,35,0,100.0
70,45319.006671625,2450,0.6431769604455901,0.8912933809416634,0.6410440599426632,0.6431769604455901,0.641430583466096,35,0,100.0
71,45935.300146708,2485,0.6441396278923986,0.8894543017659868,0.6408891013671592,0.6441396278923986,0.6419903362972883,35,0,100.0
72,46546.204387041,2520,0.6434038540533884,0.887102941104344,0.6407220655210425,0.6434038540533884,0.6414833192112334,35,0,100.0
73,47163.989415583,2555,0.6447247448123784,0.8905869552067348,0.642389946486909,0.6447247448123784,0.6428389152104397,35,0,100.0
74,47773.848308416,2590,0.6465022280460808,0.8896994573729379,0.6439168753304471,0.6465022280460808,0.6446617881503781,35,0,100.0
75,48382.600184875,2625,0.6434637214379461,0.8879556604794093,0.6417032782425576,0.6434637214379461,0.6422098641158572,35,0,100.0
76,48988.199902541,2660,0.6435530618507491,0.8896338088171822,0.6401329433040375,0.6435530618507491,0.6412984599045851,35,0,100.0
77,49595.106010708,2695,0.6444146774464181,0.895809531211853,0.6425834830106658,0.6444146774464181,0.6431377840818578,35,0,100.0
78,50203.413337875,2730,0.6447696980797647,0.8945331471306938,0.6421191347857963,0.6447696980797647,0.6428518038331262,35,0,100.0
79,50812.961973125,2765,0.6460193311439278,0.894611530644553,0.6435597806836661,0.6460193311439278,0.6441314323653369,35,0,100.0
80,51428.138314875,2800,0.6462918694891034,0.8976805261203221,0.644213914809627,0.6462918694891034,0.6448005143064158,35,0,100.0
81,52037.333477041,2835,0.644161128879981,0.897071943964277,0.6416301346427185,0.644161128879981,0.6423241731535326,35,0,100.0
82,52649.438117375,2870,0.6461231634645016,0.8987848588398525,0.6426175633949993,0.6461231634645016,0.643977330787749,35,0,100.0
