Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
1,189.892744875,35,0.11771942424687494,0.6947920290487153,0.06920880726578946,0.11771942424687497,0.06634983154144876,28,0,100.0
2,450.086075416,70,0.16146768891036498,0.6670075373990195,0.1472896934026699,0.16146768891036498,0.1001664947196172,35,0,100.0
3,659.818877666,105,0.19739628434086984,0.5328376701899937,0.1778668128660931,0.19739628434086984,0.14214924661026487,35,0,100.0
4,909.342689416,140,0.2620522424627918,0.6450023080621446,0.19456928968131715,0.2620522424627918,0.19908560646415915,35,0,100.0
5,1153.619305083,175,0.28955105925377844,0.5717906526156834,0.24009035347948646,0.28955105925377844,0.2506515262822074,35,0,100.0
6,1380.245389625,210,0.347642153785326,0.46089708209037783,0.3346550171426664,0.347642153785326,0.3161477348731238,35,0,100.0
7,1645.077037083,245,0.37442325761513345,0.5230923184326717,0.36748017170703134,0.37442325761513345,0.35824166868186413,35,0,100.0
8,1902.871466625,280,0.3967933998786343,0.48896766901016236,0.3887348304775579,0.3967933998786343,0.3831237679591619,35,0,100.0
9,2133.856629916,315,0.41671484098236,0.41229797771998816,0.40819804616562183,0.41671484098236,0.4040387641710188,35,0,100.0
10,2398.199775583,350,0.43980821910981444,0.47224357639040265,0.4324248982608421,0.4398082191098145,0.42897828971529195,35,0,100.0
11,2657.940829,385,0.4573937612265543,0.44707780820982795,0.4483469348139736,0.4573937612265543,0.447464818858651,35,0,100.0
12,2888.740348541,420,0.4677524486415825,0.37842529926981244,0.45867643822019233,0.4677524486415824,0.45841949215025773,35,0,100.0
13,3152.025663375,455,0.4809221859729688,0.43901157208851405,0.47244474334599257,0.4809221859729688,0.47206145726118576,35,0,100.0
14,3405.743450583,490,0.4984283577803937,0.41607035057885305,0.491495485815222,0.4984283577803937,0.4924346248375053,35,0,100.0
15,3643.7992615,525,0.5060232784723151,0.35234223519052776,0.4975281442457158,0.5060232784723151,0.49829666137688855,35,0,100.0
16,3902.54694425,560,0.5136562578875093,0.41380804266248433,0.504893092972337,0.5136562578875093,0.5063847550666098,35,0,100.0
17,4162.3081,595,0.5222327170201267,0.3958905671324049,0.5132166311045498,0.5222327170201267,0.5144562291072109,35,0,100.0
18,4396.449787,630,0.5321682872346363,0.34165827206202914,0.5235342766742364,0.5321682872346363,0.5259150852606121,35,0,100.0
19,4661.043545791,665,0.53438737452141,0.39785681196621486,0.5264411279734537,0.53438737452141,0.5278257749477949,35,0,100.0
20,4921.638667333,700,0.5438801151666542,0.3795897815908704,0.536833132890478,0.5438801151666542,0.5377757504531616,35,0,100.0
21,5156.275425625,735,0.552634571630319,0.325167133978435,0.5427057934485069,0.552634571630319,0.5452131877175967,35,0,100.0
22,5418.019123583,770,0.5503324722300239,0.3778307293142591,0.5408065617665043,0.5503324722300239,0.543440449086958,35,0,100.0
23,5677.678970416,805,0.5601410059023014,0.36651764299188344,0.5518285763549468,0.5601410059023014,0.5542871976702233,35,0,100.0
24,5889.185350125,840,0.5617728878897338,0.30749995623316084,0.5519523099051664,0.5617728878897338,0.5548635616130154,35,0,100.0
25,6132.579956375,875,0.5657718104625461,0.36552287765911645,0.5568835914547156,0.5657718104625461,0.5592162324650259,35,0,100.0
26,6367.469611333,910,0.5675491863797321,0.354176076395171,0.5594728171222552,0.5675491863797321,0.561628138518398,35,0,100.0
