Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,34,0.11712285168682368,0.722962490940094,0.06821093179093791,0.11712285168682368,0.06592957625748866,31.430000000000003
2,45,0.16040738383195416,0.7213518805980682,0.14603531441960807,0.16040738383195416,0.09907818230385569,31.430000000000003
3,55,0.19320966048302415,0.6455494419455529,0.1325910054438496,0.19320966048302415,0.13600667347771325,28.58
4,98,0.26161680458306813,0.6657153953850269,0.19396586428517465,0.26161680458306813,0.19848316896508478,31.430000000000003
5,109,0.28898790579248884,0.6081368115603923,0.24004539852313028,0.28898790579248884,0.2501444225919348,31.430000000000003
6,118,0.34733566705562036,0.46646681493967773,0.3357769546903495,0.34733566705562036,0.31579156087717936,25.72
7,161,0.37428389560789305,0.5400967881925404,0.36758253186754786,0.37428389560789305,0.3581597683002412,31.430000000000003
8,172,0.3975175047740293,0.5188130710810422,0.39017871511785135,0.3975175047740293,0.38412644993750994,31.430000000000003
9,182,0.4165208260413021,0.45753901282772425,0.4084834307695141,0.4165208260413021,0.4038843277140498,28.58
10,225,0.4398472310630172,0.4874975460235029,0.43272778768007464,0.4398472310630172,0.429196007924857,31.430000000000003
11,236,0.4573520050922979,0.4742577455177903,0.448613782321823,0.4573520050922979,0.447662049817725,31.430000000000003
12,246,0.46622331116555826,0.4219137363422662,0.4583302278456342,0.46622331116555826,0.457381956809829,28.58
13,288,0.4809038828771483,0.4519904367685318,0.47264399122401385,0.4809038828771483,0.4721568184356245,31.430000000000003
14,299,0.49745385105028644,0.44259230115264653,0.4907336524779363,0.49745385105028644,0.49150154989292955,31.430000000000003
15,309,0.5029751487574379,0.39723516317382457,0.49498346047514535,0.5029751487574379,0.49513439323252495,28.58
16,352,0.513049013367282,0.4271865535912104,0.5044109461333482,0.513049013367282,0.5057742756119961,31.430000000000003
17,363,0.521323997453851,0.4198794656155631,0.5124718257931582,0.521323997453851,0.5135489444506157,31.430000000000003
18,373,0.527826391319566,0.37808525492395273,0.5192171438204382,0.527826391319566,0.5213258290737932,28.58
19,415,0.5343730108211331,0.4072164110491052,0.5265683399062193,0.5343730108211331,0.5278707712430228,31.430000000000003
20,426,0.5432845321451305,0.40145272912154906,0.5364860796875324,0.5432845321451305,0.5372996281025572,31.430000000000003
21,436,0.5470773538676934,0.36251441854739097,0.5371471540629391,0.5470773538676934,0.5396619307111824,28.58
22,479,0.5499681731381286,0.3910831208164105,0.540562104490907,0.5499681731381286,0.5431361197296527,31.430000000000003
23,490,0.5598345003182686,0.38654614816275423,0.5516751840997828,0.5598345003182686,0.5540400556758853,31.430000000000003
24,500,0.5565278263913196,0.3498888921143138,0.5463746174180579,0.5565278263913196,0.5494293159736049,28.58
25,543,0.56524506683641,0.377369658464368,0.5564608351991135,0.56524506683641,0.5587332377545342,31.430000000000003
26,554,0.5671546785486951,0.37364191997363233,0.5592354172665552,0.5671546785486951,0.5612925471342022,31.430000000000003
27,563,0.5748735900427849,0.3037567355477484,0.5652900575139894,0.5748735900427849,0.5682508398609006,25.72
28,606,0.5802036919159771,0.3663642980246688,0.5709898947595976,0.5802036919159771,0.5736386892434449,31.430000000000003
29,617,0.5795671546785487,0.36321046655111133,0.5704638579783537,0.5795671546785487,0.5732328559398412,31.430000000000003
30,627,0.5824291214560728,0.33060837004452476,0.5724845527860758,0.5824291214560728,0.5754979388019748,28.58
31,670,0.5891152132399745,0.35728223996403397,0.5810562563867232,0.5891152132399745,0.5837398427844492,31.430000000000003
32,681,0.5942075111394016,0.3554158066211792,0.5855827908281158,0.5942075111394016,0.5881229026292439,31.430000000000003
33,691,0.5925796289814491,0.32273975437381885,0.5846550935205859,0.5925796289814491,0.5870753212504555,28.58
34,733,0.5967536600891152,0.3506310899330885,0.5881852504978456,0.5967536600891152,0.5906748443576224,31.430000000000003
35,744,0.6031190324633992,0.34816309519463395,0.5949718922295504,0.6031190324633992,0.5979427593683205,31.430000000000003
36,754,0.6051802590129507,0.3171745015074004,0.5973998182265209,0.6051802590129507,0.600010944540572,28.58
37,797,0.609484404837683,0.3448043996844615,0.6011259494632958,0.609484404837683,0.6036920308645334,31.430000000000003
38,808,0.6104392106938256,0.3429558486317721,0.602329816439978,0.6104392106938256,0.6048082630402777,31.430000000000003
39,818,0.6118305915295765,0.31201479357928186,0.604807761991748,0.6118305915295765,0.6068905428566279,28.58
40,860,0.6164863144493953,0.3392575030248321,0.6093685509933386,0.6164863144493953,0.6114781775564673,31.430000000000003
41,871,0.6187141947803947,0.33727453223940973,0.611651200632987,0.6187141947803947,0.6139364577427814,31.430000000000003
42,881,0.616030801540077,0.307356617809429,0.6094591796701966,0.616030801540077,0.6115539212456559,28.58
43,924,0.6218968809675366,0.3345287504247448,0.6135176249391244,0.6218968809675366,0.6160118364437348,31.430000000000003
44,935,0.6257161043921069,0.33334156084821737,0.6189885321231282,0.6257161043921069,0.6204531442997633,31.430000000000003
45,945,0.6202310115505776,0.30502160758015817,0.6128472220114877,0.6202310115505776,0.6149356398268473,28.58
46,988,0.6292170591979631,0.33106793629702735,0.6234810640656784,0.6292170591979631,0.6250966214090302,31.430000000000003
47,999,0.6327180140038192,0.3293161932246454,0.6262671890994125,0.6327180140038192,0.6283117346259228,31.430000000000003
48,1008,0.6281602489303773,0.2691284849168158,0.6229279399732737,0.6281602489303773,0.6244901623300003,25.72
49,1051,0.633991088478676,0.3273010427490386,0.6270619679057196,0.633991088478676,0.6292009409532131,31.430000000000003
50,1062,0.632399745385105,0.3266042445152569,0.6262051394712691,0.632399745385105,0.6282657510109713,31.430000000000003
51,1072,0.6265313265663283,0.29862768749908863,0.6205030883912305,0.6265313265663283,0.6222182772734742,28.58
52,1115,0.633991088478676,0.32478236066656974,0.6272866743699402,0.633991088478676,0.6293685552029447,31.430000000000003
53,1126,0.6352641629535328,0.3240490233846096,0.6299987375150268,0.6352641629535328,0.6316864199451591,31.430000000000003
54,1136,0.6314315715785789,0.296522365457454,0.626586939621588,0.6314315715785789,0.627535304095468,28.58
55,1178,0.6419478039465308,0.32242893843663406,0.6357364714082608,0.6419478039465308,0.6379238302622109,31.430000000000003
56,1189,0.6400381922342457,0.3220251201843639,0.6333756070727986,0.6400381922342457,0.6356916167509772,31.430000000000003
57,1199,0.632481624081204,0.2946677614579334,0.6256039315053151,0.632481624081204,0.6276603241408558,28.58
58,1242,0.6409929980903882,0.3216496619143607,0.6336683166376016,0.6409929980903882,0.6359895759040122,31.430000000000003
59,1253,0.6409929980903882,0.32175350863489477,0.6330859580799,0.6409929980903882,0.6353825659188316,31.430000000000003
60,1263,0.6342317115855792,0.29379679298291306,0.627434844212516,0.6342317115855792,0.6295683521531986,28.58
61,1306,0.6409929980903882,0.32074869091876423,0.6344749551366501,0.6409929980903882,0.636767137507725,31.430000000000003
62,1317,0.6413112667091024,0.320466281547054,0.6351860721928602,0.6413112667091024,0.6371058625810259,31.430000000000003
63,1326,0.6413846752236484,0.2621593499526807,0.6361994965049348,0.6413846752236484,0.6376277902321434,25.72
64,1369,0.6390833863781031,0.32047358994485947,0.6329800024667345,0.6390833863781031,0.6348542128970583,31.430000000000003
65,1380,0.6394016549968173,0.32043436659011315,0.6337915144527185,0.6394016549968173,0.6357892378381275,31.430000000000003
66,1390,0.6363318165908295,0.29330261072429914,0.6313318631102681,0.6363318165908295,0.632792093028249,28.58
67,1433,0.6403564608529599,0.32005053544079703,0.6350285399810195,0.6403564608529599,0.6369074426774307,31.430000000000003
68,1444,0.6374920432845321,0.3208460435782872,0.6323423392792561,0.6374920432845321,0.6339994051231551,31.430000000000003
69,1453,0.6371061843640606,0.2615523612733393,0.6331516580727173,0.6371061843640606,0.6342212515826714,25.72
70,1496,0.6403564608529599,0.32119173062278794,0.6358244759667551,0.6403564608529599,0.6373356906721832,31.430000000000003
71,1507,0.6403564608529599,0.3213276912248983,0.6350780823706165,0.6403564608529599,0.6369460373157292,31.430000000000003
72,1517,0.6398319915995799,0.29404911597699734,0.6347486877555045,0.6398319915995799,0.6364860421107834,28.58
73,1560,0.6413112667091024,0.3221110488761554,0.6363225029242137,0.6413112667091024,0.6378200428886045,31.430000000000003
74,1571,0.6441756842775302,0.3221171484119043,0.6389952722038649,0.6441756842775302,0.6407437585155366,31.430000000000003
75,1581,0.6398319915995799,0.2951450281898863,0.6357239926139235,0.6398319915995799,0.6370026999176642,28.58
76,1623,0.6432208784213876,0.32300389327703155,0.6383722357925057,0.6432208784213876,0.6398609514069246,31.430000000000003
77,1634,0.6479949077021006,0.32344075382063364,0.643286689271662,0.6479949077021006,0.6450527105594387,31.430000000000003
78,1644,0.6464823241162058,0.29600899291910027,0.6423318303814775,0.6464823241162058,0.6438667930684948,28.58
79,1687,0.647040101845958,0.3241802461486126,0.6434211864416216,0.647040101845958,0.6447974823072463,31.430000000000003
80,1698,0.6492679821769574,0.3253806297226113,0.6444671821381469,0.6492679821769574,0.6461318138121429,31.430000000000003
81,1708,0.6436821841092054,0.29761117057730296,0.6404364136866344,0.6436821841092054,0.6415693677939497,28.58
82,1751,0.6495862507956716,0.32724008354711565,0.6457025801256191,0.6495862507956716,0.646933973695485,31.430000000000003
83,1762,0.6495862507956716,0.3274367548450288,0.6457942768424954,0.6495862507956716,0.6470737821785632,31.430000000000003
84,1771,0.6518864255153637,0.2670360175645857,0.6482445182846567,0.6518864255153637,0.6493886215777349,25.72
85,1814,0.6483131763208148,0.3297791393701516,0.6447519526903911,0.6483131763208148,0.6457983751017302,31.430000000000003
86,1825,0.6495862507956716,0.33039398619876864,0.6450809046955663,0.6495862507956716,0.6466371106657264,31.430000000000003
87,1835,0.6496324816240812,0.302260888987297,0.6451337974171083,0.6496324816240812,0.6465784896746962,28.58
88,1878,0.6492679821769574,0.33195624460772116,0.6451138462855095,0.6492679821769574,0.6466251325253157,31.430000000000003
89,1889,0.6492679821769574,0.3331739799826876,0.6450790821757971,0.6492679821769574,0.6464920841614502,31.430000000000003
90,1898,0.6565538700894593,0.2720135278931208,0.6533324749799996,0.6565538700894593,0.6544922989258886,25.72
91,1941,0.6518141311266709,0.33665419565636423,0.6469023326252656,0.6518141311266709,0.6483144195929101,31.430000000000003
92,1952,0.6514958625079568,0.3367245441794432,0.6485774063744869,0.6514958625079568,0.6496879452662252,31.430000000000003
93,1962,0.6503325166258312,0.30858357029159283,0.6460310670853496,0.6503325166258312,0.6475013455991762,28.58
94,2005,0.6508593252705284,0.3398453186624445,0.6467792556190733,0.6508593252705284,0.6483600118074084,31.430000000000003
95,2016,0.6534054742202419,0.3409119616445085,0.6505228681703255,0.6534054742202419,0.6515835763403853,31.430000000000003
96,2026,0.6471823591179559,0.3120907669586242,0.6439708310540225,0.6471823591179559,0.6450739259004343,28.58
97,2068,0.6495862507956716,0.34465866321423255,0.6468862720370817,0.6495862507956716,0.6477554286257255,31.430000000000003
98,2079,0.6464035646085295,0.3456498146156992,0.6435586402970934,0.6464035646085295,0.6446912783949017,31.430000000000003
99,2089,0.6475323766188309,0.3166391985981536,0.643181376552954,0.6475323766188309,0.644833770419894,28.58
100,2132,0.6495862507956716,0.34937442637412475,0.6467635161002008,0.6495862507956716,0.6478932259997788,31.430000000000003
