time,x,y,in_or_out
0.0,624.0368359155186,0,0
1.0,641.4224119353236,0,0
2.0,658.8079879551285,0,0
3.0,676.1935639749335,0,0
4.0,693.5791399947384,0,0
5.0,710.9647160145433,0,0
6.0,728.3502920343483,0,0
7.0,745.7358680541532,0,0
8.0,763.1214440739582,0,1
9.0,780.5070200937631,0,1
10.0,797.8925961135681,0,1
11.0,815.278172133373,0,2
12.0,832.663748153178,0,2
13.0,850.0493241729829,0,2
14.0,867.4349001927878,0,2
15.0,884.8204762125928,0,2
16.0,902.2060522323977,0,2
17.0,919.5916282522027,0,2
18.0,936.9772042720076,0,2
19.0,954.3627802918126,0,2
20.0,971.7483563116175,0,2
21.0,989.1339323314224,0,2
22.0,6.519508351227387,0,2
23.0,23.905084371032295,0,2
24.0,41.2906603908372,0,2
25.0,58.67623641064211,0,2
26.0,76.06181243044702,0,2
27.0,93.44738845025194,0,2
28.0,110.83296447005685,0,2
29.0,128.21854048986177,0,2
30.0,145.60411650966668,0,2
31.0,162.9896925294716,0,2
32.0,180.3752685492765,0,2
33.0,197.76084456908143,0,2
34.0,215.14642058888634,0,1
35.0,232.53199660869126,0,1
36.0,249.91757262849617,0,1
37.0,267.3031486483011,0,0
38.0,284.688724668106,0,0
39.0,302.07430068791086,0,0
40.0,319.45987670771575,0,0
41.0,336.84545272752064,0,0
42.0,354.2310287473255,0,0
43.0,371.6166047671304,0,0
44.0,389.0021807869353,0,0
45.0,406.3877568067402,0,0
46.0,423.7733328265451,0,0
47.0,441.15890884634996,0,0
48.0,458.54448486615485,0,0
49.0,475.93006088595973,0,0
50.0,493.3156369057646,0,0
51.0,510.7012129255695,0,0
52.0,528.0867889453745,0,0
53.0,545.4723649651794,0,0
54.0,562.8579409849843,0,0
55.0,580.2435170047893,0,0
56.0,597.6290930245942,0,0
57.0,615.0146690443992,0,0
58.0,632.4002450642041,0,0
59.0,649.7858210840091,0,0
60.0,667.171397103814,0,0
61.0,684.556973123619,0,0
62.0,701.9425491434239,0,0
63.0,719.3281251632288,0,0
64.0,736.7137011830338,0,0
65.0,754.0992772028387,0,1
66.0,771.4848532226437,0,1
67.0,788.8704292424486,0,1
68.0,806.2560052622536,0,2
69.0,823.6415812820585,0,2
70.0,841.0271573018634,0,2
71.0,858.4127333216684,0,2
72.0,875.7983093414733,0,2
73.0,893.1838853612783,0,2
74.0,910.5694613810832,0,2
75.0,927.9550374008882,0,2
76.0,945.3406134206931,0,2
77.0,962.726189440498,0,2
78.0,980.111765460303,0,2
79.0,997.4973414801079,0,2
80.0,14.882917499912878,0,2
81.0,32.26849351971779,0,2
82.0,49.654069539522695,0,2
83.0,67.0396455593276,0,2
84.0,84.42522157913251,0,2
85.0,101.81079759893743,0,2
86.0,119.19637361874234,0,2
87.0,136.58194963854726,0,2
88.0,153.96752565835217,0,2
89.0,171.3531016781571,0,2
90.0,188.738677697962,0,2
91.0,206.12425371776692,0,1
92.0,223.50982973757183,0,1
93.0,240.89540575737675,0,1
94.0,258.28098177718164,0,0
95.0,275.6665577969865,0,0
96.0,293.0521338167914,0,0
97.0,310.4377098365963,0,0
98.0,327.8232858564012,0,0
99.0,345.2088618762061,0,0
100.0,362.59443789601096,0,0
101.0,379.98001391581585,0,0
102.0,397.36558993562073,0,0
103.0,414.7511659554256,0,0
104.0,432.1367419752305,0,0
105.0,449.5223179950354,0,0
106.0,466.9078940148403,0,0
107.0,484.29347003464517,0,0
108.0,501.67904605445005,0,0
109.0,519.064622074255,0,0
110.0,536.4501980940599,0,0
111.0,553.8357741138649,0,0
112.0,571.2213501336698,0,0
113.0,588.6069261534748,0,0
114.0,605.9925021732797,0,0
115.0,623.3780781930847,0,0
116.0,640.7636542128896,0,0
117.0,658.1492302326945,0,0
118.0,675.5348062524995,0,0
119.0,692.9203822723044,0,0
120.0,710.3059582921094,0,0
121.0,727.6915343119143,0,0
122.0,745.0771103317193,0,0
123.0,762.4626863515242,0,1
124.0,779.8482623713292,0,1
125.0,797.2338383911341,0,1
126.0,814.619414410939,0,2
127.0,832.004990430744,0,2
128.0,849.3905664505489,0,2
129.0,866.7761424703539,0,2
130.0,884.1617184901588,0,2
131.0,901.5472945099638,0,2
132.0,918.9328705297687,0,2
133.0,936.3184465495737,0,2
134.0,953.7040225693786,0,2
135.0,971.0895985891835,0,2
136.0,988.4751746089885,0,2
137.0,5.860750628793426,0,2
138.0,23.246326648598334,0,2
139.0,40.63190266840324,0,2
140.0,58.01747868820815,0,2
141.0,75.40305470801306,0,2
142.0,92.78863072781797,0,2
143.0,110.17420674762289,0,2
144.0,127.5597827674278,0,2
145.0,144.94535878723272,0,2
146.0,162.33093480703764,0,2
147.0,179.71651082684255,0,2
148.0,197.10208684664747,0,2
149.0,214.48766286645238,0,1
150.0,231.8732388862573,0,1
151.0,249.2588149060622,0,1
152.0,266.6443909258671,0,0
153.0,284.029966945672,0,0
154.0,301.4155429654769,0,0
155.0,318.8011189852818,0,0
156.0,336.1866950050867,0,0
157.0,353.57227102489156,0,0
158.0,370.95784704469645,0,0
159.0,388.34342306450134,0,0
160.0,405.7289990843062,0,0
161.0,423.1145751041111,0,0
162.0,440.500151123916,0,0
163.0,457.8857271437209,0,0
164.0,475.2713031635258,0,0
165.0,492.65687918333066,0,0
166.0,510.04245520313555,0,0
167.0,527.4280312229405,0,0
168.0,544.8136072427454,0,0
169.0,562.1991832625504,0,0
170.0,579.5847592823553,0,0
171.0,596.9703353021603,0,0
172.0,614.3559113219652,0,0
173.0,631.7414873417702,0,0
174.0,649.1270633615751,0,0
175.0,666.51263938138,0,0
176.0,683.898215401185,0,0
177.0,701.2837914209899,0,0
178.0,718.6693674407949,0,0
179.0,736.0549434605998,0,0
180.0,753.4405194804048,0,1
181.0,770.8260955002097,0,1
182.0,788.2116715200146,0,1
183.0,805.5972475398196,0,2
184.0,822.9828235596245,0,2
185.0,840.3683995794295,0,2
186.0,857.7539755992344,0,2
187.0,875.1395516190394,0,2
188.0,892.5251276388443,0,2
189.0,909.9107036586493,0,2
190.0,927.2962796784542,0,2
191.0,944.6818556982591,0,2
192.0,962.0674317180641,0,2
193.0,979.453007737869,0,2
194.0,996.838583757674,0,2
195.0,14.224159777478917,0,2
196.0,31.609735797283825,0,2
197.0,48.995311817088734,0,2
198.0,66.38088783689363,0,2
199.0,83.76646385669855,0,2
200.0,101.15203987650347,0,2
201.0,118.53761589630838,0,2
202.0,135.9231919161133,0,2
203.0,153.3087679359182,0,2
204.0,170.69434395572313,0,2
205.0,188.07991997552804,0,2
206.0,205.46549599533296,0,1
207.0,222.85107201513787,0,1
208.0,240.2366480349428,0,1
209.0,257.6222240547477,0,0
210.0,275.00780007455256,0,0
211.0,292.39337609435745,0,0
212.0,309.77895211416234,0,0
213.0,327.1645281339672,0,0
214.0,344.5501041537721,0,0
215.0,361.935680173577,0,0
216.0,379.3212561933819,0,0
217.0,396.7068322131868,0,0
218.0,414.09240823299166,0,0
219.0,431.47798425279655,0,0
220.0,448.86356027260143,0,0
221.0,466.2491362924063,0,0
222.0,483.6347123122112,0,0
223.0,501.0202883320161,0,0
224.0,518.405864351821,0,0
225.0,535.791440371626,0,0
226.0,553.1770163914309,0,0
227.0,570.5625924112359,0,0
228.0,587.9481684310408,0,0
229.0,605.3337444508458,0,0
230.0,622.7193204706507,0,0
231.0,640.1048964904556,0,0
232.0,657.4904725102606,0,0
233.0,674.8760485300655,0,0
234.0,692.2616245498705,0,0
235.0,709.6472005696754,0,0
236.0,727.0327765894804,0,0
237.0,744.4183526092853,0,0
