Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
140,10934.706879583,4200,0.6202620262026203,1.6206458806991577,0.6177348162620044,0.6202620262026203,0.6179015945744648,1,0,100.0
141,11008.074285125,4230,0.6178617861786179,1.6298184394836426,0.6169221813023883,0.6178617861786179,0.6166004459692024,1,0,100.0
142,11081.3107095,4260,0.6182618261826183,1.6464070081710815,0.6188218196034152,0.6182618261826183,0.6176211007214685,1,0,100.0
143,11154.790400208,4290,0.6142614261426143,1.675997257232666,0.6089387442029172,0.6142614261426143,0.609226586867429,1,0,100.0
144,11230.721540958,4320,0.611961196119612,1.6784236431121826,0.6131764999566496,0.611961196119612,0.610825133583699,1,0,100.0
145,11305.014990125,4350,0.6118611861186118,1.7002036571502686,0.6134058728269599,0.6118611861186118,0.6108913360194974,1,0,100.0
146,11378.128078458,4380,0.606960696069607,1.7580456733703613,0.6063564546948041,0.606960696069607,0.6034761076400499,1,0,100.0
147,11451.536178166,4410,0.6194619461946195,1.7122066020965576,0.6158300053327128,0.6194619461946195,0.6166360425781464,1,0,100.0
148,11525.078937958,4440,0.6126612661266126,1.745656967163086,0.6141516512677202,0.6126612661266126,0.612339903198245,1,0,100.0
149,11601.419358375,4470,0.615961596159616,1.7658730745315552,0.6214691989422404,0.615961596159616,0.6169317593412927,1,0,100.0
150,11674.683917125,4500,0.6127612761276128,1.7858328819274902,0.6128225328736174,0.6127612761276128,0.6114157403233432,1,0,100.0
151,11747.800790375,4530,0.6063606360636064,1.83339262008667,0.6193063928825226,0.6063606360636064,0.607844995568507,1,0,100.0
152,11821.303784416,4560,0.6107610761076108,1.8469557762145996,0.6132109820854764,0.6107610761076108,0.6084040370097429,1,0,100.0
153,11894.69226725,4590,0.6108610861086109,1.847886562347412,0.6185503820537226,0.6108610861086109,0.6121695657717272,1,0,100.0
154,11971.238132833,4620,0.6107610761076108,1.8432321548461914,0.6092707667696069,0.6107610761076108,0.6085006287605574,1,0,100.0
155,12047.397605791,4650,0.613061306130613,1.8623783588409424,0.614453310618486,0.613061306130613,0.6131158637564399,1,0,100.0
156,12120.609237083,4680,0.6111611161116112,1.900229811668396,0.6095426397779181,0.6111611161116112,0.6087220168017532,1,0,100.0
157,12197.989200625,4710,0.6106610661066106,1.9099278450012207,0.6125994272173445,0.6106610661066106,0.6096853350185654,1,0,100.0
158,12272.944707208,4740,0.602960296029603,1.9431897401809692,0.6028334851763317,0.602960296029603,0.6006202939677434,1,0,100.0
159,12348.134149333,4770,0.6061606160616062,1.9546607732772827,0.6029370353047961,0.6061606160616062,0.6031944295379535,1,0,100.0
160,12430.763700458,4800,0.6100610061006101,1.9657893180847168,0.6065910220838698,0.6100610061006101,0.6065246060192209,1,0,100.0
161,12510.954437958,4830,0.6077607760776078,1.9766045808792114,0.6064207779292241,0.6077607760776078,0.6060271495214555,1,0,100.0
162,12591.66055825,4860,0.6037603760376038,2.005213975906372,0.6021028015719373,0.6037603760376038,0.6005149483153538,1,0,100.0
163,12672.653551583,4890,0.6021602160216022,2.045501708984375,0.6054994524057421,0.6021602160216022,0.6009845172809629,1,0,100.0
164,12755.0608675,4920,0.6047604760476047,2.033581495285034,0.6056308115655207,0.6047604760476047,0.6049203149618023,1,0,100.0
165,12837.217569208,4950,0.6077607760776078,2.037627696990967,0.6050698728945819,0.6077607760776078,0.6056703785990302,1,0,100.0
166,12916.668712541,4980,0.6052605260526053,2.1060988903045654,0.6093501148295883,0.6052605260526053,0.6046933192503554,1,0,100.0
167,12996.55219475,5010,0.6065606560656066,2.0794718265533447,0.6061568207450421,0.6065606560656066,0.6057122246258753,1,0,100.0
168,13076.217300125,5040,0.6047604760476047,2.124433994293213,0.6107811794114517,0.6047604760476047,0.606016078992488,1,0,100.0
169,13156.777026833,5070,0.6052605260526053,2.139338254928589,0.6067075920512446,0.6052605260526053,0.6025995597266822,1,0,100.0
170,13238.464075666,5100,0.6044604460446045,2.1639411449432373,0.607369821797545,0.6044604460446045,0.6037730203229894,1,0,100.0
171,13320.759552291,5130,0.6060606060606061,2.178422212600708,0.6103833966066018,0.6060606060606061,0.6059782646286539,1,0,100.0
172,13398.888831625,5160,0.605060506050605,2.200317621231079,0.6083698664683723,0.605060506050605,0.6046929253657963,1,0,100.0
173,13473.325376041,5190,0.6060606060606061,2.205625534057617,0.6061352330762774,0.6060606060606061,0.6049532771706825,1,0,100.0
174,13554.801341166,5220,0.6036603660366037,2.2401344776153564,0.6058717301225802,0.6036603660366037,0.6041981835077628,1,0,100.0
175,13639.8635095,5250,0.6020602060206021,2.314711093902588,0.6029936547547212,0.6020602060206021,0.5990682222373963,1,0,100.0
176,13722.258944541,5280,0.6020602060206021,2.3068442344665527,0.6032011453433663,0.6020602060206021,0.6002484868299054,1,0,100.0
177,13802.104990958,5310,0.6046604660466046,2.3126466274261475,0.6090247512615107,0.6046604660466046,0.6050018173384876,1,0,100.0
178,13887.5211895,5340,0.6056605660566057,2.3545236587524414,0.6076599194602427,0.6056605660566057,0.6042447596061477,1,0,100.0
179,13966.349919875,5370,0.6076607660766077,2.3439390659332275,0.6078643155220663,0.6076607660766077,0.6067955659143575,1,0,100.0
180,14044.14050225,5400,0.6040604060406041,2.3909037113189697,0.603841635346294,0.6040604060406041,0.6025341017163478,1,0,100.0
181,14121.677915458,5430,0.6041604160416042,2.4351887702941895,0.601631546492702,0.6041604160416042,0.6005161738265816,1,0,100.0
182,14197.583297125,5460,0.6021602160216022,2.377261161804199,0.5998886671342541,0.6021602160216022,0.6006073770060407,1,0,100.0
183,14276.924422875,5490,0.6014601460146015,2.4558932781219482,0.5992737140419184,0.6014601460146015,0.5981272173146654,1,0,100.0
184,14352.873132708,5520,0.6022602260226022,2.4929614067077637,0.6039437147135646,0.6022602260226022,0.6017707465518463,1,0,100.0
