INFO flwr 2023-04-09 15:01:26,257 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
INFO flwr 2023-04-09 15:01:26,262 | app.py:152 | Flower ECE: gRPC server running (100 rounds), SSL is disabled
INFO flwr 2023-04-09 15:01:26,263 | server.py:86 | Initializing global parameters
INFO flwr 2023-04-09 15:01:26,263 | server.py:270 | Requesting initial parameters from one random client
INFO flwr 2023-04-09 15:01:29,809 | server.py:274 | Received initial parameters from one random client
INFO flwr 2023-04-09 15:01:29,809 | server.py:88 | Evaluating initial parameters
INFO flwr 2023-04-09 15:01:29,809 | server.py:101 | FL starting
DEBUG flwr 2023-04-09 15:01:29,809 | server.py:215 | fit_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:01:35,208 | server.py:229 | fit_round 1 received 1 results and 0 failures
WARNING flwr 2023-04-09 15:01:35,211 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
DEBUG flwr 2023-04-09 15:01:35,211 | server.py:165 | evaluate_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:01:43,772 | server.py:179 | evaluate_round 1 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:01:43,772 | server.py:215 | fit_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:01:48,790 | server.py:229 | fit_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:01:48,791 | server.py:165 | evaluate_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:01:56,928 | server.py:179 | evaluate_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:01:56,928 | server.py:215 | fit_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:01,989 | server.py:229 | fit_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:01,991 | server.py:165 | evaluate_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:10,169 | server.py:179 | evaluate_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:10,169 | server.py:215 | fit_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:15,207 | server.py:229 | fit_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:15,209 | server.py:165 | evaluate_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:23,382 | server.py:179 | evaluate_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:23,382 | server.py:215 | fit_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:28,452 | server.py:229 | fit_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:28,453 | server.py:165 | evaluate_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:36,579 | server.py:179 | evaluate_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:36,579 | server.py:215 | fit_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:41,638 | server.py:229 | fit_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:41,640 | server.py:165 | evaluate_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:49,794 | server.py:179 | evaluate_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:49,794 | server.py:215 | fit_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:02:54,868 | server.py:229 | fit_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:02:54,869 | server.py:165 | evaluate_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:02,955 | server.py:179 | evaluate_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:02,955 | server.py:215 | fit_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:08,016 | server.py:229 | fit_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:08,018 | server.py:165 | evaluate_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:16,150 | server.py:179 | evaluate_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:16,150 | server.py:215 | fit_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:21,222 | server.py:229 | fit_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:21,223 | server.py:165 | evaluate_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:29,334 | server.py:179 | evaluate_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:29,335 | server.py:215 | fit_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:34,398 | server.py:229 | fit_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:34,400 | server.py:165 | evaluate_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:42,556 | server.py:179 | evaluate_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:42,556 | server.py:215 | fit_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:47,580 | server.py:229 | fit_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:47,581 | server.py:165 | evaluate_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:03:55,640 | server.py:179 | evaluate_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:03:55,640 | server.py:215 | fit_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:00,722 | server.py:229 | fit_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:00,723 | server.py:165 | evaluate_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:08,902 | server.py:179 | evaluate_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:08,902 | server.py:215 | fit_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:13,994 | server.py:229 | fit_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:13,996 | server.py:165 | evaluate_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:22,073 | server.py:179 | evaluate_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:22,074 | server.py:215 | fit_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:27,131 | server.py:229 | fit_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:27,133 | server.py:165 | evaluate_round 14: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:35,315 | server.py:179 | evaluate_round 14 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:35,315 | server.py:215 | fit_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:40,402 | server.py:229 | fit_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:40,403 | server.py:165 | evaluate_round 15: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:48,562 | server.py:179 | evaluate_round 15 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:48,562 | server.py:215 | fit_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:04:53,665 | server.py:229 | fit_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:04:53,666 | server.py:165 | evaluate_round 16: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:01,738 | server.py:179 | evaluate_round 16 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:05:01,738 | server.py:215 | fit_round 17: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:06,731 | server.py:229 | fit_round 17 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:05:06,732 | server.py:165 | evaluate_round 17: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:14,753 | server.py:179 | evaluate_round 17 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:05:14,753 | server.py:215 | fit_round 18: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:19,738 | server.py:229 | fit_round 18 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:05:19,739 | server.py:165 | evaluate_round 18: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:27,761 | server.py:179 | evaluate_round 18 received 1 results and 0 failures
DEBUG flwr 2023-04-09 15:05:27,761 | server.py:215 | fit_round 19: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 15:05:32,760 | server.py:229 | fit_round 19 received 1 results and 0 failures
