time,x,y,in_or_out
0.0,79.72619446892307,1,2
1.0,62.31342021154128,1,2
2.0,44.90064595415949,1,2
3.0,27.487871696777695,1,2
4.0,10.075097439395904,1,2
5.0,992.6623231820141,1,2
6.0,975.2495489246323,1,2
7.0,957.8367746672506,1,2
8.0,940.4240004098688,1,2
9.0,923.011226152487,1,2
10.0,905.5984518951052,1,2
11.0,888.1856776377234,1,2
12.0,870.7729033803416,1,2
13.0,853.3601291229598,1,2
14.0,835.9473548655781,1,2
15.0,818.5345806081963,1,2
16.0,801.1218063508145,1,2
17.0,783.7090320934327,1,1
18.0,766.2962578360509,1,1
19.0,748.8834835786691,1,0
20.0,731.4707093212874,1,0
21.0,714.0579350639056,1,0
22.0,696.6451608065238,1,0
23.0,679.232386549142,1,0
24.0,661.8196122917602,1,0
25.0,644.4068380343784,1,0
26.0,626.9940637769967,1,0
27.0,609.5812895196149,1,0
28.0,592.1685152622331,1,0
29.0,574.7557410048513,1,0
30.0,557.3429667474695,1,0
31.0,539.9301924900877,1,0
32.0,522.517418232706,1,0
33.0,505.10464397532417,1,0
34.0,487.6918697179424,1,0
35.0,470.2790954605606,1,0
36.0,452.8663212031788,1,0
37.0,435.45354694579703,1,0
38.0,418.04077268841525,1,0
39.0,400.62799843103346,1,0
40.0,383.2152241736517,1,0
41.0,365.8024499162699,1,0
42.0,348.3896756588881,1,0
43.0,330.9769014015063,1,0
44.0,313.56412714412454,1,0
45.0,296.15135288674276,1,0
46.0,278.738578629361,1,0
47.0,261.3258043719792,1,0
48.0,243.9130301145974,1,1
49.0,226.50025585721562,1,1
50.0,209.08748159983384,1,1
51.0,191.67470734245205,1,2
52.0,174.26193308507027,1,2
53.0,156.84915882768848,1,2
54.0,139.4363845703067,1,2
55.0,122.02361031292492,1,2
56.0,104.61083605554313,1,2
57.0,87.19806179816135,1,2
58.0,69.78528754077956,1,2
59.0,52.37251328339777,1,2
60.0,34.95973902601598,1,2
61.0,17.54696476863419,1,2
62.0,0.1341905112523989,1,2
63.0,982.7214162538706,1,2
64.0,965.3086419964889,1,2
65.0,947.8958677391071,1,2
66.0,930.4830934817253,1,2
67.0,913.0703192243435,1,2
68.0,895.6575449669617,1,2
69.0,878.2447707095799,1,2
70.0,860.8319964521982,1,2
71.0,843.4192221948164,1,2
72.0,826.0064479374346,1,2
73.0,808.5936736800528,1,2
74.0,791.180899422671,1,1
75.0,773.7681251652892,1,1
76.0,756.3553509079075,1,1
77.0,738.9425766505257,1,0
78.0,721.5298023931439,1,0
79.0,704.1170281357621,1,0
80.0,686.7042538783803,1,0
81.0,669.2914796209985,1,0
82.0,651.8787053636167,1,0
83.0,634.465931106235,1,0
84.0,617.0531568488532,1,0
85.0,599.6403825914714,1,0
86.0,582.2276083340896,1,0
87.0,564.8148340767078,1,0
88.0,547.402059819326,1,0
89.0,529.9892855619443,1,0
90.0,512.5765113045625,1,0
91.0,495.1637370471807,1,0
92.0,477.7509627897989,1,0
93.0,460.3381885324171,1,0
94.0,442.92541427503534,1,0
95.0,425.51264001765355,1,0
96.0,408.09986576027177,1,0
97.0,390.68709150289,1,0
98.0,373.2743172455082,1,0
99.0,355.8615429881264,1,0
100.0,338.44876873074463,1,0
101.0,321.03599447336285,1,0
102.0,303.62322021598106,1,0
103.0,286.2104459585993,1,0
104.0,268.7976717012175,1,0
105.0,251.3848974438357,1,0
106.0,233.97212318645393,1,1
107.0,216.55934892907214,1,1
108.0,199.14657467169036,1,2
109.0,181.73380041430858,1,2
110.0,164.3210261569268,1,2
111.0,146.908251899545,1,2
112.0,129.49547764216322,1,2
113.0,112.08270338478144,1,2
114.0,94.66992912739966,1,2
115.0,77.25715487001787,1,2
116.0,59.84438061263608,1,2
117.0,42.43160635525429,1,2
118.0,25.018832097872497,1,2
119.0,7.606057840490706,1,2
120.0,990.193283583109,1,2
121.0,972.7805093257272,1,2
122.0,955.3677350683454,1,2
123.0,937.9549608109636,1,2
124.0,920.5421865535818,1,2
125.0,903.1294122962,1,2
126.0,885.7166380388182,1,2
127.0,868.3038637814365,1,2
128.0,850.8910895240547,1,2
129.0,833.4783152666729,1,2
130.0,816.0655410092911,1,2
131.0,798.6527667519093,1,1
132.0,781.2399924945275,1,1
133.0,763.8272182371458,1,1
134.0,746.414443979764,1,0
135.0,729.0016697223822,1,0
136.0,711.5888954650004,1,0
137.0,694.1761212076186,1,0
138.0,676.7633469502368,1,0
139.0,659.350572692855,1,0
140.0,641.9377984354733,1,0
141.0,624.5250241780915,1,0
142.0,607.1122499207097,1,0
143.0,589.6994756633279,1,0
144.0,572.2867014059461,1,0
145.0,554.8739271485643,1,0
146.0,537.4611528911826,1,0
147.0,520.0483786338008,1,0
148.0,502.635604376419,1,0
149.0,485.2228301190372,1,0
150.0,467.8100558616554,1,0
151.0,450.39728160427364,1,0
152.0,432.98450734689186,1,0
153.0,415.5717330895101,1,0
154.0,398.1589588321283,1,0
155.0,380.7461845747465,1,0
156.0,363.3334103173647,1,0
157.0,345.92063605998294,1,0
158.0,328.50786180260116,1,0
159.0,311.09508754521937,1,0
160.0,293.6823132878376,1,0
161.0,276.2695390304558,1,0
162.0,258.856764773074,1,0
163.0,241.44399051569224,1,1
164.0,224.03121625831045,1,1
165.0,206.61844200092867,1,1
166.0,189.20566774354688,1,2
167.0,171.7928934861651,1,2
168.0,154.38011922878331,1,2
169.0,136.96734497140153,1,2
170.0,119.55457071401975,1,2
171.0,102.14179645663796,1,2
172.0,84.72902219925618,1,2
173.0,67.3162479418744,1,2
174.0,49.9034736844926,1,2
175.0,32.49069942711081,1,2
176.0,15.07792516972902,1,2
177.0,997.6651509123473,1,2
178.0,980.2523766549655,1,2
179.0,962.8396023975837,1,2
180.0,945.4268281402019,1,2
181.0,928.0140538828201,1,2
182.0,910.6012796254383,1,2
183.0,893.1885053680566,1,2
184.0,875.7757311106748,1,2
185.0,858.362956853293,1,2
186.0,840.9501825959112,1,2
187.0,823.5374083385294,1,2
188.0,806.1246340811476,1,2
189.0,788.7118598237658,1,1
190.0,771.2990855663841,1,1
191.0,753.8863113090023,1,1
192.0,736.4735370516205,1,0
193.0,719.0607627942387,1,0
194.0,701.6479885368569,1,0
195.0,684.2352142794751,1,0
196.0,666.8224400220934,1,0
197.0,649.4096657647116,1,0
198.0,631.9968915073298,1,0
199.0,614.584117249948,1,0
200.0,597.1713429925662,1,0
201.0,579.7585687351844,1,0
202.0,562.3457944778027,1,0
203.0,544.9330202204209,1,0
204.0,527.5202459630391,1,0
205.0,510.1074717056573,1,0
206.0,492.6946974482755,1,0
207.0,475.28192319089374,1,0
208.0,457.86914893351195,1,0
209.0,440.45637467613017,1,0
210.0,423.0436004187484,1,0
211.0,405.6308261613666,1,0
212.0,388.2180519039848,1,0
213.0,370.80527764660303,1,0
214.0,353.39250338922125,1,0
215.0,335.97972913183946,1,0
216.0,318.5669548744577,1,0
217.0,301.1541806170759,1,0
218.0,283.7414063596941,1,0
219.0,266.3286321023123,1,0
220.0,248.91585784493054,1,1
221.0,231.50308358754876,1,1
222.0,214.09030933016697,1,1
223.0,196.6775350727852,1,2
224.0,179.2647608154034,1,2
225.0,161.85198655802162,1,2
