time,x,y,in_or_out
0.0,604.2252548357552,1,0
1.0,588.4956601214327,1,0
2.0,572.7660654071102,1,0
3.0,557.0364706927877,1,0
4.0,541.3068759784652,1,0
5.0,525.5772812641427,1,0
6.0,509.84768654982025,1,0
7.0,494.1180918354978,1,0
8.0,478.38849712117536,1,0
9.0,462.6589024068529,1,0
10.0,446.9293076925305,1,0
11.0,431.199712978208,1,0
12.0,415.4701182638856,1,0
13.0,399.74052354956314,1,0
14.0,384.0109288352407,1,0
15.0,368.28133412091825,1,0
16.0,352.5517394065958,1,0
17.0,336.82214469227335,1,0
18.0,321.0925499779509,1,0
19.0,305.36295526362846,1,0
20.0,289.633360549306,1,0
21.0,273.9037658349836,1,0
22.0,258.17417112066113,1,0
23.0,242.44457640633868,1,1
24.0,226.71498169201624,1,1
25.0,210.9853869776938,1,1
26.0,195.25579226337135,1,2
27.0,179.5261975490489,1,2
28.0,163.79660283472646,1,2
29.0,148.067008120404,1,2
30.0,132.33741340608157,1,2
31.0,116.6078186917591,1,2
32.0,100.87822397743665,1,2
33.0,85.14862926311419,1,2
34.0,69.41903454879173,1,2
35.0,53.68943983446927,1,2
36.0,37.95984512014681,1,2
37.0,22.230250405824354,1,2
38.0,6.500655691501898,1,2
39.0,990.7710609771794,1,2
40.0,975.0414662628569,1,2
41.0,959.3118715485344,1,2
42.0,943.5822768342119,1,2
43.0,927.8526821198894,1,2
44.0,912.1230874055669,1,2
45.0,896.3934926912444,1,2
46.0,880.6638979769219,1,2
47.0,864.9343032625994,1,2
48.0,849.2047085482769,1,2
49.0,833.4751138339544,1,2
50.0,817.7455191196319,1,2
51.0,802.0159244053094,1,2
52.0,786.2863296909869,1,1
53.0,770.5567349766644,1,1
54.0,754.8271402623419,1,1
55.0,739.0975455480194,1,0
56.0,723.3679508336969,1,0
57.0,707.6383561193744,1,0
58.0,691.9087614050519,1,0
59.0,676.1791666907294,1,0
60.0,660.4495719764069,1,0
61.0,644.7199772620844,1,0
62.0,628.9903825477619,1,0
63.0,613.2607878334394,1,0
64.0,597.5311931191169,1,0
65.0,581.8015984047944,1,0
66.0,566.0720036904719,1,0
67.0,550.3424089761494,1,0
68.0,534.6128142618269,1,0
69.0,518.8832195475044,1,0
70.0,503.15362483318194,1,0
71.0,487.4240301188595,1,0
72.0,471.69443540453705,1,0
73.0,455.9648406902146,1,0
74.0,440.23524597589216,1,0
75.0,424.5056512615697,1,0
76.0,408.77605654724726,1,0
77.0,393.0464618329248,1,0
78.0,377.3168671186024,1,0
79.0,361.58727240427993,1,0
80.0,345.8576776899575,1,0
81.0,330.12808297563504,1,0
82.0,314.3984882613126,1,0
83.0,298.66889354699015,1,0
84.0,282.9392988326677,1,0
85.0,267.20970411834526,1,0
86.0,251.4801094040228,1,0
87.0,235.75051468970037,1,1
88.0,220.02091997537792,1,1
