time,x,y,in_or_out
0.0,999.3159950872471,1,2
1.0,982.9238706788517,1,2
2.0,966.5317462704563,1,2
3.0,950.139621862061,1,2
4.0,933.7474974536656,1,2
5.0,917.3553730452702,1,2
6.0,900.9632486368748,1,2
7.0,884.5711242284794,1,2
8.0,868.1789998200841,1,2
9.0,851.7868754116887,1,2
10.0,835.3947510032933,1,2
11.0,819.002626594898,1,2
12.0,802.6105021865026,1,2
13.0,786.2183777781072,1,1
14.0,769.8262533697118,1,1
15.0,753.4341289613164,1,1
16.0,737.0420045529211,1,0
17.0,720.6498801445257,1,0
18.0,704.2577557361303,1,0
19.0,687.865631327735,1,0
20.0,671.4735069193396,1,0
21.0,655.0813825109442,1,0
22.0,638.6892581025488,1,0
23.0,622.2971336941534,1,0
24.0,605.9050092857581,1,0
25.0,589.5128848773627,1,0
26.0,573.1207604689673,1,0
27.0,556.728636060572,1,0
28.0,540.3365116521766,1,0
29.0,523.9443872437812,1,0
30.0,507.5522628353858,1,0
31.0,491.16013842699044,1,0
32.0,474.76801401859507,1,0
33.0,458.3758896101997,1,0
34.0,441.9837652018043,1,0
35.0,425.59164079340894,1,0
36.0,409.19951638501357,1,0
37.0,392.8073919766182,1,0
38.0,376.4152675682228,1,0
39.0,360.02314315982744,1,0
40.0,343.63101875143207,1,0
41.0,327.2388943430367,1,0
42.0,310.8467699346413,1,0
43.0,294.45464552624594,1,0
44.0,278.06252111785057,1,0
45.0,261.6703967094552,1,0
46.0,245.27827230105984,1,1
47.0,228.8861478926645,1,1
48.0,212.49402348426915,1,1
49.0,196.1018990758738,1,2
50.0,179.70977466747846,1,2
51.0,163.3176502590831,1,2
52.0,146.92552585068776,1,2
53.0,130.53340144229242,1,2
54.0,114.14127703389705,1,2
55.0,97.7491526255017,1,2
56.0,81.35702821710633,1,2
57.0,64.96490380871097,1,2
58.0,48.57277940031561,1,2
59.0,32.18065499192025,1,2
60.0,15.788530583524892,1,2
61.0,999.3964061751295,1,2
62.0,983.0042817667342,1,2
63.0,966.6121573583388,1,2
64.0,950.2200329499434,1,2
65.0,933.827908541548,1,2
66.0,917.4357841331527,1,2
67.0,901.0436597247573,1,2
68.0,884.6515353163619,1,2
69.0,868.2594109079665,1,2
70.0,851.8672864995712,1,2
71.0,835.4751620911758,1,2
72.0,819.0830376827804,1,2
73.0,802.690913274385,1,2
74.0,786.2987888659896,1,1
75.0,769.9066644575943,1,1
76.0,753.5145400491989,1,1
77.0,737.1224156408035,1,0
78.0,720.7302912324081,1,0
79.0,704.3381668240128,1,0
80.0,687.9460424156174,1,0
81.0,671.553918007222,1,0
82.0,655.1617935988266,1,0
83.0,638.7696691904313,1,0
84.0,622.3775447820359,1,0
85.0,605.9854203736405,1,0
86.0,589.5932959652451,1,0
87.0,573.2011715568498,1,0
88.0,556.8090471484544,1,0
89.0,540.416922740059,1,0
90.0,524.0247983316636,1,0
91.0,507.63267392326827,1,0
92.0,491.2405495148729,1,0
93.0,474.8484251064775,1,0
94.0,458.45630069808215,1,0
95.0,442.06417628968677,1,0
96.0,425.6720518812914,1,0
97.0,409.279927472896,1,0
98.0,392.88780306450064,1,0
99.0,376.49567865610527,1,0
100.0,360.1035542477099,1,0
101.0,343.7114298393145,1,0
102.0,327.31930543091914,1,0
103.0,310.92718102252377,1,0
104.0,294.5350566141284,1,0
105.0,278.142932205733,1,0
106.0,261.75080779733764,1,0
107.0,245.3586833889423,1,1
108.0,228.96655898054695,1,1
109.0,212.5744345721516,1,1
110.0,196.18231016375626,1,2
111.0,179.7901857553609,1,2
112.0,163.39806134696556,1,2
113.0,147.00593693857022,1,2
114.0,130.61381253017487,1,2
115.0,114.22168812177951,1,2
116.0,97.82956371338415,1,2
117.0,81.43743930498879,1,2
118.0,65.04531489659342,1,2
119.0,48.653190488198064,1,2
120.0,32.2610660798027,1,2
121.0,15.868941671407345,1,2
122.0,999.476817263012,1,2
123.0,983.0846928546166,1,2
124.0,966.6925684462212,1,2
125.0,950.3004440378259,1,2
126.0,933.9083196294305,1,2
127.0,917.5161952210351,1,2
128.0,901.1240708126397,1,2
129.0,884.7319464042444,1,2
130.0,868.339821995849,1,2
131.0,851.9476975874536,1,2
132.0,835.5555731790582,1,2
133.0,819.1634487706629,1,2
134.0,802.7713243622675,1,2
135.0,786.3791999538721,1,1
136.0,769.9870755454767,1,1
137.0,753.5949511370814,1,1
138.0,737.202826728686,1,0
139.0,720.8107023202906,1,0
140.0,704.4185779118952,1,0
141.0,688.0264535034999,1,0
142.0,671.6343290951045,1,0
143.0,655.2422046867091,1,0
144.0,638.8500802783137,1,0
145.0,622.4579558699184,1,0
146.0,606.065831461523,1,0
147.0,589.6737070531276,1,0
148.0,573.2815826447322,1,0
149.0,556.8894582363368,1,0
150.0,540.4973338279415,1,0
151.0,524.1052094195461,1,0
152.0,507.7130850111507,1,0
153.0,491.32096060275535,1,0
154.0,474.92883619436,1,0
155.0,458.5367117859646,1,0
156.0,442.1445873775692,1,0
157.0,425.75246296917385,1,0
158.0,409.3603385607785,1,0
159.0,392.9682141523831,1,0
160.0,376.5760897439877,1,0
161.0,360.18396533559235,1,0
162.0,343.791840927197,1,0
163.0,327.3997165188016,1,0
164.0,311.0075921104062,1,0
165.0,294.61546770201085,1,0
166.0,278.22334329361547,1,0
167.0,261.8312188852201,1,0
168.0,245.43909447682475,1,1
169.0,229.0469700684294,1,1
170.0,212.65484566003406,1,1
171.0,196.2627212516387,1,2
172.0,179.87059684324336,1,2
173.0,163.47847243484802,1,2
174.0,147.08634802645267,1,2
175.0,130.69422361805732,1,2
176.0,114.30209920966196,1,2
177.0,97.9099748012666,1,2
178.0,81.51785039287124,1,2
179.0,65.12572598447588,1,2
180.0,48.73360157608052,1,2
181.0,32.341477167685156,1,2
182.0,15.949352759289798,1,2
183.0,999.5572283508944,1,2
184.0,983.1651039424991,1,2
185.0,966.7729795341037,1,2
186.0,950.3808551257083,1,2
187.0,933.9887307173129,1,2
188.0,917.5966063089176,1,2
189.0,901.2044819005222,1,2
190.0,884.8123574921268,1,2
191.0,868.4202330837314,1,2
192.0,852.0281086753361,1,2
193.0,835.6359842669407,1,2
194.0,819.2438598585453,1,2
195.0,802.8517354501499,1,2
196.0,786.4596110417546,1,1
197.0,770.0674866333592,1,1
198.0,753.6753622249638,1,1
199.0,737.2832378165684,1,0
200.0,720.891113408173,1,0
201.0,704.4989889997777,1,0
202.0,688.1068645913823,1,0
203.0,671.7147401829869,1,0
204.0,655.3226157745916,1,0
205.0,638.9304913661962,1,0
206.0,622.5383669578008,1,0
207.0,606.1462425494054,1,0
208.0,589.75411814101,1,0
209.0,573.3619937326147,1,0
210.0,556.9698693242193,1,0
211.0,540.5777449158239,1,0
212.0,524.1856205074286,1,0
213.0,507.7934960990332,1,0
214.0,491.4013716906378,1,0
215.0,475.0092472822424,1,0
216.0,458.61712287384705,1,0
217.0,442.2249984654517,1,0
218.0,425.8328740570563,1,0
219.0,409.4407496486609,1,0
220.0,393.04862524026555,1,0
221.0,376.6565008318702,1,0
222.0,360.2643764234748,1,0
223.0,343.8722520150794,1,0
224.0,327.48012760668405,1,0
225.0,311.0880031982887,1,0
226.0,294.6958787898933,1,0
227.0,278.3037543814979,1,0
228.0,261.91162997310255,1,0
229.0,245.5195055647072,1,1
230.0,229.12738115631186,1,1
231.0,212.7352567479165,1,1
232.0,196.34313233952116,1,2
233.0,179.95100793112582,1,2
234.0,163.55888352273047,1,2
235.0,147.16675911433512,1,2
236.0,130.77463470593977,1,2
237.0,114.38251029754441,1,2
238.0,97.99038588914905,1,2
239.0,81.59826148075369,1,2
240.0,65.20613707235833,1,2
241.0,48.81401266396297,1,2
242.0,32.42188825556761,1,2
243.0,16.02976384717225,1,2
244.0,999.6376394387769,1,2
245.0,983.2455150303815,1,2
246.0,966.8533906219861,1,2
247.0,950.4612662135908,1,2
248.0,934.0691418051954,1,2
249.0,917.6770173968,1,2
250.0,901.2848929884046,1,2
251.0,884.8927685800093,1,2
252.0,868.5006441716139,1,2
253.0,852.1085197632185,1,2
254.0,835.7163953548231,1,2
255.0,819.3242709464278,1,2
256.0,802.9321465380324,1,2
257.0,786.540022129637,1,1
258.0,770.1478977212416,1,1
259.0,753.7557733128463,1,1
260.0,737.3636489044509,1,0
261.0,720.9715244960555,1,0
262.0,704.5794000876601,1,0
263.0,688.1872756792648,1,0
264.0,671.7951512708694,1,0
265.0,655.403026862474,1,0
266.0,639.0109024540786,1,0
267.0,622.6187780456833,1,0
268.0,606.2266536372879,1,0
269.0,589.8345292288925,1,0
270.0,573.4424048204971,1,0
271.0,557.0502804121018,1,0
272.0,540.6581560037064,1,0
273.0,524.266031595311,1,0
274.0,507.87390718691563,1,0
275.0,491.48178277852026,1,0
276.0,475.0896583701249,1,0
277.0,458.6975339617295,1,0
278.0,442.30540955333413,1,0
279.0,425.91328514493875,1,0
280.0,409.5211607365434,1,0
281.0,393.129036328148,1,0
282.0,376.73691191975263,1,0
283.0,360.34478751135725,1,0
284.0,343.9526631029619,1,0
285.0,327.5605386945665,1,0
286.0,311.1684142861711,1,0
287.0,294.77628987777575,1,0
288.0,278.3841654693804,1,0
289.0,261.992041060985,1,0
290.0,245.59991665258966,1,1
291.0,229.2077922441943,1,1
292.0,212.81566783579896,1,1
293.0,196.42354342740362,1,2
294.0,180.03141901900827,1,2
295.0,163.63929461061292,1,2
296.0,147.24717020221757,1,2
297.0,130.85504579382223,1,2
298.0,114.46292138542687,1,2
299.0,98.0707969770315,1,2
300.0,81.67867256863615,1,2
301.0,65.28654816024078,1,2
302.0,48.89442375184542,1,2
303.0,32.50229934345006,1,2
304.0,16.110174935054705,1,2
305.0,999.7180505266593,1,2
306.0,983.325926118264,1,2
307.0,966.9338017098686,1,2
308.0,950.5416773014732,1,2
309.0,934.1495528930778,1,2
310.0,917.7574284846825,1,2
311.0,901.3653040762871,1,2
312.0,884.9731796678917,1,2
313.0,868.5810552594963,1,2
314.0,852.188930851101,1,2
315.0,835.7968064427056,1,2
316.0,819.4046820343102,1,2
317.0,803.0125576259148,1,2
318.0,786.6204332175195,1,1
319.0,770.2283088091241,1,1
320.0,753.8361844007287,1,1
321.0,737.4440599923333,1,0
322.0,721.051935583938,1,0
323.0,704.6598111755426,1,0
324.0,688.2676867671472,1,0
325.0,671.8755623587518,1,0
326.0,655.4834379503565,1,0
327.0,639.0913135419611,1,0
328.0,622.6991891335657,1,0
329.0,606.3070647251703,1,0
330.0,589.914940316775,1,0
331.0,573.5228159083796,1,0
332.0,557.1306914999842,1,0
333.0,540.7385670915888,1,0
334.0,524.3464426831935,1,0
335.0,507.9543182747981,1,0
336.0,491.5621938664027,1,0
337.0,475.17006945800733,1,0
338.0,458.77794504961196,1,0
339.0,442.3858206412166,1,0
340.0,425.9936962328212,1,0
341.0,409.60157182442583,1,0
342.0,393.20944741603046,1,0
343.0,376.8173230076351,1,0
344.0,360.4251985992397,1,0
345.0,344.03307419084433,1,0
346.0,327.64094978244896,1,0
347.0,311.2488253740536,1,0
348.0,294.8567009656582,1,0
349.0,278.46457655726283,1,0
350.0,262.07245214886746,1,0
351.0,245.6803277404721,1,1
352.0,229.28820333207676,1,1
353.0,212.89607892368142,1,1
354.0,196.50395451528607,1,2
355.0,180.11183010689072,1,2
356.0,163.71970569849537,1,2
357.0,147.32758129010003,1,2
358.0,130.93545688170468,1,2
359.0,114.54333247330932,1,2
360.0,98.15120806491396,1,2
361.0,81.7590836565186,1,2
362.0,65.36695924812324,1,2
