Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,11.579197041,30,0.1001001001001001,0.2298707515001297,1,0,100.0
2,18.642296208,60,0.13913913913913914,0.22896920144557953,1,0,100.0
3,25.709771666,90,0.1841841841841842,0.2229619175195694,1,0,100.0
4,32.75234825,120,0.2602602602602603,0.21361976861953735,1,0,100.0
5,39.795391583,150,0.2932932932932933,0.201965793967247,1,0,100.0
6,46.861125583,180,0.3033033033033033,0.1943850964307785,1,0,100.0
7,53.906923333,210,0.32432432432432434,0.18804554641246796,1,0,100.0
8,60.960209166,240,0.3333333333333333,0.18271349370479584,1,0,100.0
9,68.015188,270,0.3633633633633634,0.17800627648830414,1,0,100.0
10,75.047161083,300,0.38538538538538536,0.17291252315044403,1,0,100.0
11,82.170894208,330,0.3973973973973974,0.16548104584217072,1,0,100.0
12,89.3108895,360,0.4194194194194194,0.15997371077537537,1,0,100.0
13,96.564574833,390,0.43743743743743746,0.1563933789730072,1,0,100.0
14,103.804631541,420,0.4394394394394394,0.15399029850959778,1,0,100.0
15,110.900009125,450,0.45845845845845845,0.1488950252532959,1,0,100.0
16,118.044428708,480,0.4934934934934935,0.1465957909822464,1,0,100.0
17,125.628728041,510,0.4874874874874875,0.14438949525356293,1,0,100.0
18,132.808441791,540,0.4944944944944945,0.14163640141487122,1,0,100.0
19,139.932915208,570,0.5205205205205206,0.13883405923843384,1,0,100.0
20,147.153846916,600,0.5225225225225225,0.13636909425258636,1,0,100.0
21,154.27189075,630,0.5175175175175175,0.13494759798049927,1,0,100.0
22,161.378675,660,0.5255255255255256,0.13397565484046936,1,0,100.0
23,168.452045166,690,0.5315315315315315,0.13263043761253357,1,0,100.0
24,175.546978541,720,0.5435435435435435,0.1303108036518097,1,0,100.0
25,182.632194625,750,0.5615615615615616,0.12763090431690216,1,0,100.0
26,189.756696291,780,0.5695695695695696,0.12512636184692383,1,0,100.0
27,196.864476708,810,0.5515515515515516,0.12617303431034088,1,0,100.0
28,203.926284625,840,0.5555555555555556,0.12452348321676254,1,0,100.0
29,211.029389708,870,0.5715715715715716,0.12224867939949036,1,0,100.0
30,218.100679583,900,0.5705705705705706,0.1213451698422432,1,0,100.0
31,225.206528541,930,0.5775775775775776,0.12024692445993423,1,0,100.0
32,232.271417083,960,0.5805805805805806,0.11952640116214752,1,0,100.0
33,239.363494125,990,0.5715715715715716,0.12006842344999313,1,0,100.0
34,246.45780225,1020,0.5785785785785785,0.11730168014764786,1,0,100.0
35,253.561676083,1050,0.5805805805805806,0.11639729142189026,1,0,100.0
36,260.65782675,1080,0.5995995995995996,0.1149711161851883,1,0,100.0
37,267.766038708,1110,0.5885885885885885,0.1148075982928276,1,0,100.0
38,274.904626666,1140,0.5935935935935935,0.11385592818260193,1,0,100.0
39,281.989432416,1170,0.5975975975975976,0.11252747476100922,1,0,100.0
40,289.106479583,1200,0.5935935935935935,0.11225390434265137,1,0,100.0
41,296.243566208,1230,0.5985985985985987,0.1122187077999115,1,0,100.0
42,303.343886708,1260,0.5865865865865866,0.11144532263278961,1,0,100.0
43,310.429869583,1290,0.6146146146146146,0.11006801575422287,1,0,100.0
44,317.536304125,1320,0.5965965965965966,0.11131571978330612,1,0,100.0
45,324.64685675,1350,0.6146146146146146,0.10916841775178909,1,0,100.0
46,331.748778083,1380,0.6106106106106106,0.1084580048918724,1,0,100.0
47,338.87751125,1410,0.6026026026026026,0.10842306166887283,1,0,100.0
48,345.973700875,1440,0.5955955955955956,0.10691902786493301,1,0,100.0
49,353.099251041,1470,0.6216216216216216,0.10663773119449615,1,0,100.0
50,360.198285041,1500,0.5985985985985987,0.10829588025808334,1,0,100.0
51,367.335474916,1530,0.6066066066066066,0.10770396888256073,1,0,100.0
52,374.494981791,1560,0.5985985985985987,0.10901812463998795,1,0,100.0
53,381.602569458,1590,0.6216216216216216,0.10644355416297913,1,0,100.0
54,388.736512166,1620,0.6206206206206206,0.10588168352842331,1,0,100.0
55,395.8346805,1650,0.6186186186186187,0.10587561130523682,1,0,100.0
56,402.913541041,1680,0.6186186186186187,0.10462028533220291,1,0,100.0
57,410.017057416,1710,0.6356356356356356,0.10383107513189316,1,0,100.0
58,417.124744375,1740,0.6336336336336337,0.10210274904966354,1,0,100.0
59,424.233943,1770,0.6316316316316316,0.1020166277885437,1,0,100.0
60,431.335415208,1800,0.6246246246246246,0.10278982669115067,1,0,100.0
61,438.47348875,1830,0.6166166166166166,0.10695622116327286,1,0,100.0
62,445.571293958,1860,0.6326326326326326,0.10322703421115875,1,0,100.0
63,452.66948225,1890,0.6306306306306306,0.10170707106590271,1,0,100.0
64,459.792543,1920,0.6226226226226226,0.10447308421134949,1,0,100.0
65,466.871076416,1950,0.6156156156156156,0.10680657625198364,1,0,100.0
66,474.026386458,1980,0.6286286286286287,0.10275688767433167,1,0,100.0
67,481.125012583,2010,0.6306306306306306,0.10301493853330612,1,0,100.0
