Round,Sim Time [s],Loss,Accuracy,prog [%]
1,21,inf,0,0
2,79,inf,0,0
3,136,inf,0,0
4,194,inf,0,0
5,251,inf,0,0
6,309,inf,0,0
7,367,inf,0,0
8,424,inf,0,0
9,482,inf,0,0
10,540,inf,0,0
11,597,inf,0,0
12,655,inf,0,0
13,712,inf,0,0
14,770,inf,0,0
15,828,inf,0,0
16,885,inf,0,0
17,943,inf,0,0
18,1001,inf,0,0
19,1058,inf,0,0
20,1116,inf,0,0
21,1174,inf,0,0
22,1231,inf,0,0
23,1289,inf,0,0
24,1346,inf,0,0
25,1404,inf,0,0
26,1462,inf,0,0
27,1519,inf,0,0
28,1577,inf,0,0
29,1635,inf,0,0
30,1692,inf,0,0
31,1750,inf,0,0
32,1807,inf,0,0
33,1865,inf,0,0
34,1923,inf,0,0
35,1980,inf,0,0
36,2038,inf,0,0
37,2096,inf,0,0
38,2153,inf,0,0
39,2211,inf,0,0
40,2268,inf,0,0
41,2326,inf,0,0
42,2384,inf,0,0
43,2441,inf,0,0
44,2499,inf,0,0
45,2557,inf,0,0
46,2614,inf,0,0
47,2672,inf,0,0
48,2729,inf,0,0
49,2787,inf,0,0
50,2845,inf,0,0
51,2902,inf,0,0
52,2960,inf,0,0
53,3018,inf,0,0
54,3075,inf,0,0
55,3133,inf,0,0
56,3190,inf,0,0
57,3248,inf,0,0
58,3306,inf,0,0
59,3363,inf,0,0
60,3421,inf,0,0
61,3479,inf,0,0
62,3536,inf,0,0
63,3594,inf,0,0
64,3651,inf,0,0
65,3709,inf,0,0
66,3767,inf,0,0
67,3824,inf,0,0
68,3882,inf,0,0
69,3940,inf,0,0
70,3997,inf,0,0
71,4055,inf,0,0
72,4113,inf,0,0
73,4170,inf,0,0
74,4228,inf,0,0
75,4285,inf,0,0
76,4343,inf,0,0
77,4401,inf,0,0
78,4458,inf,0,0
79,4516,inf,0,0
80,4574,inf,0,0
81,4631,inf,0,0
82,4689,inf,0,0
83,4746,inf,0,0
84,4804,inf,0,0
85,4862,inf,0,0
86,4919,inf,0,0
87,4977,inf,0,0
88,5035,inf,0,0
89,5092,inf,0,0
90,5150,inf,0,0
91,5207,inf,0,0
92,5265,inf,0,0
93,5323,inf,0,0
94,5380,inf,0,0
95,5438,inf,0,0
96,5496,inf,0,0
97,5553,inf,0,0
98,5611,inf,0,0
99,5668,inf,0,0
