Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
66,17309.935627708,1980,0.6473432382725908,0.9528720059565136,35,0,100.0
67,17563.232480916,2010,0.6488762674112648,0.8652411737612316,35,0,100.0
68,17828.513284916,2040,0.6481768454715805,0.9524378946849278,35,0,100.0
69,18084.6720675,2070,0.6497849796759548,0.8693697490862438,35,0,100.0
70,18378.95332825,2100,0.6489856802185533,0.9812882649047034,35,0,100.0
71,18659.544600416,2130,0.6490009215587298,0.952458479149001,35,0,100.0
72,18934.319397291,2160,0.648719125730862,0.9218202295047896,35,0,100.0
73,19205.433404833,2190,0.6506545245156664,0.8996014560971941,35,0,100.0
74,19485.433086958,2220,0.6505940993733162,0.9503916748932429,35,0,100.0
75,19766.067389541,2250,0.6518519713323639,0.9543455579451152,35,0,100.0
76,20042.649230375,2280,0.6524586267364922,0.9262613754187311,35,0,100.0
77,20314.3516175,2310,0.6545610749149509,0.9015850927148547,35,0,100.0
78,20589.771430625,2340,0.6514365837075825,0.9276405483484268,35,0,100.0
79,20860.339428916,2370,0.6553075572903101,0.9004587965352194,35,0,100.0
80,21137.011608291,2400,0.6550581752604291,0.9315987723214286,35,0,100.0
81,21407.832927958,2430,0.654350187661595,0.9020975368363516,35,0,100.0
82,21683.719658708,2460,0.6550224950164453,0.9337814077734947,35,0,100.0
83,21961.391469708,2490,0.6538400344220114,0.9357705207807677,35,0,100.0
84,22243.405807583,2520,0.6547375688247347,0.9640988026346479,35,0,100.0
