Round,Sim Time [s],Loss,Accuracy,prog [%]
1,34,2.2924334136724474,0.1861186118611861,100.0
2,95,2.230574382460117,0.1692169216921692,100.0
3,155,2.0329868045806885,0.27642764276427645,100.0
4,185,1.905343851299584,0.31703170317031704,100.0
5,216,1.7731155151940883,0.35753575357535755,100.0
6,277,1.676023147844523,0.38863886388638863,100.0
7,337,1.6150321981571614,0.41284128412841287,100.0
8,367,1.565871900210902,0.4312431243124312,100.0
9,398,1.5272294634990393,0.44454445444544455,100.0
10,459,1.4932959652634337,0.45914591459145915,100.0
11,519,1.4627358193974942,0.4734473447344735,100.0
12,549,1.4348319283472375,0.48304830483048306,100.0
13,580,1.4081525622754358,0.4961496149614962,100.0
14,641,1.3834699714137242,0.5042504250425043,100.0
15,701,1.3609429177581334,0.5136513651365137,100.0
16,731,1.3395392698441633,0.5189518951895189,100.0
17,762,1.3202904493811307,0.525052505250525,100.0
18,823,1.302203886524681,0.5325532553255325,100.0
19,883,1.286466302703158,0.5383538353835383,100.0
20,913,1.270104994247167,0.5459545954595459,100.0
21,944,1.2539732465735987,0.5501550155015501,100.0
22,1005,1.240462956082332,0.5562556255625563,100.0
23,1065,1.2281362976420322,0.5613561356135613,100.0
24,1095,1.216900234604138,0.5642564256425643,100.0
25,1126,1.2038024326897925,0.5706570657065707,100.0
26,1187,1.192995090500242,0.5724572457245725,100.0
27,1247,1.1830491584904144,0.5788578857885789,100.0
28,1308,1.173173120560404,0.5818581858185818,100.0
29,1368,1.1633436962220993,0.5858585858585859,100.0
30,1398,1.1550356002029438,0.587958795879588,100.0
31,1429,1.1462114691493916,0.5921592159215922,100.0
32,1490,1.1390105407008435,0.5944594459445944,100.0
33,1550,1.1312533119005674,0.6010601060106011,100.0
34,1580,1.1245890144991106,0.6027602760276027,100.0
35,1611,1.117749963886253,0.6046604660466046,100.0
36,1672,1.1114650872014842,0.6078607860786078,100.0
37,1732,1.1051582877619264,0.6075607560756076,100.0
38,1762,1.0994769962886262,0.6122612261226122,100.0
39,1793,1.09344751567145,0.6155615561556156,100.0
40,1854,1.0884915464711797,0.6176617661766176,100.0
41,1914,1.0841279011469787,0.6184618461846184,100.0
42,1944,1.078879175729042,0.6221622162216222,100.0
43,1975,1.076071921964371,0.624062406240624,100.0
44,2036,1.0716855980288318,0.6256625662566256,100.0
45,2096,1.067962545301202,0.6277627762776278,100.0
46,2126,1.0635099391529736,0.6303630363036303,100.0
47,2157,1.0597872983659213,0.6304630463046305,100.0
48,2218,1.0563781347668249,0.6328632863286329,100.0
49,2278,1.0529953972922788,0.6341634163416342,100.0
50,2308,1.0501780899990885,0.6345634563456346,100.0
51,2339,1.0476509199146553,0.6343634363436343,100.0
52,2400,1.0455817108272232,0.6355635563556356,100.0
53,2460,1.0438604584325122,0.6382638263826382,100.0
54,2490,1.0425789843284652,0.6372637263726373,100.0
55,2521,1.039223111409001,0.6388638863886389,100.0
56,2582,1.036533023597069,0.6404640464046405,100.0
57,2642,1.0359133149569857,0.641964196419642,100.0
58,2672,1.0336495944223372,0.6411641164116412,100.0
59,2703,1.0327554458912271,0.643064306430643,100.0
60,2764,1.0322008466017847,0.6436643664366437,100.0
61,2824,1.0302104160256211,0.6440644064406441,100.0
62,2854,1.028885781782051,0.6438643864386439,100.0
63,2885,1.0278053020743259,0.6456645664566457,100.0
64,2946,1.0294703815272168,0.6471647164716472,100.0
65,3006,1.0272248212569348,0.6465646564656465,100.0
66,3036,1.0258269823105384,0.6475647564756476,100.0
67,3067,1.0256269484002687,0.6476647664766476,100.0
68,3128,1.0248563446724197,0.6495649564956496,100.0
69,3188,1.0260256441915987,0.6486648664866487,100.0
70,3218,1.025717497935934,0.6487648764876488,100.0
71,3249,1.0255971691535044,0.6478647864786479,100.0
72,3310,1.0282554474954027,0.6506650665066507,100.0
73,3370,1.0268632996329232,0.6502650265026503,100.0
74,3400,1.0289276506420433,0.6512651265126512,100.0
75,3431,1.0306464084898264,0.651965196519652,100.0
76,3492,1.0295156275148758,0.6534653465346535,100.0
77,3552,1.031134055070443,0.650965096509651,100.0
78,3582,1.0316744096568085,0.6534653465346535,100.0
79,3613,1.033519956927161,0.6536653665366536,100.0
80,3674,1.0349129051650978,0.6537653765376538,100.0
81,3734,1.0370855814716717,0.6548654865486548,100.0
82,3764,1.0392929038732759,0.652965296529653,100.0
83,3795,1.0398579960489451,0.6542654265426543,100.0
84,3856,1.041332199557117,0.6547654765476547,100.0
85,3916,1.0442524894312613,0.6561656165616562,100.0
86,3946,1.047181662129092,0.6543654365436543,100.0
87,3977,1.0499417264683737,0.6557655765576558,100.0
88,4037,1.0528056705749116,0.6561656165616562,100.0
89,4067,1.0550238752178869,0.6554655465546555,100.0
90,4098,1.060009076109152,0.6555655565556555,100.0
91,4159,1.0629383313343799,0.6567656765676567,100.0
92,4219,1.064090774797618,0.6544654465446544,100.0
93,4249,1.0685252271403642,0.6556655665566556,100.0
94,4280,1.0726252305453505,0.6555655565556555,100.0
95,4341,1.0745380860826592,0.6561656165616562,100.0
96,4401,1.0806712571357642,0.6563656365636563,100.0
97,4431,1.0839687387312655,0.6563656365636563,100.0
98,4462,1.086800628582483,0.6544654465446544,100.0
99,4523,1.091440894889371,0.6550655065506551,100.0
