Round,Sim Time [s],Loss,Accuracy,prog [%]
1,32,2.298919945573807,0.12121212121212122,100.0
2,91,2.2758504894256593,0.1554155415541554,100.0
3,150,2.1708186137378216,0.23202320232023202,100.0
4,209,2.022628973042965,0.26042604260426044,100.0
5,268,1.9215399112284184,0.2994299429942994,100.0
6,327,1.798221453666687,0.3341334133413341,100.0
7,385,1.6399004847034813,0.3749224084419615,96.67
8,444,1.5739149919226765,0.4000620732464308,96.67
9,503,1.5240872716762126,0.4167183943720257,96.67
10,562,1.483865929717198,0.4356507345334161,96.67
11,621,1.4480927882220596,0.45292778812331885,96.67
12,680,1.4129892986472696,0.46451479412373264,96.67
13,739,1.3838089920381085,0.4781709083385061,96.67
14,798,1.4057642904227599,0.4886488648864887,100.0
15,857,1.380795551991649,0.49704970497049705,100.0
16,916,1.3567071510935202,0.5106510651065107,100.0
17,975,1.3336397387414471,0.5211521152115212,100.0
18,1034,1.3128512513370951,0.5281528152815281,100.0
19,1093,1.2949246974251465,0.5356535653565356,100.0
20,1152,1.277592860088218,0.543054305430543,100.0
21,1210,1.2199706681425566,0.5500724187875026,96.67
22,1269,1.2055423411955242,0.5563831988412994,96.67
23,1328,1.1913414639161666,0.5609352369128905,96.67
24,1387,1.178201122199546,0.5667287399130975,96.67
25,1446,1.1661602256502839,0.5713842333954066,96.67
26,1505,1.1551901604059152,0.5761431822884336,96.67
27,1564,1.1442720885346527,0.5795572108421271,96.67
28,1623,1.1742858519630857,0.57995799579958,100.0
29,1682,1.1637643539506883,0.585958595859586,100.0
30,1741,1.153661488136399,0.5915591559155916,100.0
31,1800,1.1445270592483052,0.598059805980598,100.0
32,1859,1.1364724904074566,0.5988598859885989,100.0
33,1918,1.1294780069168076,0.6008600860086009,100.0
34,1977,1.1205740414861531,0.6053605360536054,100.0
35,2035,1.076306979446186,0.6076970825574177,96.67
36,2094,1.0697041562584577,0.612042209807573,96.67
37,2153,1.0630226272032917,0.6134905855576247,96.67
38,2212,1.0578155659746524,0.6160769708255742,96.67
39,2271,1.0514045957516558,0.6182495344506518,96.67
40,2330,1.0468485126181055,0.6206290088971653,96.67
41,2389,1.0416642038202684,0.622284295468653,96.67
42,2448,1.0736905248814685,0.6256625662566256,100.0
43,2507,1.0681910128613628,0.6262626262626263,100.0
44,2566,1.0635328315149433,0.6297629762976298,100.0
45,2625,1.0598413638909028,0.6307630763076307,100.0
46,2684,1.0565587940593235,0.6295629562956295,100.0
47,2743,1.0516719132603662,0.633063306330633,100.0
48,2802,1.0494604501946219,0.6353635363536354,100.0
49,2860,1.0101707595752614,0.638526794951376,96.67
50,2919,1.008477263451725,0.637906062487068,96.67
51,2978,1.0046194114560143,0.638733705772812,96.67
52,3037,1.00324167536596,0.638009517897786,96.67
53,3096,0.9992970905616158,0.6408028139871715,96.67
54,3155,0.9972757474417298,0.6411131802193255,96.67
55,3214,0.9964687707234913,0.6426650113800951,96.67
56,3273,1.0270876485800227,0.6445644564456445,100.0
57,3332,1.0248178902405407,0.6448644864486449,100.0
58,3391,1.0230987834577279,0.6468646864686468,100.0
59,3450,1.0226131832189662,0.6456645664566457,100.0
60,3509,1.0205049308678267,0.6485648564856485,100.0
61,3568,1.0194546250328778,0.6501650165016502,100.0
62,3626,0.9848148455501033,0.6496999793089179,96.67
63,3685,0.9848772430127618,0.6492861576660459,96.67
64,3744,0.9834897119683701,0.6501138009517898,96.67
65,3803,0.9833030293715881,0.6512518104696876,96.67
66,3862,0.982487393549149,0.654252017380509,96.67
67,3921,0.9831748689922443,0.6554934823091247,96.67
68,3980,0.9827810043796382,0.6559073039519967,96.67
69,4039,0.9821508894774795,0.6578729567556383,96.67
70,4098,1.0169885188199452,0.6563656365636563,100.0
71,4157,1.0170752406709787,0.6586658665866587,100.0
72,4216,1.0179174766462376,0.6584658465846585,100.0
73,4275,1.0183827562492822,0.6561656165616562,100.0
74,4334,1.0185924656059016,0.6566656665666567,100.0
75,4393,1.0201486370384398,0.6571657165716571,100.0
76,4451,0.9888638647619206,0.6604593420235878,96.67
77,4510,0.9886411831004389,0.6589075108628182,96.67
78,4569,0.9911739115132295,0.659735154148562,96.67
79,4628,0.9925913522218692,0.65932133250569,96.67
80,4687,0.9939294978947016,0.65932133250569,96.67
81,4746,0.9969639265159498,0.6587006000413822,96.67
82,4805,0.999369377354977,0.6583902338092282,96.67
83,4864,1.0002589664110109,0.6589075108628182,96.67
84,4923,1.037954362173402,0.6578657865786579,100.0
85,4982,1.0402628074999365,0.6566656665666567,100.0
86,5041,1.0422758834344976,0.6568656865686568,100.0
87,5100,1.0454248057194055,0.6572657265726572,100.0
88,5159,1.0478683250896275,0.6575657565756575,100.0
89,5218,1.0521667307613531,0.6568656865686568,100.0
90,5276,1.020336750232064,0.6573556797020484,96.67
91,5335,1.0235440653965047,0.6581833229877923,96.67
92,5394,1.0267263081158895,0.6549762052555349,96.67
93,5453,1.031084932186505,0.6551831160769708,96.67
94,5512,1.0354145822228729,0.6558038485412787,96.67
95,5571,1.0375188834178166,0.6548727498448169,96.67
96,5630,1.0426827559052436,0.654562383612663,96.67
97,5689,1.046649375240064,0.6531140078626112,96.67
98,5748,1.0872875845745165,0.652065206520652,100.0
99,5807,1.0904449137258938,0.653965396539654,100.0
100,5866,1.0949038430420106,0.6526652665266527,100.0
