Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,16,0,inf,0.0,0.0,0.0,0
2,67,0,inf,0.0,0.0,0.0,0
3,77,0,inf,0.0,0.0,0.0,0
4,128,0,inf,0.0,0.0,0.0,0
5,138,0,inf,0.0,0.0,0.0,0
6,189,0,inf,0.0,0.0,0.0,0
7,199,0,inf,0.0,0.0,0.0,0
8,250,0,inf,0.0,0.0,0.0,0
9,260,0,inf,0.0,0.0,0.0,0
10,311,0,inf,0.0,0.0,0.0,0
11,321,0,inf,0.0,0.0,0.0,0
12,372,0,inf,0.0,0.0,0.0,0
13,382,0,inf,0.0,0.0,0.0,0
14,433,0,inf,0.0,0.0,0.0,0
15,443,0,inf,0.0,0.0,0.0,0
16,494,0,inf,0.0,0.0,0.0,0
17,504,0,inf,0.0,0.0,0.0,0
18,555,0,inf,0.0,0.0,0.0,0
19,565,0,inf,0.0,0.0,0.0,0
20,616,0,inf,0.0,0.0,0.0,0
21,626,0,inf,0.0,0.0,0.0,0
22,677,0,inf,0.0,0.0,0.0,0
23,687,0,inf,0.0,0.0,0.0,0
24,738,0,inf,0.0,0.0,0.0,0
25,748,0,inf,0.0,0.0,0.0,0
26,799,0,inf,0.0,0.0,0.0,0
27,809,0,inf,0.0,0.0,0.0,0
28,860,0,inf,0.0,0.0,0.0,0
29,870,0,inf,0.0,0.0,0.0,0
30,921,0,inf,0.0,0.0,0.0,0
31,931,0,inf,0.0,0.0,0.0,0
32,982,0,inf,0.0,0.0,0.0,0
33,992,0,inf,0.0,0.0,0.0,0
34,1043,0,inf,0.0,0.0,0.0,0
35,1053,0,inf,0.0,0.0,0.0,0
36,1104,0,inf,0.0,0.0,0.0,0
37,1114,0,inf,0.0,0.0,0.0,0
38,1165,0,inf,0.0,0.0,0.0,0
39,1175,0,inf,0.0,0.0,0.0,0
40,1226,0,inf,0.0,0.0,0.0,0
41,1236,0,inf,0.0,0.0,0.0,0
42,1287,0,inf,0.0,0.0,0.0,0
43,1297,0,inf,0.0,0.0,0.0,0
44,1348,0,inf,0.0,0.0,0.0,0
45,1358,0,inf,0.0,0.0,0.0,0
46,1409,0,inf,0.0,0.0,0.0,0
47,1419,0,inf,0.0,0.0,0.0,0
48,1470,0,inf,0.0,0.0,0.0,0
49,1480,0,inf,0.0,0.0,0.0,0
50,1531,0,inf,0.0,0.0,0.0,0
51,1541,0,inf,0.0,0.0,0.0,0
52,1592,0,inf,0.0,0.0,0.0,0
53,1602,0,inf,0.0,0.0,0.0,0
54,1653,0,inf,0.0,0.0,0.0,0
55,1663,0,inf,0.0,0.0,0.0,0
56,1714,0,inf,0.0,0.0,0.0,0
57,1724,0,inf,0.0,0.0,0.0,0
58,1775,0,inf,0.0,0.0,0.0,0
59,1785,0,inf,0.0,0.0,0.0,0
60,1836,0,inf,0.0,0.0,0.0,0
61,1846,0,inf,0.0,0.0,0.0,0
62,1897,0,inf,0.0,0.0,0.0,0
63,1907,0,inf,0.0,0.0,0.0,0
64,1958,0,inf,0.0,0.0,0.0,0
65,1968,0,inf,0.0,0.0,0.0,0
66,2019,0,inf,0.0,0.0,0.0,0
67,2029,0,inf,0.0,0.0,0.0,0
68,2080,0,inf,0.0,0.0,0.0,0
69,2090,0,inf,0.0,0.0,0.0,0
70,2141,0,inf,0.0,0.0,0.0,0
71,2151,0,inf,0.0,0.0,0.0,0
72,2202,0,inf,0.0,0.0,0.0,0
73,2212,0,inf,0.0,0.0,0.0,0
74,2263,0,inf,0.0,0.0,0.0,0
75,2273,0,inf,0.0,0.0,0.0,0
76,2324,0,inf,0.0,0.0,0.0,0
77,2334,0,inf,0.0,0.0,0.0,0
78,2385,0,inf,0.0,0.0,0.0,0
79,2395,0,inf,0.0,0.0,0.0,0
80,2446,0,inf,0.0,0.0,0.0,0
81,2456,0,inf,0.0,0.0,0.0,0
82,2507,0,inf,0.0,0.0,0.0,0
83,2517,0,inf,0.0,0.0,0.0,0
84,2568,0,inf,0.0,0.0,0.0,0
85,2578,0,inf,0.0,0.0,0.0,0
86,2629,0,inf,0.0,0.0,0.0,0
87,2639,0,inf,0.0,0.0,0.0,0
88,2690,0,inf,0.0,0.0,0.0,0
89,2700,0,inf,0.0,0.0,0.0,0
90,2751,0,inf,0.0,0.0,0.0,0
91,2761,0,inf,0.0,0.0,0.0,0
92,2812,0,inf,0.0,0.0,0.0,0
93,2822,0,inf,0.0,0.0,0.0,0
94,2873,0,inf,0.0,0.0,0.0,0
95,2883,0,inf,0.0,0.0,0.0,0
96,2934,0,inf,0.0,0.0,0.0,0
97,2944,0,inf,0.0,0.0,0.0,0
98,2995,0,inf,0.0,0.0,0.0,0
99,3005,0,inf,0.0,0.0,0.0,0
100,3056,0,inf,0.0,0.0,0.0,0
