Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,22,0,inf,0.0,0.0,0.0,0
2,31,0,inf,0.0,0.0,0.0,0
3,81,0,inf,0.0,0.0,0.0,0
4,90,0,inf,0.0,0.0,0.0,0
5,141,0,inf,0.0,0.0,0.0,0
6,149,0,inf,0.0,0.0,0.0,0
7,200,0,inf,0.0,0.0,0.0,0
8,208,0,inf,0.0,0.0,0.0,0
9,259,0,inf,0.0,0.0,0.0,0
10,268,0,inf,0.0,0.0,0.0,0
11,318,0,inf,0.0,0.0,0.0,0
12,327,0,inf,0.0,0.0,0.0,0
13,377,0,inf,0.0,0.0,0.0,0
14,386,0,inf,0.0,0.0,0.0,0
15,437,0,inf,0.0,0.0,0.0,0
16,445,0,inf,0.0,0.0,0.0,0
17,496,0,inf,0.0,0.0,0.0,0
18,505,0,inf,0.0,0.0,0.0,0
19,555,0,inf,0.0,0.0,0.0,0
20,564,0,inf,0.0,0.0,0.0,0
21,614,0,inf,0.0,0.0,0.0,0
22,623,0,inf,0.0,0.0,0.0,0
23,674,0,inf,0.0,0.0,0.0,0
24,682,0,inf,0.0,0.0,0.0,0
25,733,0,inf,0.0,0.0,0.0,0
26,742,0,inf,0.0,0.0,0.0,0
27,792,0,inf,0.0,0.0,0.0,0
28,801,0,inf,0.0,0.0,0.0,0
29,851,0,inf,0.0,0.0,0.0,0
30,860,0,inf,0.0,0.0,0.0,0
31,911,0,inf,0.0,0.0,0.0,0
32,919,0,inf,0.0,0.0,0.0,0
33,970,0,inf,0.0,0.0,0.0,0
34,978,0,inf,0.0,0.0,0.0,0
35,1029,0,inf,0.0,0.0,0.0,0
36,1038,0,inf,0.0,0.0,0.0,0
37,1088,0,inf,0.0,0.0,0.0,0
38,1097,0,inf,0.0,0.0,0.0,0
39,1148,0,inf,0.0,0.0,0.0,0
40,1156,0,inf,0.0,0.0,0.0,0
41,1207,0,inf,0.0,0.0,0.0,0
42,1215,0,inf,0.0,0.0,0.0,0
43,1266,0,inf,0.0,0.0,0.0,0
44,1275,0,inf,0.0,0.0,0.0,0
45,1325,0,inf,0.0,0.0,0.0,0
46,1334,0,inf,0.0,0.0,0.0,0
47,1384,0,inf,0.0,0.0,0.0,0
48,1393,0,inf,0.0,0.0,0.0,0
49,1444,0,inf,0.0,0.0,0.0,0
50,1452,0,inf,0.0,0.0,0.0,0
51,1503,0,inf,0.0,0.0,0.0,0
52,1512,0,inf,0.0,0.0,0.0,0
53,1562,0,inf,0.0,0.0,0.0,0
54,1571,0,inf,0.0,0.0,0.0,0
55,1621,0,inf,0.0,0.0,0.0,0
56,1630,0,inf,0.0,0.0,0.0,0
57,1681,0,inf,0.0,0.0,0.0,0
58,1689,0,inf,0.0,0.0,0.0,0
59,1740,0,inf,0.0,0.0,0.0,0
60,1749,0,inf,0.0,0.0,0.0,0
61,1799,0,inf,0.0,0.0,0.0,0
62,1808,0,inf,0.0,0.0,0.0,0
63,1858,0,inf,0.0,0.0,0.0,0
64,1867,0,inf,0.0,0.0,0.0,0
65,1918,0,inf,0.0,0.0,0.0,0
66,1926,0,inf,0.0,0.0,0.0,0
67,1977,0,inf,0.0,0.0,0.0,0
68,1985,0,inf,0.0,0.0,0.0,0
69,2036,0,inf,0.0,0.0,0.0,0
70,2045,0,inf,0.0,0.0,0.0,0
71,2095,0,inf,0.0,0.0,0.0,0
72,2104,0,inf,0.0,0.0,0.0,0
73,2155,0,inf,0.0,0.0,0.0,0
74,2163,0,inf,0.0,0.0,0.0,0
75,2214,0,inf,0.0,0.0,0.0,0
76,2222,0,inf,0.0,0.0,0.0,0
77,2273,0,inf,0.0,0.0,0.0,0
78,2282,0,inf,0.0,0.0,0.0,0
79,2332,0,inf,0.0,0.0,0.0,0
80,2341,0,inf,0.0,0.0,0.0,0
81,2392,0,inf,0.0,0.0,0.0,0
82,2400,0,inf,0.0,0.0,0.0,0
83,2451,0,inf,0.0,0.0,0.0,0
84,2459,0,inf,0.0,0.0,0.0,0
85,2510,0,inf,0.0,0.0,0.0,0
86,2519,0,inf,0.0,0.0,0.0,0
87,2569,0,inf,0.0,0.0,0.0,0
88,2578,0,inf,0.0,0.0,0.0,0
89,2628,0,inf,0.0,0.0,0.0,0
90,2637,0,inf,0.0,0.0,0.0,0
91,2688,0,inf,0.0,0.0,0.0,0
92,2696,0,inf,0.0,0.0,0.0,0
93,2747,0,inf,0.0,0.0,0.0,0
94,2756,0,inf,0.0,0.0,0.0,0
95,2806,0,inf,0.0,0.0,0.0,0
96,2815,0,inf,0.0,0.0,0.0,0
97,2865,0,inf,0.0,0.0,0.0,0
98,2874,0,inf,0.0,0.0,0.0,0
99,2925,0,inf,0.0,0.0,0.0,0
100,2933,0,inf,0.0,0.0,0.0,0
