Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
44,585.630351625,1320,0.6154038509627406,0.43584832549095154,1,0,100.0
45,598.849131041,1350,0.6194048512128032,0.4427650570869446,1,0,100.0
46,612.029827333,1380,0.6231557889472368,0.43117019534111023,1,0,100.0
47,625.222979291,1410,0.6219054763690923,0.4329533874988556,1,0,100.0
48,638.349634333,1440,0.6311577894473619,0.4308706223964691,1,0,100.0
49,651.595970208,1470,0.6321580395098775,0.4227766692638397,1,0,100.0
50,664.818958041,1500,0.6271567891972993,0.42659834027290344,1,0,100.0
51,677.993127416,1530,0.6221555388847212,0.4380177855491638,1,0,100.0
52,691.177967333,1560,0.6356589147286822,0.4240935146808624,1,0,100.0
53,704.453462666,1590,0.630657664416104,0.4319297671318054,1,0,100.0
54,717.753630583,1620,0.6369092273068268,0.42828842997550964,1,0,100.0
55,730.94366225,1650,0.6374093523380845,0.4250706732273102,1,0,100.0
56,744.078951375,1680,0.6401600400100025,0.4250815510749817,1,0,100.0
57,757.278805333,1710,0.6446611652913228,0.42492273449897766,1,0,100.0
58,770.549387,1740,0.6309077269317329,0.4264476001262665,1,0,100.0
59,783.782662458,1770,0.6456614153538385,0.41618403792381287,1,0,100.0
60,797.029751791,1800,0.641410352588147,0.4186529219150543,1,0,100.0
61,810.321027166,1830,0.6459114778694673,0.42081648111343384,1,0,100.0
62,823.464519083,1860,0.6431607901975493,0.42447343468666077,1,0,100.0
63,836.631886208,1890,0.6364091022755689,0.4340907633304596,1,0,100.0
64,849.770089625,1920,0.6431607901975493,0.4189838767051697,1,0,100.0
65,862.991466416,1950,0.6444111027756939,0.42743778228759766,1,0,100.0
66,876.184336375,1980,0.6451612903225806,0.42575234174728394,1,0,100.0
67,889.457532375,2010,0.6509127281820455,0.4209420680999756,1,0,100.0
68,902.630873458,2040,0.6459114778694673,0.42333340644836426,1,0,100.0
69,915.867756208,2070,0.6509127281820455,0.4202858805656433,1,0,100.0
70,929.049420625,2100,0.6464116029007252,0.43027782440185547,1,0,100.0
71,942.292052708,2130,0.6449112278069518,0.433328777551651,1,0,100.0
72,955.454596333,2160,0.6489122280570142,0.426346093416214,1,0,100.0
73,968.646736125,2190,0.6524131032758189,0.4217822551727295,1,0,100.0
74,981.810656208,2220,0.6511627906976745,0.4241293668746948,1,0,100.0
75,995.014169916,2250,0.6546636659164791,0.4322970509529114,1,0,100.0
76,1008.17432175,2280,0.6476619154788698,0.4316963851451874,1,0,100.0
77,1021.332964791,2310,0.6484121030257565,0.43276089429855347,1,0,100.0
78,1034.460579208,2340,0.6516629157289322,0.4320888817310333,1,0,100.0
79,1047.657666791,2370,0.6446611652913228,0.4321933686733246,1,0,100.0
80,1061.280059083,2400,0.6519129782445612,0.4344184994697571,1,0,100.0
81,1074.627681166,2430,0.6491622905726432,0.43330180644989014,1,0,100.0
82,1087.783633666,2460,0.6524131032758189,0.43384629487991333,1,0,100.0
83,1100.901066833,2490,0.6574143535883971,0.4395555853843689,1,0,100.0
84,1114.066823541,2520,0.6519129782445612,0.431794673204422,1,0,100.0
85,1127.2101505,2550,0.649412353088272,0.4411398768424988,1,0,100.0
86,1140.32243125,2580,0.6501625406351588,0.441001832485199,1,0,100.0
