Round,Sim Time [s],Loss,Accuracy,prog [%]
1,1.824169291,0.9192583164453506,0.09727431857964491,40.0
2,7.102791166,0.9066925071239471,0.1207801950487622,40.0
3,15.30729675,0.8488715210318566,0.221055263815954,40.0
4,15.312316875,0.7970330964982509,0.27031757939484874,40.0
5,20.338728083,0.7402303505122662,0.3158289572393098,40.0
6,28.482965458,0.6942648214638233,0.35408852213053266,40.0
7,28.488070833,0.6662263809815049,0.38884721180295073,40.0
8,33.53694725,0.6464428534895181,0.40785196299074766,40.0
9,41.629794791,0.6372527011826634,0.4191047761940485,40.0
10,41.6347155,0.62088825494349,0.43435858964741186,40.0
11,46.685671166,0.5992026369247585,0.4633658414603651,40.0
12,54.885182583,0.585130768885836,0.47561890472618157,40.0
13,54.889924083,0.576512927608192,0.48262065516379093,40.0
14,59.946828833,0.5676452267527581,0.48887221805451364,40.0
15,68.099185458,0.5541734070229344,0.5016254063515879,40.0
16,68.103937625,0.5461653280319646,0.512128032008002,40.0
17,73.1843445,0.53512371670641,0.5261315328832208,40.0
18,81.332396541,0.5294737024242989,0.5216304076019005,40.0
19,81.337262791,0.5250339673112147,0.5268817204301075,40.0
20,86.42068175,0.5110346387252211,0.5446361590397599,40.0
21,94.6576805,0.5051717987807468,0.5446361590397599,40.0
22,94.662074458,0.49770376449157483,0.5476369092273068,40.0
23,99.720472958,0.4950958088701591,0.5556389097274319,40.0
24,107.819177375,0.4886258534663357,0.5608902225556389,40.0
25,107.824282375,0.49714627521578225,0.5476369092273068,40.0
26,112.878789708,0.4819956986997975,0.5728932233058265,40.0
27,121.022852125,0.47716806808686235,0.5731432858214554,40.0
28,121.027686166,0.4739390124211088,0.5781445361340335,40.0
29,126.092882041,0.46870883638006633,0.5866466616654163,40.0
30,134.328300625,0.4596385252613574,0.5933983495873969,40.0
31,134.332970375,0.477855574633606,0.574143535883971,40.0
32,139.4118225,0.4528276733941748,0.595648912228057,40.0
33,147.502204083,0.45599791014124347,0.5968992248062015,40.0
34,147.507324291,0.44883868175236274,0.6021505376344086,40.0
35,152.594446625,0.45006584463213223,0.6019004751187796,40.0
36,160.773476375,0.4443622467515903,0.6056514128532133,40.0
37,160.778452291,0.44851550780651744,0.6101525381345336,40.0
38,165.867289041,0.4424592846433661,0.6041510377594399,40.0
39,174.043615791,0.44564019739728683,0.6101525381345336,40.0
40,174.048614041,0.44346612849193623,0.6159039759939985,40.0
41,179.134338958,0.43027260544577584,0.6234058514628658,40.0
42,187.282568208,0.4393908391532168,0.6166541635408852,40.0
43,187.287627958,0.43299006196228657,0.6196549137284321,40.0
44,192.373232625,0.42501273264013073,0.6259064766191548,40.0
45,200.528105833,0.4279334242891629,0.6249062265566392,40.0
46,200.532865125,0.42415647460437683,0.6276569142285572,40.0
47,205.621594,0.4216838122888534,0.6344086021505376,40.0
48,213.779409333,0.4271459061173948,0.6291572893223306,40.0
49,213.784074708,0.421322507700156,0.6304076019004751,40.0
50,218.846269916,0.41846922935165276,0.6376594148537135,40.0
51,227.017882,0.4227641873129196,0.6344086021505376,40.0
52,227.02278275,0.4192663490862271,0.6341585396349088,40.0
53,232.099402875,0.4130071404491176,0.6376594148537135,40.0
54,240.261693916,0.41470970855076594,0.6404101025256314,40.0
55,240.266968625,0.4128056885874985,0.6379094773693423,40.0
56,245.342640791,0.4224980557883737,0.6309077269317329,40.0
57,253.51412075,0.41472457922463507,0.6391597899474869,40.0
58,253.518949916,0.4135899779240859,0.6461615403850963,40.0
59,258.616882333,0.41846535665071144,0.6444111027756939,40.0
60,266.706591375,0.4208863498598365,0.6404101025256314,40.0
61,266.7114345,0.406420825423526,0.6506626656664166,40.0
62,271.809202625,0.4083752828740716,0.6509127281820455,40.0
63,279.944077708,0.412160827517928,0.6464116029007252,40.0
64,279.948849291,0.4083583596666704,0.6516629157289322,40.0
65,285.040057,0.41700607337895074,0.6454113528382096,40.0
66,293.19878075,0.4271018374442101,0.6381595398849712,40.0
67,293.203510708,0.4117663792990601,0.6551637909477369,40.0
68,298.27567825,0.4118306236396695,0.6546636659164791,40.0
69,306.429596041,0.41035769034901076,0.6574143535883971,40.0
70,306.435222833,0.4097234989324288,0.6554138534633659,40.0
71,311.502687916,0.40803044152383866,0.6579144786196549,40.0
72,319.672621208,0.4137889567456006,0.6531632908227056,40.0
73,319.677298791,0.40624880322244916,0.6631657914478619,40.0
74,324.766723083,0.4059049976963308,0.6616654163540885,40.0
75,332.911008208,0.41536158731947465,0.6554138534633659,40.0
76,332.916509416,0.41265012891139413,0.6559139784946236,40.0
77,338.008059,0.4087319839537938,0.6616654163540885,40.0
78,346.119949833,0.4126203252020206,0.6551637909477369,40.0
79,346.1263185,0.413433962633531,0.6584146036509128,40.0
80,351.20921525,0.41321832713373735,0.6641660415103776,40.0
81,359.330210125,0.41839710785677353,0.6584146036509128,40.0
82,359.334777791,0.4175896216275194,0.6619154788697175,40.0
83,364.428883125,0.4208061620070506,0.6539134783695923,40.0
84,372.549026041,0.4182871236853026,0.6634158539634909,40.0
85,372.553920375,0.4179573314409767,0.662915728932233,40.0
86,377.643024,0.4248462548548342,0.6561640410102526,40.0
87,385.78158225,0.42033179925270325,0.6636659164791198,40.0
88,385.786595416,0.42839671099577115,0.6586646661665416,40.0
89,390.87882725,0.4243786809013472,0.6621655413853463,40.0
90,399.016385375,0.42706485389945537,0.6614153538384596,40.0
91,399.021691333,0.4228606831779818,0.6641660415103776,40.0
92,404.057012208,0.4391745625219762,0.6546636659164791,40.0
93,412.142813333,0.4305250814774128,0.6591647911977995,40.0
94,412.14794175,0.4276532712336297,0.6639159789947486,40.0
95,417.2225955,0.4306503930252541,0.6574143535883971,40.0
96,425.311959375,0.43409761510596356,0.6611652913228308,40.0
97,425.316684625,0.44237448855798,0.6551637909477369,40.0
98,430.397946125,0.4363689753190442,0.6554138534633659,40.0
99,438.526235625,0.4362863621602811,0.6574143535883971,40.0
100,438.530864416,0.443750835138382,0.6594148537134283,40.0
