Round,Sim Time [s],Loss,Accuracy,prog [%]
1,53,2.3008876091718675,0.1002100210021002,100.0
2,55,inf,0,0
3,117,2.2723500757813455,0.1857185718571857,100.0
4,147,2.114247932511568,0.23442344234423443,100.0
5,180,1.9625551167353987,0.29182918291829185,100.0
6,182,inf,0,0
7,244,1.7824491114892065,0.35333533353335334,100.0
8,246,inf,0,0
9,307,1.6276316111810505,0.41004100410041006,100.0
10,309,inf,0,0
11,371,1.5222658618006855,0.45344534453445345,100.0
12,373,inf,0,0
13,434,1.4489752579610795,0.47754775477547756,100.0
14,436,inf,0,0
15,498,1.3938952355924061,0.49884988498849886,100.0
16,500,inf,0,0
17,562,1.3489420536160468,0.5141514151415142,100.0
18,592,1.3296919931732119,0.5215521552155216,100.0
19,625,1.3112918855142315,0.5293529352935293,100.0
20,627,inf,0,0
21,689,1.2786494483118178,0.5443544354435443,100.0
22,691,inf,0,0
23,752,1.2490736655878136,0.5529552955295529,100.0
24,754,inf,0,0
25,816,1.2242371934902039,0.5590559055905591,100.0
26,818,inf,0,0
27,879,1.1994092699169414,0.5682568256825683,100.0
28,881,inf,0,0
29,943,1.178433511748555,0.5784578457845785,100.0
30,945,inf,0,0
31,1007,1.1587043738796259,0.5874587458745875,100.0
32,1037,1.1509566378510032,0.59005900590059,100.0
33,1070,1.1413678879491111,0.5956595659565956,100.0
34,1072,inf,0,0
35,1134,1.1271145381784415,0.6006600660066007,100.0
36,1136,inf,0,0
37,1197,1.113453139875333,0.6058605860586058,100.0
38,1199,inf,0,0
39,1261,1.1024132178490087,0.6094609460946094,100.0
40,1263,inf,0,0
41,1325,1.0903399976562822,0.6147614761476148,100.0
42,1355,1.0860329870093344,0.6165616561656165,100.0
43,1388,1.0816656983316635,0.6181618161816181,100.0
44,1390,inf,0,0
45,1452,1.0742945783260596,0.6223622362236224,100.0
46,1482,1.0700980314923525,0.6241624162416242,100.0
47,1515,1.065749685392402,0.6257625762576258,100.0
48,1517,inf,0,0
49,1579,1.0607551074534243,0.6276627662766276,100.0
50,1581,inf,0,0
51,1642,1.054673859186764,0.6296629662966297,100.0
52,1644,inf,0,0
53,1706,1.0489398562752965,0.6324632463246325,100.0
54,1708,inf,0,0
55,1770,1.0453250317723404,0.6373637363736374,100.0
56,1800,1.0433943239027164,0.6381638163816382,100.0
57,1833,1.042251211756646,0.6395639563956396,100.0
58,1835,inf,0,0
59,1897,1.0393700885659982,0.6407640764076408,100.0
60,1927,1.0387635894396714,0.63996399639964,100.0
61,1960,1.0377120952193701,0.6414641464146414,100.0
62,1962,inf,0,0
63,2024,1.0367051150046058,0.6440644064406441,100.0
64,2026,inf,0,0
65,2087,1.0371572927486703,0.6441644164416441,100.0
66,2089,inf,0,0
67,2151,1.0368924044525347,0.6455645564556456,100.0
68,2153,inf,0,0
69,2215,1.0393282118723346,0.6477647764776477,100.0
70,2245,1.0383049518267116,0.6462646264626463,100.0
71,2278,1.0411897639889558,0.648064806480648,100.0
72,2280,inf,0,0
73,2342,1.042730967462366,0.6482648264826483,100.0
74,2372,1.0448799319411044,0.6481648164816481,100.0
75,2405,1.045932790928028,0.6485648564856485,100.0
76,2407,inf,0,0
77,2469,1.0513831755246985,0.6493649364936493,100.0
78,2471,inf,0,0
79,2532,1.0545433726120923,0.6487648764876488,100.0
80,2534,inf,0,0
81,2596,1.0594898479545558,0.647964796479648,100.0
82,2598,inf,0,0
83,2660,1.0643363360323803,0.6487648764876488,100.0
84,2690,1.0684456254841628,0.6474647464746475,100.0
85,2723,1.0713065503929544,0.6458645864586459,100.0
86,2725,inf,0,0
87,2787,1.080239547683105,0.645964596459646,100.0
88,2789,inf,0,0
89,2850,1.0849760422760477,0.6461646164616461,100.0
90,2852,inf,0,0
91,2914,1.0923886267508471,0.6452645264526453,100.0
92,2916,inf,0,0
93,2977,1.1033499180210091,0.6429642964296429,100.0
94,2979,inf,0,0
95,3041,1.113160829833147,0.6431643164316432,100.0
96,3043,inf,0,0
97,3105,1.1220408396579866,0.6425642564256425,100.0
98,3135,1.129460387939877,0.6407640764076408,100.0
99,3168,1.1351907591753487,0.6441644164416441,100.0
100,3170,inf,0,0
