Round,Sim Time [s],Loss,Accuracy,prog [%]
1,15,inf,0,0
2,73,inf,0,0
3,131,inf,0,0
4,189,inf,0,0
5,248,inf,0,0
6,306,inf,0,0
7,364,inf,0,0
8,422,inf,0,0
9,481,inf,0,0
10,539,inf,0,0
11,597,inf,0,0
12,655,inf,0,0
13,714,inf,0,0
14,772,inf,0,0
15,830,inf,0,0
16,888,inf,0,0
17,947,inf,0,0
18,1005,inf,0,0
19,1063,inf,0,0
20,1121,inf,0,0
21,1180,inf,0,0
22,1238,inf,0,0
23,1296,inf,0,0
24,1354,inf,0,0
25,1413,inf,0,0
26,1471,inf,0,0
27,1529,inf,0,0
28,1587,inf,0,0
29,1646,inf,0,0
30,1704,inf,0,0
31,1762,inf,0,0
32,1820,inf,0,0
33,1879,inf,0,0
34,1937,inf,0,0
35,1995,inf,0,0
36,2053,inf,0,0
37,2112,inf,0,0
38,2170,inf,0,0
39,2228,inf,0,0
40,2286,inf,0,0
41,2345,inf,0,0
42,2403,inf,0,0
43,2461,inf,0,0
44,2519,inf,0,0
45,2578,inf,0,0
46,2636,inf,0,0
47,2694,inf,0,0
48,2752,inf,0,0
49,2811,inf,0,0
50,2869,inf,0,0
51,2927,inf,0,0
52,2985,inf,0,0
53,3044,inf,0,0
54,3102,inf,0,0
55,3160,inf,0,0
56,3218,inf,0,0
57,3277,inf,0,0
58,3335,inf,0,0
59,3393,inf,0,0
60,3451,inf,0,0
61,3510,inf,0,0
62,3568,inf,0,0
63,3626,inf,0,0
64,3684,inf,0,0
65,3743,inf,0,0
66,3801,inf,0,0
67,3859,inf,0,0
68,3917,inf,0,0
69,3976,inf,0,0
70,4034,inf,0,0
71,4092,inf,0,0
72,4150,inf,0,0
73,4209,inf,0,0
74,4267,inf,0,0
75,4325,inf,0,0
76,4383,inf,0,0
77,4442,inf,0,0
78,4500,inf,0,0
79,4558,inf,0,0
80,4616,inf,0,0
81,4675,inf,0,0
82,4733,inf,0,0
83,4791,inf,0,0
84,4849,inf,0,0
85,4908,inf,0,0
86,4966,inf,0,0
87,5024,inf,0,0
88,5082,inf,0,0
89,5141,inf,0,0
90,5199,inf,0,0
91,5257,inf,0,0
92,5315,inf,0,0
93,5374,inf,0,0
94,5432,inf,0,0
95,5490,inf,0,0
96,5548,inf,0,0
97,5607,inf,0,0
98,5665,inf,0,0
99,5723,inf,0,0
100,5781,inf,0,0
