Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,22.617477,30,0.11085180863477247,1.3793777227401733,1,0,100.0
2,39.956978583,60,0.15852642107017836,1.3622785806655884,1,0,100.0
3,57.23937,90,0.22703783963993995,1.3041772842407227,1,0,100.0
4,74.449464375,120,0.24720786797799632,1.2388966083526611,1,0,100.0
5,91.853162,150,0.2773795632605434,1.1933698654174805,1,0,100.0
6,109.117177875,180,0.30771795299216537,1.1428273916244507,1,0,100.0
7,126.495971916,210,0.3420570095015836,1.0816912651062012,1,0,100.0
8,143.734464,240,0.3842307051175196,1.0249485969543457,1,0,100.0
9,161.053304666,270,0.3938989831638606,0.9815245866775513,1,0,100.0
10,178.352713958,300,0.40956826137689617,0.9452661871910095,1,0,100.0
11,195.707611583,330,0.430238373062177,0.9181551933288574,1,0,100.0
12,213.202590625,360,0.44690781796966156,0.896704912185669,1,0,100.0
13,230.505662125,390,0.46624437406234376,0.8683968186378479,1,0,100.0
14,247.861043875,420,0.47541256876146026,0.8600687384605408,1,0,100.0
15,265.126507875,450,0.4830805134189031,0.8527935743331909,1,0,100.0
16,282.432437166,480,0.5005834305717619,0.8281693458557129,1,0,100.0
17,299.755411875,510,0.509084847474579,0.8076334595680237,1,0,100.0
18,317.015347208,540,0.5115852642107018,0.8215082287788391,1,0,100.0
19,334.406702041,570,0.5249208201366895,0.8014458417892456,1,0,100.0
20,351.729422541,600,0.5379229871645275,0.7712148427963257,1,0,100.0
21,368.964871958,630,0.5364227371228538,0.7742774486541748,1,0,100.0
22,386.259804583,660,0.5352558759793299,0.7683553099632263,1,0,100.0
23,403.582115833,690,0.5464244040673446,0.7538174390792847,1,0,100.0
24,420.816806791,720,0.561093515585931,0.7412024140357971,1,0,100.0
25,438.174377875,750,0.5607601266877813,0.7345777153968811,1,0,100.0
26,455.435337916,780,0.5627604600766795,0.7287748456001282,1,0,100.0
27,472.833166041,810,0.5727621270211702,0.7234488725662231,1,0,100.0
28,490.158860916,840,0.568594765794299,0.7227264642715454,1,0,100.0
29,507.414711708,870,0.5809301550258377,0.70611172914505,1,0,100.0
30,524.7300345,900,0.5834305717619603,0.7009982466697693,1,0,100.0
31,542.003899291,930,0.5724287381230205,0.7163127660751343,1,0,100.0
32,559.287528166,960,0.5819303217202867,0.699072539806366,1,0,100.0
33,576.553133416,990,0.5889314885814302,0.6924659609794617,1,0,100.0
34,593.842662916,1020,0.5860976829471578,0.7043936848640442,1,0,100.0
35,611.096743,1050,0.5922653775629272,0.6869950294494629,1,0,100.0
36,628.362168125,1080,0.5867644607434572,0.6919062733650208,1,0,100.0
37,645.677161375,1110,0.6046007667944657,0.6723147630691528,1,0,100.0
38,662.88733025,1140,0.6041006834472412,0.6729124784469604,1,0,100.0
39,680.076811041,1170,0.6084347391231872,0.671017050743103,1,0,100.0
40,697.284587541,1200,0.6091015169194866,0.6661445498466492,1,0,100.0
41,714.6134715,1230,0.6136022670445074,0.6591887474060059,1,0,100.0
42,731.958209583,1260,0.6136022670445074,0.6657622456550598,1,0,100.0
43,749.255168375,1290,0.6229371561926987,0.6553331017494202,1,0,100.0
44,766.538713458,1320,0.6074345724287381,0.6711928248405457,1,0,100.0
45,783.804010208,1350,0.625937656276046,0.6470997333526611,1,0,100.0
46,800.985030083,1380,0.6149358226371062,0.6586361527442932,1,0,100.0
47,818.259794375,1410,0.6166027671278547,0.6516088843345642,1,0,100.0
48,835.495609291,1440,0.6252708784797466,0.644403874874115,1,0,100.0
49,852.762388125,1470,0.6202700450075013,0.6563107371330261,1,0,100.0
50,869.788991333,1500,0.6266044340723453,0.6397213339805603,1,0,100.0
51,886.894869958,1530,0.6301050175029171,0.6445337533950806,1,0,100.0
52,904.048097416,1560,0.6222703783963994,0.6488593816757202,1,0,100.0
53,921.198704208,1590,0.632438739789965,0.6376959681510925,1,0,100.0
