Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
1,422.472320875,35,0.14495257178549703,1.5370104097086807,0.07099067906572394,0.14495257178549703,0.07781202738720384,29,0,100.0
2,1074.227688291,70,0.1586888081803887,1.8939845953668868,0.11888096717975315,0.1586888081803887,0.10181269557696926,35,0,100.0
3,1741.397257916,105,0.268421331597027,1.7546028682163783,0.2509514264487952,0.268421331597027,0.23589035918276524,35,0,100.0
4,2401.98552525,140,0.31055648451131596,1.6427571943828039,0.2886147230972905,0.31055648451131596,0.2863944828103988,35,0,100.0
5,3061.021058041,175,0.33271452698627435,1.5634702989033291,0.3170916027532399,0.33271452698627435,0.30888013890192817,35,0,100.0
6,3717.184218291,210,0.3613210303613276,1.4989988769803728,0.35022313354178675,0.3613210303613276,0.3448093951846217,35,0,100.0
7,4373.114900125,245,0.3885960897842481,1.442331293651036,0.38004125329015115,0.3885960897842481,0.3779376761160584,35,0,100.0
8,5032.060402875,280,0.40743661890620125,1.3852233478001186,0.3999084793062619,0.40743661890620125,0.39762630976208985,35,0,100.0
9,5692.270873708,315,0.42620384516003507,1.3515515736171178,0.41812857257747,0.42620384516003507,0.41788966864500543,35,0,100.0
10,6356.77210875,350,0.43868380179569927,1.3247119665145874,0.43048542310358123,0.43868380179569927,0.43045825070938387,35,0,100.0
11,7015.01364225,385,0.45374071019301065,1.2879977090018135,0.44645617955893546,0.4537407101930106,0.4460626188059858,35,0,100.0
12,7675.356328083,420,0.46554984710630803,1.2634217773165022,0.4580280978634282,0.46554984710630803,0.4578565976909762,35,0,100.0
13,8331.2672045,455,0.4760642504272668,1.2424449239458357,0.47018787524097405,0.4760642504272667,0.4694168113296365,35,0,100.0
14,8991.452885833,490,0.4892158965352275,1.2215114184788296,0.48373192662438913,0.4892158965352275,0.4828176128885735,35,0,100.0
15,9654.2246235,525,0.4990297389103692,1.2004653249468122,0.49325141699001807,0.4990297389103692,0.4929675188800824,35,0,100.0
16,10310.108395375,560,0.5071957550796137,1.174367914881025,0.5010741954696931,0.5071957550796137,0.5016971508767178,35,0,100.0
17,10977.593730208,595,0.5156012221192497,1.1622717584882463,0.5105637018619452,0.5156012221192497,0.5100585413624538,35,0,100.0
18,11640.10490175,630,0.524350151222524,1.1414319072450911,0.5186391292103454,0.524350151222524,0.5191044808947937,35,0,100.0
19,12302.243745666,665,0.5296718835744395,1.1274942943028041,0.5232411615099224,0.5296718835744395,0.5235780432716347,35,0,100.0
20,12965.220365625,700,0.5389986046265949,1.112570687702724,0.5340673013315562,0.5389986046265949,0.5340518325096024,35,0,100.0
21,13629.964034083,735,0.5426434830144327,1.0944297177450997,0.5357989669936444,0.5426434830144327,0.5366425062670918,35,0,100.0
