Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
1,461.2715115,30,0.102129638,1.564441374,0.045271033,0.102129638,0.022857107,31,0,100
2,1106.972413,60,0.123224673,1.912002841,0.030807436,0.123224673,0.044048506,35,0,100
3,1760.622505,90,0.143433439,1.963662522,0.141408802,0.143433439,0.054813828,35,0,100
4,2413.973394,120,0.174322999,1.950841771,0.15094346,0.174322999,0.104346231,35,0,100
5,3067.620674,150,0.188435722,1.865403087,0.149605823,0.188435722,0.121452581,35,0,100
6,3726.858048,180,0.296704647,1.676917822,0.291093377,0.296704647,0.259912477,35,0,100
7,4382.950431,210,0.324283247,1.596199713,0.311765519,0.324283247,0.296585573,35,0,100
8,5037.633772,240,0.355612166,1.508945969,0.345321493,0.355612166,0.33781935,35,0,100
9,5677.748733,270,0.378912598,1.401254298,0.371844208,0.378912598,0.365023719,35,0,100
10,6330.472508,300,0.403284143,1.388728407,0.396619007,0.403284143,0.39344745,35,0,100
11,6980.838583,330,0.424013354,1.336209815,0.418987262,0.424013354,0.416330743,35,0,100
12,7633.918197,360,0.443922498,1.304369712,0.438994227,0.443922498,0.438060626,35,0,100
13,8289.243031,390,0.458354827,1.275687344,0.453120726,0.458354827,0.451402294,35,0,100
14,8946.064224,420,0.46898288,1.252307139,0.463809367,0.46898288,0.463333497,35,0,100
15,9601.969179,450,0.477781883,1.228525448,0.47179837,0.477781883,0.471682813,35,0,100
16,10262.85367,480,0.485592085,1.197953115,0.479226085,0.485592085,0.478982379,35,0,100
17,10917.17286,510,0.496698245,1.183763058,0.49091244,0.496698245,0.490940787,35,0,100
18,11573.30916,540,0.505703694,1.162623143,0.500258041,0.505703694,0.500248623,35,0,100
19,12230.45083,570,0.512680937,1.148310358,0.506452368,0.512680937,0.50644629,35,0,100
20,12885.22649,600,0.519659641,1.131790999,0.514275706,0.519659641,0.514129002,35,0,100
21,13526.15927,630,0.525269539,1.114923876,0.519965167,0.525269539,0.520281735,35,0,100
22,14125.84758,660,0.533157287,1.0717147,0.527757148,0.533157287,0.528544628,35,0,100
23,14733.68187,690,0.540628461,1.086523611,0.535273951,0.540628461,0.535705811,35,0,100
24,15339.5669,720,0.543280208,1.074297547,0.536979,0.543280208,0.537543265,35,0,100
25,15946.65239,750,0.552167254,1.061148606,0.545536736,0.552167254,0.547073888,35,0,100
26,16544.1264,780,0.558361107,1.019209794,0.552307788,0.558361107,0.553240509,35,0,100
27,17152.45787,810,0.563003029,1.04002146,0.558153274,0.563003029,0.559393644,35,0,100
28,17761.7084,840,0.567718516,1.029446251,0.562597485,0.567718516,0.563506082,35,0,100
29,18376.19183,870,0.573068872,1.01958921,0.566540547,0.573068872,0.568159337,35,0,100
30,18977.20287,900,0.578413119,0.979971135,0.574067,0.578413119,0.575152604,35,0,100
31,19582.59977,930,0.58226084,1.001015656,0.576164815,0.58226084,0.577468377,35,0,100
32,20192.07016,960,0.587895389,0.993481202,0.582582215,0.587895389,0.583362595,35,0,100
33,20801.48572,990,0.592230514,0.982416347,0.586572416,0.592230514,0.588180932,35,0,100
34,21399.31302,1020,0.598258492,0.948694164,0.592482745,0.598258492,0.594141932,35,0,100
35,22007.54259,1050,0.600681,0.966316589,0.595291367,0.600681,0.596428738,35,0,100
36,22619.53971,1080,0.605625028,0.958732906,0.601251796,0.605625028,0.602214672,35,0,100
37,23227.17143,1110,0.606161393,0.951126305,0.600445676,0.606161393,0.602196411,35,0,100
38,23836.82908,1140,0.610876148,0.944608588,0.605334851,0.610876148,0.606805409,35,0,100
39,24505.85644,1170,0.614518924,0.915046741,0.609403852,0.614518924,0.611033462,35,0,100
40,25157.52815,1200,0.616364839,0.935664916,0.612230683,0.616364839,0.613402125,35,0,100
41,25800.07495,1230,0.620114369,0.929307183,0.616201662,0.620114369,0.61754484,35,0,100
42,26438.41133,1260,0.622512834,0.926411845,0.617786964,0.622512834,0.619149883,35,0,100
43,27085.5132,1290,0.625343293,0.921349742,0.619339865,0.625343293,0.620950223,35,0,100
44,27727.51488,1320,0.628059183,0.915959162,0.623150015,0.628059183,0.624617125,35,0,100
45,28372.50058,1350,0.628244122,0.913026222,0.623895048,0.628244122,0.625090023,35,0,100
46,29017.32961,1380,0.630528923,0.90950425,0.626292607,0.630528923,0.627490709,35,0,100
47,29649.44711,1410,0.63081075,0.879017974,0.626130673,0.63081075,0.627685288,35,0,100
48,30293.3406,1440,0.631788857,0.901933396,0.626908121,0.631788857,0.628145536,35,0,100
49,30939.34806,1470,0.631900749,0.897310635,0.626816637,0.631900749,0.628458577,35,0,100
50,31580.47083,1500,0.634102043,0.894421777,0.630377434,0.634102043,0.631703285,35,0,100
51,32218.42786,1530,0.635039759,0.890945554,0.631188795,0.635039759,0.632182091,35,0,100
52,32856.64605,1560,0.636721845,0.890611875,0.634755297,0.637707155,0.635476069,35,0,100
53,33495.18574,1590,0.637707155,0.884545003,0.632953927,0.636721845,0.634216326,35,0,100
54,34137.14442,1620,0.639540994,0.883488715,0.635405616,0.639540994,0.636936507,35,0,100
55,34766.10436,1650,0.642466663,0.857297866,0.639106763,0.643113162,0.640444268,35,0,100
56,35365.32429,1680,0.643113162,0.854180881,0.639860984,0.643394304,0.640892989,35,0,100
57,35976.05091,1710,0.643394304,0.880502418,0.639256765,0.642466663,0.640460851,35,0,100
58,36582.91136,1740,0.644705185,0.874439599,0.640613706,0.644705185,0.641941807,35,0,100
59,37191.05211,1770,0.645736559,0.874029027,0.642264793,0.645736559,0.643493108,35,0,100
60,37791.93358,1800,0.645755954,0.853362325,0.644682556,0.647571225,0.645645289,35,0,100
61,38399.68298,1830,0.647571225,0.872094188,0.642141423,0.645755954,0.643430448,35,0,100
62,39010.74836,1860,0.648739698,0.87196627,0.645286376,0.648739698,0.646501277,35,0,100
63,39641.64195,1890,0.649526912,0.84589038,0.647166912,0.649751202,0.647937387,35,0,100
64,40293.58027,1920,0.649751202,0.841995694,0.645909908,0.649526912,0.647013215,35,0,100
65,40971.42836,1950,0.65032714,0.867855954,0.64742004,0.650742757,0.648677838,35,0,100
66,41624.40682,1980,0.650541838,0.865841666,0.646830926,0.65032714,0.648162883,35,0,100
67,42280.01303,2010,0.650742757,0.862720891,0.649683806,0.652351722,0.650667598,35,0,100
68,42939.07728,2040,0.651689924,0.844647331,0.649349365,0.653007595,0.650671025,35,0,100
69,43620.182,2070,0.652351722,0.869477916,0.650492792,0.653787809,0.651492434,35,0,100
70,44285.50504,2100,0.652804907,0.868872193,0.653107392,0.656088482,0.653971521,35,0,100
71,44945.28476,2130,0.653007595,0.86895545,0.652959086,0.656469058,0.654185697,35,0,100
72,45600.54609,2160,0.653310883,0.86644945,0.652467037,0.655813793,0.653685939,35,0,100
73,46256.52039,2190,0.653611204,0.86982952,0.654266751,0.655930364,0.654797608,35,0,100
74,46911.32231,2220,0.653787809,0.868918908,0.652814731,0.656285924,0.654100127,35,0,100
75,47569.14351,2250,0.654465642,0.86961196,0.653028087,0.656413317,0.65439539,35,0,100
76,48233.46534,2280,0.65476451,0.869463147,0.654693148,0.656878765,0.655641588,35,0,100
77,48894.35416,2310,0.655460752,0.876818889,0.655206802,0.658381774,0.656115049,35,0,100
78,49552.81924,2340,0.655813793,0.874807021,0.656097779,0.659639528,0.65744075,35,0,100
79,50209.85618,2370,0.655867454,0.875716143,0.653179759,0.655867454,0.654032578,35,0,100
80,50872.38822,2400,0.655930364,0.879962157,0.655058274,0.657630541,0.656145778,35,0,100
81,51536.5093,2430,0.655944013,0.877439998,0.655283753,0.65817178,0.656472405,35,0,100
82,52206.90374,2460,0.656088482,0.882953051,0.656553569,0.658404243,0.65722542,35,0,100
83,52857.23994,2490,0.656227866,0.88401651,0.655251864,0.657563978,0.656052605,35,0,100
84,53513.65548,2520,0.656285924,0.886927407,0.655068511,0.657112611,0.655817754,35,0,100
85,54168.81125,2550,0.656413317,0.890406961,0.654385311,0.65718272,0.655467293,35,0,100
86,54824.53424,2580,0.656437722,0.890383174,0.65533216,0.657491108,0.656235637,35,0,100
87,55477.58611,2610,0.656469058,0.895108184,0.655393345,0.657699735,0.656321189,35,0,100
88,56133.53756,2640,0.656719506,0.897616826,0.653725752,0.656437722,0.654753385,35,0,100
89,56792.28432,2670,0.656878765,0.900986133,0.653825981,0.655944013,0.654734754,35,0,100
90,57441.09806,2700,0.657008143,0.879125732,0.655064815,0.657008143,0.65564815,35,0,100
91,58098.23354,2730,0.657112611,0.905046122,0.651836098,0.654465642,0.652881819,35,0,100
92,58750.0429,2760,0.65718272,0.907254325,0.654030035,0.656719506,0.655123221,35,0,100
93,59391.6961,2790,0.657491108,0.884284951,0.653144099,0.655460752,0.654098417,35,0,100
94,60031.52246,2820,0.657563978,0.889409341,0.652764456,0.65476451,0.653515339,35,0,100
95,60682.915,2850,0.657630541,0.918168669,0.653264337,0.656227866,0.654499803,35,0,100
96,61337.82884,2880,0.657699735,0.920362152,0.652073438,0.653310883,0.652578526,35,0,100
97,61996.66627,2910,0.65817178,0.926460874,0.651230778,0.652804907,0.651867593,35,0,100
98,62612.26036,2940,0.658381774,0.906685981,0.65224651,0.653611204,0.652746446,35,0,100
99,63217.39346,2970,0.658404243,0.934162397,0.648517655,0.651689924,0.649846016,35,0,100
100,63824.45872,3000,0.658639528,0.937214451,0.648977577,0.650541838,0.649598806,35,0,100
