Round,Sim Time [s],Accuracy,Loss,Precision,Recall,F-score,prog [%]
1,24,0.10252296922852559,1.579251568698883,0.043145776564899686,0.10252296922852559,0.02277171891905138,68.58
2,85,0.12285614280714036,1.972135656118393,0.030657337317734002,0.12285614280714036,0.043874122222242955,85.72
3,147,0.14259907417861578,2.035034085726738,0.14142821371427403,0.14259907417861578,0.05446007989677933,88.58
4,209,0.17364796206390426,2.0256506977081297,0.15034795739555556,0.17364796206390426,0.1040908728656503,88.58
5,270,0.18821271310827595,1.9406833267211914,0.1477493015337024,0.18821271310827595,0.12127464986026029,88.58
6,332,0.2973918934176358,1.7354606463521718,0.29235689021132344,0.2973918934176358,0.26068147949110865,88.58
7,394,0.32437619961612285,1.655738926861435,0.31205286082342826,0.32437619961612285,0.29676551580631416,88.58
8,455,0.35452184712656654,1.5732796493038534,0.3440042536811184,0.35452184712656654,0.3367115457726361,88.58
9,517,0.3781190019193858,1.4987509612400085,0.37068471169203027,0.3781190019193858,0.3642361655898905,88.58
10,579,0.4025064920401942,1.4417554902359844,0.39564669116739487,0.4025064920401942,0.3927124777488894,88.58
11,640,0.42294230552105677,1.3943054733932019,0.4178078832569465,0.42294230552105677,0.41530896915930055,88.58
12,702,0.44247487862707463,1.3571817177843302,0.43759161308424616,0.44247487862707463,0.43677287654774416,88.58
13,763,0.4579395636448489,1.2825891628161072,0.45280254631683914,0.4579395636448489,0.45103198624978247,85.72
14,825,0.46889465959128374,1.2992070523297414,0.46360128488137925,0.46889465959128374,0.4632473172553825,88.58
15,887,0.4773625381054533,1.274558344378788,0.4712737185372789,0.4773625381054533,0.4712870966210591,88.58
16,948,0.48489091121222727,1.2105443625085521,0.47860780436264005,0.48489091121222727,0.47837156188743,85.72
17,1010,0.4959918708366264,1.2305911094691138,0.4900703091355264,0.4959918708366264,0.49028329211647087,88.58
18,1072,0.5051371796319295,1.2110668235761113,0.49964712058008814,0.5051371796319295,0.4998018691775141,88.58
19,1133,0.5120243874901208,1.192515517037618,0.5057205188982773,0.5120243874901208,0.5058811161794866,88.58
20,1195,0.5189115953483121,1.1766337763875026,0.5134981474866511,0.5189115953483121,0.5135015939310024,88.58
21,1257,0.5246697527379474,1.1602701136534335,0.5193042860099505,0.5246697527379474,0.5197611724921994,88.58
22,1318,0.5322343908772722,1.1449450056770234,0.526876200858874,0.5322343908772722,0.5278144264997748,88.58
23,1380,0.5396861239697415,1.1307416796646081,0.5344188918162348,0.5396861239697415,0.5349225262809267,88.58
24,1441,0.5426437988566095,1.0814949673724243,0.5363863315478854,0.5426437988566095,0.5369762628012342,85.72
25,1503,0.5517669639832901,1.1043100314962677,0.5452061082986638,0.5517669639832901,0.546789816804754,88.58
26,1565,0.557638026419781,1.092135850454762,0.5517414664460919,0.557638026419781,0.5527552508263676,88.58
27,1626,0.562244778905612,1.046043407202419,0.5574345045536029,0.562244778905612,0.5586689997468169,85.72
28,1688,0.5673478604493621,1.070088528363267,0.5622960829142484,0.5673478604493621,0.5632956056829596,88.58
29,1750,0.5724285875578639,1.0588792290343378,0.5659493138463372,0.5724285875578639,0.5676270381638999,88.58
30,1811,0.5770621864426555,1.0148693509509088,0.5727815116962383,0.5770621864426555,0.5738855075636603,85.72
31,1873,0.5816868014000226,1.0393711006021535,0.5756099310189926,0.5816868014000226,0.5769879026543724,88.58
32,1935,0.5873320537428023,1.0304529958851403,0.5820951263733641,0.5873320537428023,0.5828981244089042,88.58
33,1996,0.5913966354296037,1.0210620864229918,0.5857705042104265,0.5913966354296037,0.5874186035536542,88.58
34,2058,0.596590267584961,1.013185183428257,0.590805562111013,0.596590267584961,0.5925755594043299,88.58
35,2120,0.5997516088969177,1.0053665398205631,0.5944414658439604,0.5997516088969177,0.5956296108643241,88.58
36,2181,0.6044936208648527,0.9982989555661043,0.6001805016940186,0.6044936208648527,0.6011812864623718,88.58
37,2243,0.6053968612396974,0.9903514691170014,0.5998013451818928,0.6053968612396974,0.6015638945137546,88.58
38,2304,0.6097304865243263,0.9531207528239174,0.6042361047125248,0.6097304865243263,0.6056719979763404,85.72
39,2366,0.613300214519589,0.9781736867834465,0.608305953196591,0.613300214519589,0.6099822482074074,88.58
40,2428,0.6156712205035565,0.972285510050258,0.6116027013556851,0.6156712205035565,0.6128022031990372,88.58
41,2489,0.6190642865476608,0.9358059974850563,0.6152100418691295,0.6190642865476608,0.6165183651111099,85.72
42,2551,0.621655187986903,0.9617183324995014,0.6170111836108283,0.621655187986903,0.6183875389542196,88.58
43,2613,0.6244778141582928,0.958125647971392,0.6185590041358482,0.6244778141582928,0.6202081328568225,88.58
44,2674,0.6272313615680783,0.9223134975851178,0.6223227571388059,0.6272313615680783,0.6237645098721792,85.72
45,2736,0.6276391554702495,0.9486982083257899,0.623360803330008,0.6276391554702495,0.6245953489593381,88.58
46,2798,0.6296714463136502,0.9442435005525084,0.6255180774556612,0.6296714463136502,0.6267531993786226,88.58
47,2859,0.6303488765947838,0.9405182809556558,0.6257198615544949,0.6303488765947838,0.6273548453825487,88.58
48,2921,0.6314779270633397,0.9372429264624851,0.6267311339232586,0.6314779270633397,0.6280153490938917,88.58
49,2983,0.6313650220164841,0.9333814008291789,0.6264283939152405,0.6313650220164841,0.6280970622250236,88.58
50,3044,0.6337360280004516,0.9303678948443194,0.6301918359345724,0.6337360280004516,0.6315272178736017,88.58
51,3106,0.6346392683752964,0.9278539783472348,0.6308967526612249,0.6346392683752964,0.6319435146110685,88.58
52,3167,0.6374985415937463,0.8949583357633782,0.6345286977778976,0.6374985415937463,0.6352445389594767,85.72
53,3229,0.6364457491249859,0.9220905310212558,0.6328450778597559,0.6364457491249859,0.6341127513145133,88.58
54,3291,0.639494185390087,0.9191496877547565,0.6355068761314155,0.639494185390087,0.6370412579524102,88.58
55,3352,0.642748804106872,0.8870952127707161,0.6386262900565732,0.642748804106872,0.6400545497101658,85.72
56,3414,0.6433329569831772,0.9150588766205008,0.6398368866022445,0.6433329569831772,0.6409821105719595,88.58
57,3476,0.6423168115614768,0.9124665866793439,0.6392785278177656,0.6423168115614768,0.6404636879968377,88.58
58,3537,0.6445749124985887,0.9115181092386614,0.6406397889331713,0.6445749124985887,0.6419859502905182,88.58
59,3599,0.6454781528734335,0.9093242459432762,0.6421871811333194,0.6454781528734335,0.6434052751909588,88.58
60,3661,0.6468330134357005,0.9076553156287694,0.6440553357137382,0.6468330134357005,0.6450659905036038,88.58
61,3722,0.6454781528734335,0.9072082073735818,0.6420412832611962,0.6454781528734335,0.6433124596734701,88.58
62,3784,0.6481878739979677,0.9060953356954474,0.6449411835385538,0.6481878739979677,0.6461387902336299,88.58
63,3846,0.6489782093259568,0.9053142872943263,0.6464559996583713,0.6489782093259568,0.6473115922164596,88.58
64,3907,0.6486394941853901,0.9046907001943356,0.6451093905193978,0.6486394941853901,0.6462785279203309,88.58
65,3969,0.6504459749350796,0.9028184829394315,0.6473301580955403,0.6504459749350796,0.6485540635817763,88.58
66,4030,0.6497491541243728,0.8735668092247179,0.6462056503260754,0.6497491541243728,0.6475311168076383,85.72
67,4092,0.6520266455910579,0.9019842916644045,0.6495714795989167,0.6520266455910579,0.6504951837130512,88.58
68,4154,0.6522524556847691,0.9030705062370533,0.648591011538352,0.6522524556847691,0.6500112425583293,88.58
69,4215,0.6532493291331233,0.8753976390469994,0.6499526283582486,0.6532493291331233,0.6509331451864189,85.72
70,4277,0.6558654171841481,0.9028387084438247,0.6529505642885124,0.6558654171841481,0.6538573271774135,88.58
71,4339,0.6564299424184261,0.9031228560198573,0.6530141018031396,0.6564299424184261,0.6542571145072882,88.58
72,4400,0.6555267020435813,0.9039564676892885,0.6522584068261651,0.6555267020435813,0.6534997546632366,88.58
73,4462,0.6556396070904369,0.9041688019352073,0.6541274102764961,0.6556396070904369,0.6545878983269515,88.58
74,4524,0.6560912272778593,0.9056201978423932,0.6527116442805441,0.6560912272778593,0.6540217089562914,88.58
75,4585,0.6564299424184261,0.9056486323825446,0.653220458556576,0.6564299424184261,0.6545141667374812,88.58
76,4647,0.6566557525121373,0.9073307265503714,0.6546422219616862,0.6566557525121373,0.6555153632344048,88.58
77,4708,0.6575662116439155,0.8810350327909866,0.6543940884670455,0.6575662116439155,0.6552681405103356,85.72
78,4770,0.6594783786835271,0.910873426699766,0.6560388446510589,0.6594783786835271,0.6573875598170907,88.58
79,4832,0.6557525121372926,0.9127227536919909,0.6531591507220925,0.6557525121372926,0.6540235999935723,88.58
80,4893,0.6567495041418737,0.8850333298590096,0.6541619660599891,0.6567495041418737,0.6552535359659577,85.72
81,4955,0.6580106130744044,0.9166087473677359,0.6552147374093407,0.6580106130744044,0.6563881369000896,88.58
82,5017,0.6582364231681156,0.9187288468457038,0.6564984397466723,0.6582364231681156,0.6571214846208941,88.58
83,5078,0.6563994866409987,0.8917415077569176,0.6540959736433195,0.6563994866409987,0.6548663272994398,85.72
84,5140,0.6568815626058485,0.9229545806372113,0.6549308476546769,0.6568815626058485,0.6556721807251439,88.58
