Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
1,23.347623208,30,0.09887126732390342,1.6094672679901123,1,0,100.0
2,42.634162875,60,0.1387341048721246,1.601000428199768,1,0,100.0
3,61.960412541,90,0.1887412487498214,1.5400136709213257,1,0,100.0
4,81.169512458,120,0.2774682097442492,1.397886037826538,1,0,100.0
5,100.449883541,150,0.30632947563937707,1.3375762701034546,1,0,100.0
6,119.674434708,180,0.3411915987998285,1.2808351516723633,1,0,100.0
7,138.931903,210,0.3646235176453779,1.2276420593261719,1,0,100.0
8,158.153031291,240,0.38462637519645665,1.178282380104065,1,0,100.0
9,177.551421416,270,0.41177311044434917,1.1256134510040283,1,0,100.0
10,196.933994708,300,0.42477496785255037,1.0926188230514526,1,0,100.0
11,216.171591166,330,0.4449207029575654,1.066646933555603,1,0,100.0
12,235.425504625,360,0.4494927846835262,1.0502618551254272,1,0,100.0
13,254.785665708,390,0.4740677239605658,1.0195982456207275,1,0,100.0
14,274.118486041,420,0.4810687241034434,1.0055454969406128,1,0,100.0
15,293.396464666,450,0.48378339762823264,1.0025732517242432,1,0,100.0
16,312.627551166,480,0.4972138876982426,0.9770302176475525,1,0,100.0
17,331.971112333,510,0.5049292756108016,0.9635587334632874,1,0,100.0
18,351.210686791,540,0.5132161737391056,0.9484708905220032,1,0,100.0
19,370.508101666,570,0.5163594799257036,0.9485424757003784,1,0,100.0
20,389.797798833,600,0.4917845406486641,0.9838700890541077,1,0,100.0
21,409.181485708,630,0.5386483783397629,0.9155344367027283,1,0,100.0
22,428.458922041,660,0.5225032147449635,0.9351173043251038,1,0,100.0
23,447.8091735,690,0.5307901128732676,0.9149906635284424,1,0,100.0
24,467.163007875,720,0.5419345620802972,0.8936233520507812,1,0,100.0
25,486.490871791,750,0.5582226032290327,0.8748242259025574,1,0,100.0
26,505.753372166,780,0.558365480782969,0.8720650672912598,1,0,100.0
27,525.123229833,810,0.5629375625089299,0.8647550940513611,1,0,100.0
28,544.424845291,840,0.5686526646663809,0.852875828742981,1,0,100.0
29,563.725075041,870,0.5709387055293613,0.8496079444885254,1,0,100.0
30,583.064368083,900,0.5705100728675525,0.8518866300582886,1,0,100.0
31,602.462308125,930,0.5830832976139448,0.8338988423347473,1,0,100.0
32,621.774218708,960,0.5829404200600086,0.822816014289856,1,0,100.0
33,640.971717208,990,0.5895127875410773,0.8280360102653503,1,0,100.0
34,660.352590958,1020,0.5872267466780968,0.8182038068771362,1,0,100.0
35,679.785733833,1050,0.5915130732961852,0.8132274746894836,1,0,100.0
36,699.172240375,1080,0.5873696242320331,0.8206778764724731,1,0,100.0
37,718.446322333,1110,0.5983711958851264,0.8037525415420532,1,0,100.0
38,737.785237041,1140,0.5943706243749107,0.819610059261322,1,0,100.0
39,757.216204541,1170,0.6050864409201314,0.786003589630127,1,0,100.0
40,776.550770625,1200,0.6060865837976854,0.7836344838142395,1,0,100.0
41,795.856576916,1230,0.6138019717102443,0.7798895835876465,1,0,100.0
42,815.209311,1260,0.6075153593370481,0.7807568311691284,1,0,100.0
43,834.522353291,1290,0.6170881554507787,0.7771891355514526,1,0,100.0
44,853.864254541,1320,0.6133733390484355,0.7695298790931702,1,0,100.0
45,873.164307541,1350,0.6233747678239748,0.7618466019630432,1,0,100.0
46,892.395301083,1380,0.6275182168881269,0.753000020980835,1,0,100.0
47,911.746867958,1410,0.6155165023574797,0.7794404625892639,1,0,100.0
48,931.1236065,1440,0.6212316045149308,0.7709988355636597,1,0,100.0
49,950.514576625,1470,0.6309472781825975,0.7515073418617249,1,0,100.0
50,969.770897083,1500,0.6313759108444064,0.7429690361022949,1,0,100.0
51,989.074871541,1530,0.6248035433633377,0.7552691102027893,1,0,100.0
52,1008.336572083,1560,0.630661523074725,0.7428192496299744,1,0,100.0
53,1027.695146666,1590,0.6290898699814259,0.7484188675880432,1,0,100.0
54,1046.922506916,1620,0.6263751964566366,0.7611728310585022,1,0,100.0
55,1066.35864275,1650,0.6349478496928133,0.7355107069015503,1,0,100.0
56,1085.549257791,1680,0.6336619517073868,0.7428673505783081,1,0,100.0
57,1104.912741916,1710,0.6346620945849407,0.7347869277000427,1,0,100.0
58,1124.163916083,1740,0.6398056865266467,0.7296676635742188,1,0,100.0
59,1143.47942875,1770,0.6405200742963281,0.728771448135376,1,0,100.0
60,1162.962267,1800,0.6426632376053723,0.7290788888931274,1,0,100.0
61,1182.282912791,1830,0.6459494213459066,0.7258703112602234,1,0,100.0
62,1201.595126708,1860,0.645663666238034,0.7313480973243713,1,0,100.0
63,1221.731192458,1890,0.6378054007715388,0.7431381344795227,1,0,100.0
64,1241.674225666,1920,0.6473781968852693,0.7298323512077332,1,0,100.0
65,1261.651964291,1950,0.6443777682526075,0.7349605560302734,1,0,100.0
66,1281.537473333,1980,0.6506643806258037,0.7293030023574829,1,0,100.0
67,1301.485940625,2010,0.6493784826403772,0.7205646634101868,1,0,100.0
68,1321.604325125,2040,0.6506643806258037,0.7316429018974304,1,0,100.0
69,1341.517782958,2070,0.6550935847978283,0.7191146016120911,1,0,100.0
70,1361.315625625,2100,0.6469495642234605,0.7359342575073242,1,0,100.0
71,1381.168078416,2130,0.6562366052293185,0.7233651280403137,1,0,100.0
