INFO flwr 2023-04-09 16:21:44,099 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=6000)
INFO flwr 2023-04-09 16:21:44,107 | app.py:152 | Flower ECE: gRPC server running (100 rounds), SSL is disabled
INFO flwr 2023-04-09 16:21:44,107 | server.py:86 | Initializing global parameters
INFO flwr 2023-04-09 16:21:44,107 | server.py:270 | Requesting initial parameters from one random client
INFO flwr 2023-04-09 16:21:47,424 | server.py:274 | Received initial parameters from one random client
INFO flwr 2023-04-09 16:21:47,424 | server.py:88 | Evaluating initial parameters
INFO flwr 2023-04-09 16:21:47,424 | server.py:101 | FL starting
DEBUG flwr 2023-04-09 16:21:47,424 | server.py:215 | fit_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:21:52,734 | server.py:229 | fit_round 1 received 1 results and 0 failures
WARNING flwr 2023-04-09 16:21:52,737 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
DEBUG flwr 2023-04-09 16:21:52,737 | server.py:165 | evaluate_round 1: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:21:56,890 | server.py:179 | evaluate_round 1 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:21:56,890 | server.py:215 | fit_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:01,885 | server.py:229 | fit_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:01,886 | server.py:165 | evaluate_round 2: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:06,028 | server.py:179 | evaluate_round 2 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:06,029 | server.py:215 | fit_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:11,014 | server.py:229 | fit_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:11,015 | server.py:165 | evaluate_round 3: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:15,055 | server.py:179 | evaluate_round 3 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:15,055 | server.py:215 | fit_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:20,050 | server.py:229 | fit_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:20,051 | server.py:165 | evaluate_round 4: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:24,104 | server.py:179 | evaluate_round 4 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:24,104 | server.py:215 | fit_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:29,106 | server.py:229 | fit_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:29,108 | server.py:165 | evaluate_round 5: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:33,183 | server.py:179 | evaluate_round 5 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:33,183 | server.py:215 | fit_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:38,186 | server.py:229 | fit_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:38,187 | server.py:165 | evaluate_round 6: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:42,309 | server.py:179 | evaluate_round 6 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:42,309 | server.py:215 | fit_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:47,305 | server.py:229 | fit_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:47,306 | server.py:165 | evaluate_round 7: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:51,380 | server.py:179 | evaluate_round 7 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:51,380 | server.py:215 | fit_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:22:56,381 | server.py:229 | fit_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:22:56,382 | server.py:165 | evaluate_round 8: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:00,461 | server.py:179 | evaluate_round 8 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:00,461 | server.py:215 | fit_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:05,467 | server.py:229 | fit_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:05,468 | server.py:165 | evaluate_round 9: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:09,596 | server.py:179 | evaluate_round 9 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:09,596 | server.py:215 | fit_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:14,641 | server.py:229 | fit_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:14,642 | server.py:165 | evaluate_round 10: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:18,773 | server.py:179 | evaluate_round 10 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:18,773 | server.py:215 | fit_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:23,818 | server.py:229 | fit_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:23,819 | server.py:165 | evaluate_round 11: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:27,923 | server.py:179 | evaluate_round 11 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:27,924 | server.py:215 | fit_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:32,957 | server.py:229 | fit_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:32,959 | server.py:165 | evaluate_round 12: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:37,024 | server.py:179 | evaluate_round 12 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:37,024 | server.py:215 | fit_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:42,042 | server.py:229 | fit_round 13 received 1 results and 0 failures
DEBUG flwr 2023-04-09 16:23:42,043 | server.py:165 | evaluate_round 13: strategy sampled 1 clients (out of 1)
DEBUG flwr 2023-04-09 16:23:46,141 | server.py:179 | evaluate_round 13 received 1 results and 0 failures
