Round,Sim Time [s],Loss,Accuracy,prog [%]
1,32,inf,0,0
2,91,inf,0,0
3,151,2.2723500757813455,0.1857185718571857,100.0
4,210,2.114247932511568,0.23442344234423443,100.0
5,269,1.9625551167353987,0.29182918291829185,100.0
6,328,1.8729681187987328,0.32213221322132213,100.0
7,387,1.7824491114892065,0.35333533353335334,100.0
8,446,inf,0,0
9,505,inf,0,0
10,564,inf,0,0
11,623,inf,0,0
12,683,1.48232798302304,0.46564656465646564,100.0
13,742,1.4489752579610795,0.47754775477547756,100.0
14,801,1.4198288704317064,0.48994899489948995,100.0
15,860,1.3938952355924061,0.49884988498849886,100.0
16,919,1.3712460423812736,0.5063506350635063,100.0
17,978,inf,0,0
18,1037,inf,0,0
19,1096,inf,0,0
20,1155,inf,0,0
21,1215,1.2786494483118178,0.5443544354435443,100.0
22,1274,1.2638847151125083,0.5480548054805481,100.0
23,1333,1.2490736655878136,0.5529552955295529,100.0
24,1392,1.2362680177095813,0.5572557255725572,100.0
25,1451,1.2242371934902039,0.5590559055905591,100.0
26,1510,inf,0,0
27,1569,inf,0,0
28,1628,inf,0,0
29,1687,inf,0,0
30,1747,1.1686049153760716,0.5837583758375837,100.0
31,1806,1.1587043738796259,0.5874587458745875,100.0
32,1865,1.1509566378510032,0.59005900590059,100.0
33,1924,1.1413678879491111,0.5956595659565956,100.0
34,1983,1.1338388727463258,0.5997599759975998,100.0
35,2042,inf,0,0
36,2101,inf,0,0
37,2160,inf,0,0
38,2219,inf,0,0
39,2279,1.1024132178490087,0.6094609460946094,100.0
40,2338,1.0956102700182273,0.613061306130613,100.0
41,2397,1.0903399976562822,0.6147614761476148,100.0
42,2456,1.0860329870093344,0.6165616561656165,100.0
43,2515,1.0816656983316635,0.6181618161816181,100.0
44,2574,1.077294802500781,0.61996199619962,100.0
45,2633,inf,0,0
46,2692,inf,0,0
47,2751,inf,0,0
48,2810,inf,0,0
49,2870,1.0607551074534243,0.6276627662766276,100.0
50,2929,1.0570839299328767,0.6278627862786279,100.0
51,2988,1.054673859186764,0.6296629662966297,100.0
52,3047,1.0517466814872993,0.6318631863186318,100.0
53,3106,1.0489398562752965,0.6324632463246325,100.0
54,3165,inf,0,0
55,3224,inf,0,0
56,3283,inf,0,0
57,3342,inf,0,0
58,3402,1.0416753194901225,0.63996399639964,100.0
59,3461,1.0393700885659982,0.6407640764076408,100.0
60,3520,1.0387635894396714,0.63996399639964,100.0
61,3579,1.0377120952193701,0.6414641464146414,100.0
62,3638,1.0386509820118197,0.6409640964096409,100.0
63,3697,inf,0,0
64,3756,inf,0,0
65,3815,inf,0,0
66,3874,inf,0,0
67,3934,1.0368924044525347,0.6455645564556456,100.0
68,3993,1.0366437693719053,0.6451645164516452,100.0
69,4052,1.0393282118723346,0.6477647764776477,100.0
70,4111,1.0383049518267116,0.6462646264626463,100.0
71,4170,1.0411897639889558,0.648064806480648,100.0
72,4229,inf,0,0
73,4288,inf,0,0
74,4347,inf,0,0
75,4406,inf,0,0
76,4466,1.0483591272054769,0.6487648764876488,100.0
77,4525,1.0513831755246985,0.6493649364936493,100.0
78,4584,1.0532417155800704,0.6502650265026503,100.0
79,4643,1.0545433726120923,0.6487648764876488,100.0
80,4702,1.0580479371295115,0.6494649464946495,100.0
81,4761,inf,0,0
82,4820,inf,0,0
83,4879,inf,0,0
84,4938,inf,0,0
85,4998,1.0713065503929544,0.6458645864586459,100.0
86,5057,1.074850520138279,0.6456645664566457,100.0
87,5116,1.080239547683105,0.645964596459646,100.0
88,5175,1.0823509406867173,0.6453645364536453,100.0
89,5234,1.0849760422760477,0.6461646164616461,100.0
90,5293,1.092197045016169,0.6454645464546455,100.0
91,5352,inf,0,0
92,5411,inf,0,0
93,5470,inf,0,0
94,5529,inf,0,0
95,5589,1.113160829833147,0.6431643164316432,100.0
96,5648,1.1166621254396198,0.643064306430643,100.0
97,5707,1.1220408396579866,0.6425642564256425,100.0
98,5766,1.129460387939877,0.6407640764076408,100.0
99,5825,1.1351907591753487,0.6441644164416441,100.0
100,5884,inf,0,0
