time,x,y,in_or_out
0.0,834.3838134046581,1,2
1.0,818.3338867293523,1,2
2.0,802.2839600540466,1,2
3.0,786.2340333787408,1,1
4.0,770.1841067034351,1,1
5.0,754.1341800281293,1,1
6.0,738.0842533528236,1,0
7.0,722.0343266775178,1,0
8.0,705.984400002212,1,0
9.0,689.9344733269063,1,0
10.0,673.8845466516005,1,0
11.0,657.8346199762948,1,0
12.0,641.784693300989,1,0
13.0,625.7347666256833,1,0
14.0,609.6848399503775,1,0
15.0,593.6349132750718,1,0
16.0,577.584986599766,1,0
17.0,561.5350599244603,1,0
18.0,545.4851332491545,1,0
19.0,529.4352065738487,1,0
20.0,513.385279898543,1,0
21.0,497.3353532232372,1,0
22.0,481.28542654793137,1,0
23.0,465.23549987262555,1,0
24.0,449.18557319731974,1,0
25.0,433.13564652201393,1,0
26.0,417.0857198467081,1,0
27.0,401.0357931714023,1,0
28.0,384.9858664960965,1,0
29.0,368.9359398207907,1,0
30.0,352.88601314548487,1,0
31.0,336.83608647017905,1,0
32.0,320.78615979487324,1,0
33.0,304.73623311956743,1,0
34.0,288.6863064442616,1,0
35.0,272.6363797689558,1,0
36.0,256.58645309365,1,0
37.0,240.53652641834418,1,1
38.0,224.48659974303837,1,1
39.0,208.43667306773256,1,1
40.0,192.38674639242674,1,2
41.0,176.33681971712093,1,2
42.0,160.28689304181512,1,2
43.0,144.2369663665093,1,2
44.0,128.1870396912035,1,2
45.0,112.13711301589768,1,2
46.0,96.08718634059187,1,2
47.0,80.03725966528606,1,2
48.0,63.987332989980246,1,2
49.0,47.93740631467443,1,2
50.0,31.887479639368625,1,2
51.0,15.837552964062816,1,2
52.0,999.787626288757,1,2
53.0,983.7376996134512,1,2
54.0,967.6877729381455,1,2
55.0,951.6378462628397,1,2
56.0,935.587919587534,1,2
57.0,919.5379929122282,1,2
58.0,903.4880662369225,1,2
59.0,887.4381395616167,1,2
60.0,871.388212886311,1,2
61.0,855.3382862110052,1,2
62.0,839.2883595356994,1,2
63.0,823.2384328603937,1,2
64.0,807.1885061850879,1,2
65.0,791.1385795097822,1,1
66.0,775.0886528344764,1,1
67.0,759.0387261591707,1,1
68.0,742.9887994838649,1,0
69.0,726.9388728085592,1,0
70.0,710.8889461332534,1,0
